（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0004100C）（0x00040468）（0x00007CE0）：3C00（5800|    |    ）
（0x0004112C）（0x00040588）（0x00007E00）：3C00（5800|    |    ）
（0x000411F4）（0x00040650）（0x00007EC8）：3C00（1E00|    |    ）
（0x00041224）（0x00040680）（0x00007EF8）：3C00（5800|    |    ）
（0x000412FC）（0x00040758）（0x00007FD0）：3C00（5100|    |    ）
（0x00041404）（0x00040860）（0x000080D8）：3C00（1C00|    |    ）
（0x0004158C）（0x000409E8）（0x00008260）：3C00（1F00|    |    ）
（0x000417C4）（0x00040C20）（0x00008498）：3C00（5100|    |    ）
（0x0004188C）（0x00040CE8）（0x00008560）：3C00（5100|    |    ）
（0x000418FC）（0x00040D58）（0x000085D0）：3C00（5100|    |    ）
（0x00041984）（0x00040DE0）（0x00008658）：3C00（5100|    |    ）
（0x000419E4）（0x00040E40）（0x000086B8）：3C00（5100|    |    ）
（0x00041A24）（0x00040E80）（0x000086F8）：3C00（0200|    |    ）
（0x00041A6C）（0x00040EC8）（0x00008740）：3C00（5100|    |    ）
（0x00041B44）（0x00040FA0）（0x00008818）：3C00（0100|    |FFFF）
（0x00041B6C）（0x00040FC8）（0x00008840）：3C00（2000|    |FFFF）
（0x00041BC4）（0x00041020）（0x00008898）：3C00（0100|    |FFFF）
（0x00041C14）（0x00041070）（0x000088E8）：3C00（0100|    |FFFF）
（0x00041F84）（0x000413E0）（0x00008C58）：3C00（3700|    |    ）
（0x000423BC）（0x00041818）（0x00009090）：3C00（1100|    |    ）
（0x0004261C）（0x00041A78）（0x000092F0）：3C00（3700|    |    ）
（0x000426F4）（0x00041B50）（0x000093C8）：3C00（3B00|    |    ）
（0x0004274C）（0x00041BA8）（0x00009420）：3C00（3B00|    |    ）
（0x0004278C）（0x00041BE8）（0x00009460）：3C00（3B00|    |    ）
（0x00042854）（0x00041CB0）（0x00009528）：3C00（3700|    |    ）
（0x0004296C）（0x00041DC8）（0x00009640）：3C00（3B00|    |    ）
（0x00042AF4）（0x00041F50）（0x000097C8）：3C00（3B00|    |    ）
（0x00042B1C）（0x00041F78）（0x000097F0）：3C00（    |    |    ）
（0x00042B44）（0x00041FA0）（0x00009818）：3C00（    |    |    ）
（0x00042BFC）（0x00042058）（0x000098D0）：3C00（    |    |    ）
（0x00042CD4）（0x00042130）（0x000099A8）：3C00（    |    |    ）
（0x00042D2C）（0x00042188）（0x00009A00）：3C00（    |    |    ）
（0x00042D6C）（0x000421C8）（0x00009A40）：3C00（    |    |    ）
（0x00042F74）（0x000423D0）（0x00009C48）：3C00（    |    |    ）
（0x00043034）（0x00042490）（0x00009D08）：3C00（2500|    |    ）
（0x00043094）（0x000424F0）（0x00009D68）：3C00（2500|    |    ）
（0x000430BC）（0x00042518）（0x00009D90）：3C00（2500|    |    ）
（0x000430E4）（0x00042540）（0x00009DB8）：3C00（2500|    |    ）
（0x0004311C）（0x00042578）（0x00009DF0）：3C00（2500|    |    ）
（0x00043154）（0x000425B0）（0x00009E28）：3C00（2500|    |    ）
（0x00043184）（0x000425E0）（0x00009E58）：3C00（2500|    |    ）
（0x000431E4）（0x00042640）（0x00009EB8）：3C00（2500|    |    ）
（0x00043224）（0x00042680）（0x00009EF8）：3C00（2500|    |    ）
（0x00043264）（0x000426C0）（0x00009F38）：3C00（2500|    |    ）
（0x000432A4）（0x00042700）（0x00009F78）：3C00（2500|    |    ）
（0x00043344）（0x000427A0）（0x0000A018）：3C00（2500|    |    ）
（0x000433CC）（0x00042828）（0x0000A0A0）：3C00（3700|    |    ）
（0x00043454）（0x000428B0）（0x0000A128）：3C00（    |    |    ）
（0x000434C4）（0x00042920）（0x0000A198）：3C00（3700|    |    ）
（0x0004350C）（0x00042968）（0x0000A1E0）：3C00（    |    |    ）
（0x00043584）（0x000429E0）（0x0000A258）：3C00（    |    |    ）
（0x00043654）（0x00042AB0）（0x0000A328）：3C00（    |    |    ）
（0x0004379C）（0x00042BF8）（0x0000A470）：3C00（5700|    |    ）
（0x000437E4）（0x00042C40）（0x0000A4B8）：3C00（5700|    |    ）
（0x0004398C）（0x00042DE8）（0x0000A660）：3C00（3400|    |    ）
（0x000439E4）（0x00042E40）（0x0000A6B8）：3C00（3400|    |    ）
（0x00043AAC）（0x00042F08）（0x0000A780）：3C00（2100|    |    ）
（0x00043B04）（0x00042F60）（0x0000A7D8）：3C00（3400|    |    ）
（0x00043B2C）（0x00042F88）（0x0000A800）：3C00（3400|    |    ）
（0x00043BA4）（0x00043000）（0x0000A878）：3C00（5700|    |    ）
（0x00043BEC）（0x00043048）（0x0000A8C0）：3C00（5700|    |    ）
（0x00043C2C）（0x00043088）（0x0000A900）：3C00（5700|    |    ）
（0x00043C74）（0x000430D0）（0x0000A948）：3C00（5700|    |    ）
（0x00043CCC）（0x00043128）（0x0000A9A0）：3C00（5700|    |    ）
（0x00043CEC）（0x00043148）（0x0000A9C0）：3C00（5700|    |    ）
（0x00043D14）（0x00043170）（0x0000A9E8）：3C00（5700|    |    ）
（0x00043D94）（0x000431F0）（0x0000AA68）：3C00（    |    |    ）
（0x00043DE4）（0x00043240）（0x0000AAB8）：3C00（    |    |    ）
（0x00043E2C）（0x00043288）（0x0000AB00）：3C00（    |    |    ）
（0x00043EDC）（0x00043338）（0x0000ABB0）：3C00（3B00|    |    ）
（0x00043F3C）（0x00043398）（0x0000AC10）：3C00（3B00|    |    ）
（0x00043F8C）（0x000433E8）（0x0000AC60）：3C00（3B00|    |    ）
（0x00043FDC）（0x00043438）（0x0000ACB0）：3C00（3B00|    |    ）
（0x00044044）（0x000434A0）（0x0000AD18）：3C00（3B00|    |    ）
（0x000440AC）（0x00043508）（0x0000AD80）：3C00（3B00|    |    ）
（0x000440D4）（0x00043530）（0x0000ADA8）：3C00（3B00|    |    ）
（0x0004411C）（0x00043578）（0x0000ADF0）：3C00（3B00|    |    ）
（0x00044164）（0x000435C0）（0x0000AE38）：3C00（    |    |    ）
（0x00044374）（0x000437D0）（0x0000B048）：3C00（3400|    |    ）
（0x000443B4）（0x00043810）（0x0000B088）：3C00（3400|    |    ）
（0x000443DC）（0x00043838）（0x0000B0B0）：3C00（3400|    |    ）
（0x0004444C）（0x000438A8）（0x0000B120）：3C00（3400|    |    ）
（0x0004446C）（0x000438C8）（0x0000B140）：3C00（3400|    |    ）
（0x000444A4）（0x00043900）（0x0000B178）：3C00（2100|    |    ）
（0x000444E4）（0x00043940）（0x0000B1B8）：3C00（2100|    |    ）
（0x00044534）（0x00043990）（0x0000B208）：3C00（2100|    |    ）
（0x00044554）（0x000439B0）（0x0000B228）：3C00（2100|    |    ）
（0x000445B4）（0x00043A10）（0x0000B288）：3C00（2100|    |    ）
（0x000449DC）（0x00043E38）（0x0000B6B0）：3C00（2700|    |    ）
（0x00044A1C）（0x00043E78）（0x0000B6F0）：3C00（2700|    |    ）
（0x00044A8C）（0x00043EE8）（0x0000B760）：3C00（2700|    |    ）
（0x00044AC4）（0x00043F20）（0x0000B798）：3C00（2700|    |    ）
（0x00044B04）（0x00043F60）（0x0000B7D8）：3C00（2700|    |    ）
（0x00044B64）（0x00043FC0）（0x0000B838）：3C00（2700|    |    ）
（0x00044C2C）（0x00044088）（0x0000B900）：3C00（2700|    |    ）
（0x00044D4C）（0x000441A8）（0x0000BA20）：3C00（    |    |    ）
（0x00044DFC）（0x00044258）（0x0000BAD0）：3C00（    |    |    ）
（0x00044E5C）（0x000442B8）（0x0000BB30）：3C00（    |    |    ）
（0x00044EE4）（0x00044340）（0x0000BBB8）：3C00（    |    |    ）
（0x000453B4）（0x00044810）（0x0000C088）：3C00（0A00|    |    ）
（0x000453E4）（0x00044840）（0x0000C0B8）：3C00（0300|    |    ）
（0x0004541C）（0x00044878）（0x0000C0F0）：3C00（0A00|    |    ）
（0x000455D4）（0x00044A30）（0x0000C2A8）：3C00（    |    |    ）
（0x000456BC）（0x00044B18）（0x0000C390）：3C00（0700|    |    ）
（0x000456FC）（0x00044B58）（0x0000C3D0）：3C00（0100|    |    ）
（0x0004578C）（0x00044BE8）（0x0000C460）：3C00（0100|    |    ）
（0x000457FC）（0x00044C58）（0x0000C4D0）：3C00（0700|    |    ）
（0x00045824）（0x00044C80）（0x0000C4F8）：3C00（0100|    |    ）
（0x00045D84）（0x000451E0）（0x0000CA58）：3C00（3400|    |    ）
（0x00045DE4）（0x00045240）（0x0000CAB8）：3C00（2300|    |    ）
（0x00045EBC）（0x00045318）（0x0000CB90）：3C00（    |    |    ）
（0x00045F14）（0x00045370）（0x0000CBE8）：3C00（    |    |    ）
（0x00045FBC）（0x00045418）（0x0000CC90）：3C00（    |    |    ）
（0x0004601C）（0x00045478）（0x0000CCF0）：3C00（3400|    |    ）
（0x0004608C）（0x000454E8）（0x0000CD60）：3C00（3400|    |    ）
（0x000460A4）（0x00045500）（0x0000CD78）：3C00（2300|    |    ）
（0x000460FC）（0x00045558）（0x0000CDD0）：3C00（2300|    |    ）
（0x00046174）（0x000455D0）（0x0000CE48）：3C00（2200|    |    ）
（0x000461AC）（0x00045608）（0x0000CE80）：3C00（    |    |    ）
（0x00046234）（0x00045690）（0x0000CF08）：3C00（2500|    |    ）
（0x00046274）（0x000456D0）（0x0000CF48）：3C00（2500|    |    ）
（0x000462DC）（0x00045738）（0x0000CFB0）：3C00（2500|    |    ）
（0x000463A4）（0x00045800）（0x0000D078）：3C00（2500|    |    ）
（0x00046404）（0x00045860）（0x0000D0D8）：3C00（2500|    |    ）
（0x000464D4）（0x00045930）（0x0000D1A8）：3C00（    |    |    ）
（0x000466FC）（0x00045B58）（0x0000D3D0）：3C00（3700|    |    ）
（0x00046764）（0x00045BC0）（0x0000D438）：3C00（3700|    |    ）
（0x000467B4）（0x00045C10）（0x0000D488）：3C00（3700|    |    ）
（0x000467FC）（0x00045C58）（0x0000D4D0）：3C00（3700|    |    ）
（0x00046844）（0x00045CA0）（0x0000D518）：3C00（3700|    |    ）
（0x000468A4）（0x00045D00）（0x0000D578）：3C00（3700|    |    ）
（0x0004697C）（0x00045DD8）（0x0000D650）：3C00（3400|    |    ）
（0x000469CC）（0x00045E28）（0x0000D6A0）：3C00（2100|    |    ）
（0x000469EC）（0x00045E48）（0x0000D6C0）：3C00（2300|    |    ）
（0x00046A4C）（0x00045EA8）（0x0000D720）：3C00（5700|    |    ）
（0x00046A9C）（0x00045EF8）（0x0000D770）：3C00（5700|    |    ）
（0x00046ADC）（0x00045F38）（0x0000D7B0）：3C00（5700|    |    ）
（0x00046B9C）（0x00045FF8）（0x0000D870）：3C00（0D00|    |    ）
（0x00046C1C）（0x00046078）（0x0000D8F0）：3C00（    |    |    ）
（0x00046C6C）（0x000460C8）（0x0000D940）：3C00（    |    |    ）
（0x00046CAC）（0x00046108）（0x0000D980）：3C00（    |    |    ）
（0x00046CFC）（0x00046158）（0x0000D9D0）：3C00（    |    |    ）
（0x00046D5C）（0x000461B8）（0x0000DA30）：3C00（0D00|    |    ）
（0x00046DA4）（0x00046200）（0x0000DA78）：3C00（1200|    |    ）
（0x00046EF4）（0x00046350）（0x0000DBC8）：3C00（3700|    |    ）
（0x00046F4C）（0x000463A8）（0x0000DC20）：3C00（3700|    |    ）
（0x00046F9C）（0x000463F8）（0x0000DC70）：3C00（3700|    |    ）
（0x00047004）（0x00046460）（0x0000DCD8）：3C00（3700|    |    ）
（0x00047044）（0x000464A0）（0x0000DD18）：3C00（2700|    |    ）
（0x0004706C）（0x000464C8）（0x0000DD40）：3C00（2700|    |    ）
（0x000470EC）（0x00046548）（0x0000DDC0）：3C00（2700|    |    ）
（0x000471B4）（0x00046610）（0x0000DE88）：3C00（2700|    |    ）
（0x000472D4）（0x00046730）（0x0000DFA8）：3C00（    |    |    ）
（0x00047504）（0x00046960）（0x0000E1D8）：3C00（3700|    |    ）
（0x0004756C）（0x000469C8）（0x0000E240）：3C00（3700|    |    ）
（0x000475C4）（0x00046A20）（0x0000E298）：3C00（3700|    |    ）
（0x00047734）（0x00046B90）（0x0000E408）：3C00（0100|    |    ）
（0x000478E4）（0x00046D40）（0x0000E5B8）：3C00（0100|    |    ）
（0x0004792C）（0x00046D88）（0x0000E600）：3C00（0100|    |    ）
（0x00047974）（0x00046DD0）（0x0000E648）：3C00（0A00|    |    ）
（0x000479B4）（0x00046E10）（0x0000E688）：3C00（0A00|    |    ）
（0x000479EC）（0x00046E48）（0x0000E6C0）：3C00（0900|    |    ）
（0x00047AAC）（0x00046F08）（0x0000E780）：3C00（0A00|    |    ）
（0x00047AEC）（0x00046F48）（0x0000E7C0）：3C00（3700|    |    ）
（0x00047BB4）（0x00047010）（0x0000E888）：3C00（3700|    |    ）
（0x00047BD4）（0x00047030）（0x0000E8A8）：3C00（3700|    |    ）
（0x00047D54）（0x000471B0）（0x0000EA28）：3C00（0100|    |    ）
（0x00047DD4）（0x00047230）（0x0000EAA8）：3C00（0200|    |    ）
（0x00047E1C）（0x00047278）（0x0000EAF0）：3C00（0400|    |    ）
（0x00047E84）（0x000472E0）（0x0000EB58）：3C00（0100|    |    ）
（0x00047EE4）（0x00047340）（0x0000EBB8）：3C00（0300|    |    ）
（0x00047F24）（0x00047380）（0x0000EBF8）：3C00（0300|    |    ）
（0x00047F6C）（0x000473C8）（0x0000EC40）：3C00（0A00|    |    ）
（0x00047FC4）（0x00047420）（0x0000EC98）：3C00（0A00|    |    ）
（0x00048004）（0x00047460）（0x0000ECD8）：3C00（0A00|    |    ）
（0x0004804C）（0x000474A8）（0x0000ED20）：3C00（0100|    |    ）
（0x000480EC）（0x00047548）（0x0000EDC0）：3C00（0B00|    |    ）
（0x00048164）（0x000475C0）（0x0000EE38）：3C00（2700|    |    ）
（0x000481A4）（0x00047600）（0x0000EE78）：3C00（5700|    |    ）
（0x00048204）（0x00047660）（0x0000EED8）：3C00（5700|    |    ）
（0x0004822C）（0x00047688）（0x0000EF00）：3C00（5700|    |    ）
（0x00048254）（0x000476B0）（0x0000EF28）：3C00（    |    |    ）
（0x00048274）（0x000476D0）（0x0000EF48）：3C00（3400|    |    ）
（0x00048354）（0x000477B0）（0x0000F028）：3C00（2200|    |    ）
（0x0004839C）（0x000477F8）（0x0000F070）：3C00（2200|    |    ）
（0x000486DC）（0x00047B38）（0x0000F3B0）：3C00（5700|    |    ）
（0x0004873C）（0x00047B98）（0x0000F410）：3C00（5700|    |    ）
（0x00048774）（0x00047BD0）（0x0000F448）：3C00（5700|    |    ）
（0x00048794）（0x00047BF0）（0x0000F468）：3C00（2300|    |    ）
（0x00048804）（0x00047C60）（0x0000F4D8）：3C00（2300|    |    ）
（0x0004885C）（0x00047CB8）（0x0000F530）：3C00（2300|    |    ）
（0x0004889C）（0x00047CF8）（0x0000F570）：3C00（2300|    |    ）
（0x000488C4）（0x00047D20）（0x0000F598）：3C00（2300|    |    ）
（0x0004890C）（0x00047D68）（0x0000F5E0）：3C00（2300|    |    ）
（0x00048954）（0x00047DB0）（0x0000F628）：3C00（2200|    |    ）
（0x000489AC）（0x00047E08）（0x0000F680）：3C00（2300|    |    ）
（0x00048A0C）（0x00047E68）（0x0000F6E0）：3C00（    |    |    ）
（0x00048BE4）（0x00048040）（0x0000F8B8）：3C00（3700|    |    ）
（0x00048C2C）（0x00048088）（0x0000F900）：3C00（3700|    |    ）
（0x00048C84）（0x000480E0）（0x0000F958）：3C00（0800|    |    ）
（0x00048D1C）（0x00048178）（0x0000F9F0）：3C00（0700|    |    ）
（0x00048D74）（0x000481D0）（0x0000FA48）：3C00（0100|    |    ）
（0x00048E04）（0x00048260）（0x0000FAD8）：3C00（0700|    |    ）
（0x00048E2C）（0x00048288）（0x0000FB00）：3C00（0900|    |    ）
（0x00048F24）（0x00048380）（0x0000FBF8）：3C00（0A00|    |    ）
（0x00049054）（0x000484B0）（0x0000FD28）：3C00（3700|    |    ）
（0x0004925C）（0x000486B8）（0x0000FF30）：3C00（    |    |    ）
（0x0004937C）（0x000487D8）（0x00010050）：3C00（    |    |    ）
（0x0004940C）（0x00048868）（0x000100E0）：3C00（    |    |    ）
（0x000497FC）（0x00048C58）（0x000104D0）：3C00（0100|    |    ）
（0x0004989C）（0x00048CF8）（0x00010570）：3C00（0100|    |    ）
（0x0004996C）（0x00048DC8）（0x00010640）：3C00（    |    |    ）
（0x0004A13C）（0x00049598）（0x00010E10）：3C00（0F00|    |    ）
（0x0004A194）（0x000495F0）（0x00010E68）：3C00（1100|    |    ）
（0x0004A24C）（0x000496A8）（0x00010F20）：3C00（2700|    |    ）
（0x0004A294）（0x000496F0）（0x00010F68）：3C00（2700|    |    ）
（0x0004A3FC）（0x00049858）（0x000110D0）：3C00（0E00|    |    ）
（0x0004A474）（0x000498D0）（0x00011148）：3C00（0B00|    |    ）
（0x0004A4C4）（0x00049920）（0x00011198）：3C00（0E00|    |    ）
（0x0004A50C）（0x00049968）（0x000111E0）：3C00（0E00|    |    ）
（0x0004A55C）（0x000499B8）（0x00011230）：3C00（0B00|    |    ）
（0x0004A594）（0x000499F0）（0x00011268）：3C00（0E00|    |    ）
（0x0004A5DC）（0x00049A38）（0x000112B0）：3C00（0E00|    |    ）
（0x0004A624）（0x00049A80）（0x000112F8）：3C00（1100|    |    ）
（0x0004A67C）（0x00049AD8）（0x00011350）：3C00（0C00|    |    ）
（0x0004A6CC）（0x00049B28）（0x000113A0）：3C00（0E00|    |    ）
（0x0004A744）（0x00049BA0）（0x00011418）：3C00（3600|    |    ）
（0x0004A84C）（0x00049CA8）（0x00011520）：3C00（3600|    |    ）
（0x0004A894）（0x00049CF0）（0x00011568）：3C00（3600|    |    ）
（0x0004A90C）（0x00049D68）（0x000115E0）：3C00（3600|    |    ）
（0x0004A93C）（0x00049D98）（0x00011610）：3C00（3600|    |    ）
（0x0004A9C4）（0x00049E20）（0x00011698）：3C00（3600|    |    ）
（0x0004AA4C）（0x00049EA8）（0x00011720）：3C00（3600|    |    ）
（0x0004AABC）（0x00049F18）（0x00011790）：3C00（3600|    |    ）
（0x0004ABA4）（0x0004A000）（0x00011878）：3C00（3600|    |    ）
（0x0004ABC4）（0x0004A020）（0x00011898）：3C00（3600|    |    ）
（0x0004ABFC）（0x0004A058）（0x000118D0）：3C00（    |    |    ）
（0x0004AC2C）（0x0004A088）（0x00011900）：3C00（3600|    |    ）
（0x0004AC64）（0x0004A0C0）（0x00011938）：3C00（3600|    |    ）
（0x0004ACE4）（0x0004A140）（0x000119B8）：3C00（3600|    |    ）
（0x0004AD8C）（0x0004A1E8）（0x00011A60）：3C00（0B00|    |    ）
（0x0004ADE4）（0x0004A240）（0x00011AB8）：3C00（0B00|    |    ）
（0x0004AE6C）（0x0004A2C8）（0x00011B40）：3C00（0F00|    |    ）
（0x0004AF3C）（0x0004A398）（0x00011C10）：3C00（0F00|    |    ）
（0x0004AF74）（0x0004A3D0）（0x00011C48）：3C00（    |    |    ）
（0x0004B044）（0x0004A4A0）（0x00011D18）：3C00（1300|    |    ）
（0x0004B16C）（0x0004A5C8）（0x00011E40）：3C00（    |    |    ）
（0x0004B214）（0x0004A670）（0x00011EE8）：3C00（0B00|    |    ）
（0x0004B22C）（0x0004A688）（0x00011F00）：3C00（0B00|    |    ）
（0x0004B244）（0x0004A6A0）（0x00011F18）：3C00（0F00|    |    ）
（0x0004B25C）（0x0004A6B8）（0x00011F30）：3C00（0B00|    |    ）
（0x0004B2CC）（0x0004A728）（0x00011FA0）：3C00（    |    |    ）
（0x0004B334）（0x0004A790）（0x00012008）：3C00（4D00|    |    ）
（0x0004B35C）（0x0004A7B8）（0x00012030）：3C00（4D00|    |    ）
（0x0004B39C）（0x0004A7F8）（0x00012070）：3C00（4D00|    |    ）
（0x0004B41C）（0x0004A878）（0x000120F0）：3C00（4D00|    |    ）
（0x0004B44C）（0x0004A8A8）（0x00012120）：3C00（4D00|    |    ）
（0x0004B4DC）（0x0004A938）（0x000121B0）：3C00（    |    |    ）
（0x0004B6A4）（0x0004AB00）（0x00012378）：3C00（0F00|    |    ）
（0x0004B724）（0x0004AB80）（0x000123F8）：3C00（0B00|    |    ）
（0x0004BA74）（0x0004AED0）（0x00012748）：3C00（2700|    |    ）
（0x0004BA9C）（0x0004AEF8）（0x00012770）：3C00（2700|    |    ）
（0x0004BD1C）（0x0004B178）（0x000129F0）：3C00（2700|    |    ）
（0x0004BEF4）（0x0004B350）（0x00012BC8）：3C00（0100|    |    ）
（0x0004C07C）（0x0004B4D8）（0x00012D50）：3C00（0A00|    |    ）
（0x0004C09C）（0x0004B4F8）（0x00012D70）：3C00（0600|    |    ）
（0x0004C234）（0x0004B690）（0x00012F08）：3C00（0100|    |    ）
（0x0004C304）（0x0004B760）（0x00012FD8）：3C00（0900|    |    ）
（0x0004C364）（0x0004B7C0）（0x00013038）：3C00（0900|    |    ）
（0x0004C3BC）（0x0004B818）（0x00013090）：3C00（0300|    |    ）
（0x0004C424）（0x0004B880）（0x000130F8）：3C00（0A00|    |    ）
（0x0004C484）（0x0004B8E0）（0x00013158）：3C00（0100|    |    ）
（0x0004C4C4）（0x0004B920）（0x00013198）：3C00（    |    |    ）
（0x0004C7C4）（0x0004BC20）（0x00013498）：3C00（    |    |    ）
（0x0004C7FC）（0x0004BC58）（0x000134D0）：3C00（1000|    |    ）
（0x0004C8BC）（0x0004BD18）（0x00013590）：3C00（1200|    |    ）
（0x0004C954）（0x0004BDB0）（0x00013628）：3C00（0B00|    |    ）
（0x0004C9BC）（0x0004BE18）（0x00013690）：3C00（0B00|    |    ）
（0x0004C9F4）（0x0004BE50）（0x000136C8）：3C00（0B00|    |    ）
（0x0004CA4C）（0x0004BEA8）（0x00013720）：3C00（0B00|    |    ）
（0x0004CA8C）（0x0004BEE8）（0x00013760）：3C00（0B00|    |    ）
（0x0004CD44）（0x0004C1A0）（0x00013A18）：3C00（1700|    |    ）
（0x0004CDA4）（0x0004C200）（0x00013A78）：3C00（1600|    |    ）
（0x0004CDE4）（0x0004C240）（0x00013AB8）：3C00（1600|    |    ）
（0x0004CE34）（0x0004C290）（0x00013B08）：3C00（1700|    |    ）
（0x0004CE7C）（0x0004C2D8）（0x00013B50）：3C00（1500|    |    ）
（0x0004CEEC）（0x0004C348）（0x00013BC0）：3C00（1700|    |    ）
（0x0004CF54）（0x0004C3B0）（0x00013C28）：3C00（1600|    |    ）
（0x0004D014）（0x0004C470）（0x00013CE8）：3C00（1700|    |    ）
（0x0004D064）（0x0004C4C0）（0x00013D38）：3C00（1700|    |    ）
（0x0004D094）（0x0004C4F0）（0x00013D68）：3C00（    |    |    ）
（0x0004D0CC）（0x0004C528）（0x00013DA0）：3C00（1700|    |    ）
（0x0004D13C）（0x0004C598）（0x00013E10）：3C00（    |    |    ）
（0x0004D1C4）（0x0004C620）（0x00013E98）：3C00（1700|    |    ）
（0x0004D22C）（0x0004C688）（0x00013F00）：3C00（0B00|    |    ）
（0x0004D2EC）（0x0004C748）（0x00013FC0）：3C00（1900|    |    ）
（0x0004D33C）（0x0004C798）（0x00014010）：3C00（1700|    |    ）
（0x0004D3B4）（0x0004C810）（0x00014088）：3C00（    |    |    ）
（0x0004D40C）（0x0004C868）（0x000140E0）：3C00（1200|    |    ）
（0x0004D47C）（0x0004C8D8）（0x00014150）：3C00（0B00|    |    ）
（0x0004D554）（0x0004C9B0）（0x00014228）：3C00（    |    |    ）
（0x0004D5B4）（0x0004CA10）（0x00014288）：3C00（0B00|    |    ）
（0x0004D61C）（0x0004CA78）（0x000142F0）：3C00（0B00|    |    ）
（0x0004D75C）（0x0004CBB8）（0x00014430）：3C00（0200|    |    ）
（0x0004D85C）（0x0004CCB8）（0x00014530）：3C00（1200|    |    ）
（0x0004D8AC）（0x0004CD08）（0x00014580）：3C00（0400|    |    ）
（0x0004D964）（0x0004CDC0）（0x00014638）：3C00（    |    |    ）
（0x0004D99C）（0x0004CDF8）（0x00014670）：3C00（    |    |    ）
（0x0004DBD4）（0x0004D030）（0x000148A8）：3C00（    |    |    ）
（0x0004DC14）（0x0004D070）（0x000148E8）：3C00（1100|    |    ）
（0x0004DC5C）（0x0004D0B8）（0x00014930）：3C00（0B00|    |    ）
（0x0004DCF4）（0x0004D150）（0x000149C8）：3C00（0F00|    |    ）
（0x0004DDA4）（0x0004D200）（0x00014A78）：3C00（0B00|    |    ）
（0x0004DE44）（0x0004D2A0）（0x00014B18）：3C00（1500|    |    ）
（0x0004DFBC）（0x0004D418）（0x00014C90）：3C00（    |    |    ）
（0x0004E01C）（0x0004D478）（0x00014CF0）：3C00（    |    |    ）
（0x0004E0AC）（0x0004D508）（0x00014D80）：3C00（    |    |    ）
（0x0004E0F4）（0x0004D550）（0x00014DC8）：3C00（    |    |    ）
（0x0004E2B4）（0x0004D710）（0x00014F88）：3C00（    |    |    ）
（0x0004E39C）（0x0004D7F8）（0x00015070）：3C00（0B00|    |    ）
（0x0004E3FC）（0x0004D858）（0x000150D0）：3C00（    |    |    ）
（0x0004E5DC）（0x0004DA38）（0x000152B0）：3C00（    |    |    ）
（0x0004E634）（0x0004DA90）（0x00015308）：3C00（    |    |    ）
（0x0004E684）（0x0004DAE0）（0x00015358）：3C00（    |    |    ）
（0x0004E6C4）（0x0004DB20）（0x00015398）：3C00（    |    |    ）
（0x0004E974）（0x0004DDD0）（0x00015648）：3C00（    |    |    ）
（0x0004E9B4）（0x0004DE10）（0x00015688）：3C00（    |    |    ）
（0x0004EA1C）（0x0004DE78）（0x000156F0）：3C00（    |    |    ）
（0x0004EA44）（0x0004DEA0）（0x00015718）：3C00（    |    |    ）
（0x0004EA74）（0x0004DED0）（0x00015748）：3C00（    |    |    ）
