（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0007C5AC）（0x0007BA08）（0x00043280）：2500（650E|5886|    ）
（0x0007C5B4）（0x0007BA10）（0x00043288）：2500（660E|5886|    ）
（0x0007C5BC）（0x0007BA18）（0x00043290）：2500（D20E|5886|    ）
（0x0007C5C4）（0x0007BA20）（0x00043298）：2500（D30E|5886|    ）
（0x0007C5CC）（0x0007BA28）（0x000432A0）：2500（200E|BB86|    ）
（0x0007C5D4）（0x0007BA30）（0x000432A8）：2500（560E|A887|    ）
（0x0007C5DC）（0x0007BA38）（0x000432B0）：2500（140E|F681|    ）
（0x0007C904）（0x0007BD60）（0x000435D8）：2500（560E|1781|    ）
（0x0007CFC4）（0x0007C420）（0x00043C98）：2500（D60B|AF7E|    ）
（0x0007CFCC）（0x0007C428）（0x00043CA0）：2500（390E|7997|    ）
（0x00080354）（0x0007F7B0）（0x00047028）：2500（8411|E990|    ）
（0x00082904）（0x00081D60）（0x000495D8）：2500（ED11|C192|    ）
（0x000839B4）（0x00082E10）（0x0004A688）：2500（F712|530E|    ）
（0x00086A7C）（0x00085ED8）（0x0004D750）：2500（2300|B817|    ）
（0x00086A9C）（0x00085EF8）（0x0004D770）：2500（3F00|CA13|    ）
（0x00086AB4）（0x00085F10）（0x0004D788）：2500（3F03|1638|    ）
（0x00086AFC）（0x00085F58）（0x0004D7D0）：2500（8903|103A|    ）
（0x00086CB4）（0x00086110）（0x0004D988）：2500（4207|2748|    ）
（0x00086CCC）（0x00086128）（0x0004D9A0）：2500（6809|D351|    ）
（0x00086CEC）（0x00086148）（0x0004D9C0）：2500（C108|DE5E|    ）
（0x00086D0C）（0x00086168）（0x0004D9E0）：2500（C308|459B|    ）
（0x00086D8C）（0x000861E8）（0x0004DA60）：2500（6507|0A5F|    ）
（0x00086DA4）（0x00086200）（0x0004DA78）：2500（6207|1D5F|    ）
（0x00086DC4）（0x00086220）（0x0004DA98）：2500（0003|F536|    ）
（0x00086E04）（0x00086260）（0x0004DAD8）：2500（9A0D|D676|    ）
（0x00086E24）（0x00086280）（0x0004DAF8）：2500（9B0D|0377|    ）
（0x00087034）（0x00086490）（0x0004DD08）：2500（E30C|8573|    ）
（0x00087054）（0x000864B0）（0x0004DD28）：2500（2012|A392|    ）
