（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0007318C）（0x000725E8）（0x00039E60）：7F00（    |0800|2200）
（0x0007319C）（0x000725F8）（0x00039E70）：7F00（    |    |    ）
（0x000731BC）（0x00072618）（0x00039E90）：7F00（    |F8FF|1200）
（0x000731CC）（0x00072628）（0x00039EA0）：7F00（    |    |    ）
（0x000731EC）（0x00072648）（0x00039EC0）：7F00（    |0A00|1000）
（0x000731FC）（0x00072658）（0x00039ED0）：7F00（    |    |    ）
（0x0007321C）（0x00072678）（0x00039EF0）：7F00（    |0600|1000）
（0x0007322C）（0x00072688）（0x00039F00）：7F00（    |    |    ）
（0x0007324C）（0x000726A8）（0x00039F20）：7F00（    |FAFF|1000）
（0x0007325C）（0x000726B8）（0x00039F30）：7F00（    |    |    ）
（0x0007327C）（0x000726D8）（0x00039F50）：7F00（    |FCFF|0800）
（0x0007328C）（0x000726E8）（0x00039F60）：7F00（    |    |    ）
（0x000732D4）（0x00072730）（0x00039FA8）：7F00（    |F9FF|1000）
（0x000732E4）（0x00072740）（0x00039FB8）：7F00（    |    |    ）
（0x00073304）（0x00072760）（0x00039FD8）：7F00（    |0E00|0800）
（0x00073314）（0x00072770）（0x00039FE8）：7F00（    |    |    ）
（0x00073354）（0x000727B0）（0x0003A028）：7F00（    |FCFF|0800）
（0x00073364）（0x000727C0）（0x0003A038）：7F00（    |    |    ）
（0x00073384）（0x000727E0）（0x0003A058）：7F00（    |0700|2000）
（0x00073394）（0x000727F0）（0x0003A068）：7F00（    |    |    ）
（0x000733B4）（0x00072810）（0x0003A088）：7F00（    |F9FF|2000）
（0x000733C4）（0x00072820）（0x0003A098）：7F00（    |    |    ）
（0x000733E4）（0x00072840）（0x0003A0B8）：7F00（FCFF|0200|1000）
（0x000733EC）（0x00072848）（0x0003A0C0）：7F00（    |1000|0800）
（0x000733F4）（0x00072850）（0x0003A0C8）：7F00（FCFF|0200|1000）
（0x00073404）（0x00072860）（0x0003A0D8）：7F00（    |    |    ）
（0x0007342C）（0x00072888）（0x0003A100）：7F00（0400|FEFF|1000）
（0x00073434）（0x00072890）（0x0003A108）：7F00（    |F7FF|1000）
（0x0007343C）（0x00072898）（0x0003A110）：7F00（0400|FEFF|1000）
（0x0007344C）（0x000728A8）（0x0003A120）：7F00（    |    |    ）
（0x00073474）（0x000728D0）（0x0003A148）：7F00（    |F8FF|2A00）
（0x00073484）（0x000728E0）（0x0003A158）：7F00（    |    |    ）
（0x000734A4）（0x00072900）（0x0003A178）：7F00（    |1000|1700）
（0x000734B4）（0x00072910）（0x0003A188）：7F00（    |    |    ）
（0x000734D4）（0x00072930）（0x0003A1A8）：7F00（    |F8FF|1200）
（0x000734E4）（0x00072940）（0x0003A1B8）：7F00（    |    |    ）
（0x00073504）（0x00072960）（0x0003A1D8）：7F00（    |0900|1000）
（0x00073514）（0x00072970）（0x0003A1E8）：7F00（    |    |    ）
（0x00073534）（0x00072990）（0x0003A208）：7F00（    |F8FF|0800）
（0x0007353C）（0x00072998）（0x0003A210）：7F00（0400|FEFF|0800）
（0x0007354C）（0x000729A8）（0x0003A220）：7F00（    |    |    ）
（0x00073574）（0x000729D0）（0x0003A248）：7F00（    |0A00|0800）
（0x0007357C）（0x000729D8）（0x0003A250）：7F00（FCFF|0200|0800）
（0x0007358C）（0x000729E8）（0x0003A260）：7F00（    |    |    ）
（0x000735AC）（0x00072A08）（0x0003A280）：7F00（    |0900|2000）
（0x000735BC）（0x00072A18）（0x0003A290）：7F00（    |    |    ）
（0x000735DC）（0x00072A38）（0x0003A2B0）：7F00（    |F7FF|2000）
（0x000735EC）（0x00072A48）（0x0003A2C0）：7F00（    |    |    ）
（0x0007360C）（0x00072A68）（0x0003A2E0）：7F00（    |0B00|1000）
（0x0007361C）（0x00072A78）（0x0003A2F0）：7F00（    |    |    ）
（0x0007363C）（0x00072A98）（0x0003A310）：7F00（    |F8FF|1600）
（0x0007364C）（0x00072AA8）（0x0003A320）：7F00（    |    |    ）
（0x0007366C）（0x00072AC8）（0x0003A340）：7F00（    |2000|0200）
（0x0007367C）（0x00072AD8）（0x0003A350）：7F00（    |    |    ）
（0x0007369C）（0x00072AF8）（0x0003A370）：7F00（    |FBFF|1000）
（0x000736AC）（0x00072B08）（0x0003A380）：7F00（    |    |    ）
（0x000736CC）（0x00072B28）（0x0003A3A0）：7F00（    |F8FF|1000）
（0x000736DC）（0x00072B38）（0x0003A3B0）：7F00（    |    |    ）
（0x000736FC）（0x00072B58）（0x0003A3D0）：7F00（    |1000|0800）
（0x0007370C）（0x00072B68）（0x0003A3E0）：7F00（    |    |    ）
（0x0007372C）（0x00072B88）（0x0003A400）：7F00（    |FCFF|1000）
（0x0007373C）（0x00072B98）（0x0003A410）：7F00（    |    |    ）
（0x0007375C）（0x00072BB8）（0x0003A430）：7F00（    |1000|0400）
（0x0007376C）（0x00072BC8）（0x0003A440）：7F00（    |    |    ）
（0x0007378C）（0x00072BE8）（0x0003A460）：7F00（    |1000|0200）
（0x0007379C）（0x00072BF8）（0x0003A470）：7F00（    |    |    ）
（0x000737BC）（0x00072C18）（0x0003A490）：7F00（    |FCFF|0800）
（0x000737CC）（0x00072C28）（0x0003A4A0）：7F00（    |    |    ）
（0x000737EC）（0x00072C48）（0x0003A4C0）：7F00（    |FCFF|0800）
（0x000737FC）（0x00072C58）（0x0003A4D0）：7F00（    |    |    ）
（0x00073844）（0x00072CA0）（0x0003A518）：7F00（    |FCFF|0C00）
（0x00073854）（0x00072CB0）（0x0003A528）：7F00（    |    |    ）
（0x00073894）（0x00072CF0）（0x0003A568）：7F00（    |0A00|1000）
（0x000738A4）（0x00072D00）（0x0003A578）：7F00（    |    |    ）
（0x000738C4）（0x00072D20）（0x0003A598）：7F00（    |F8FF|1400）
（0x000738D4）（0x00072D30）（0x0003A5A8）：7F00（    |    |    ）
（0x000738F4）（0x00072D50）（0x0003A5C8）：7F00（    |FAFF|1000）
（0x000738FC）（0x00072D58）（0x0003A5D0）：7F00（FCFF|FEFF|0800）
（0x0007390C）（0x00072D68）（0x0003A5E0）：7F00（    |    |    ）
（0x0007392C）（0x00072D88）（0x0003A600）：7F00（    |0C00|0800）
（0x00073934）（0x00072D90）（0x0003A608）：7F00（0400|0200|0800）
（0x00073944）（0x00072DA0）（0x0003A618）：7F00（    |    |    ）
（0x00073964）（0x00072DC0）（0x0003A638）：7F00（    |F9FF|1000）
（0x00073974）（0x00072DD0）（0x0003A648）：7F00（    |    |    ）
（0x00073994）（0x00072DF0）（0x0003A668）：7F00（    |1000|0700）
（0x000739A4）（0x00072E00）（0x0003A678）：7F00（    |    |    ）
（0x000739C4）（0x00072E20）（0x0003A698）：7F00（    |F9FF|1000）
（0x000739CC）（0x00072E28）（0x0003A6A0）：7F00（FCFF|FEFF|0800）
（0x000739DC）（0x00072E38）（0x0003A6B0）：7F00（    |    |    ）
（0x000739FC）（0x00072E58）（0x0003A6D0）：7F00（0400|0200|0800）
（0x00073A04）（0x00072E60）（0x0003A6D8）：7F00（    |1000|0600）
（0x00073A14）（0x00072E70）（0x0003A6E8）：7F00（    |    |    ）
（0x00073A34）（0x00072E90）（0x0003A708）：7F00（    |FAFF|2000）
（0x00073A44）（0x00072EA0）（0x0003A718）：7F00（    |    |    ）
（0x00073A64）（0x00072EC0）（0x0003A738）：7F00（    |0C00|1000）
（0x00073A74）（0x00072ED0）（0x0003A748）：7F00（    |    |    ）
（0x00073A94）（0x00072EF0）（0x0003A768）：7F00（    |FCFF|0C00）
（0x00073A9C）（0x00072EF8）（0x0003A770）：7F00（FCFF|FEFF|0800）
（0x00073AAC）（0x00072F08）（0x0003A780）：7F00（    |    |    ）
（0x00073B24）（0x00072F80）（0x0003A7F8）：7F00（0400|FEFF|1C00）
（0x00073B2C）（0x00072F88）（0x0003A800）：7F00（    |F8FF|1000）
（0x00073B3C）（0x00072F98）（0x0003A810）：7F00（    |    |    ）
（0x00073B5C）（0x00072FB8）（0x0003A830）：7F00（    |1000|0800）
（0x00073B64）（0x00072FC0）（0x0003A838）：7F00（FCFF|0200|1800）
（0x00073B74）（0x00072FD0）（0x0003A848）：7F00（    |    |    ）
（0x00073B94）（0x00072FF0）（0x0003A868）：7F00（    |0900|1000）
（0x00073BA4）（0x00073000）（0x0003A878）：7F00（    |    |    ）
（0x00073BC4）（0x00073020）（0x0003A898）：7F00（    |F7FF|1000）
（0x00073BD4）（0x00073030）（0x0003A8A8）：7F00（    |    |    ）
（0x00073BF4）（0x00073050）（0x0003A8C8）：7F00（    |0B00|1000）
（0x00073BFC）（0x00073058）（0x0003A8D0）：7F00（FCFF|0200|0800）
（0x00073C0C）（0x00073068）（0x0003A8E0）：7F00（    |    |    ）
（0x00073C2C）（0x00073088）（0x0003A900）：7F00（0400|FEFF|0800）
（0x00073C34）（0x00073090）（0x0003A908）：7F00（    |F5FF|1000）
（0x00073C44）（0x000730A0）（0x0003A918）：7F00（    |    |    ）
（0x00073C64）（0x000730C0）（0x0003A938）：7F00（0400|FEFF|0800）
（0x00073C6C）（0x000730C8）（0x0003A940）：7F00（    |F0FF|1700）
（0x00073C7C）（0x000730D8）（0x0003A950）：7F00（    |    |    ）
（0x00073C9C）（0x000730F8）（0x0003A970）：7F00（    |1000|1700）
（0x00073CA4）（0x00073100）（0x0003A978）：7F00（FCFF|0200|0800）
（0x00073CB4）（0x00073110）（0x0003A988）：7F00（    |    |    ）
（0x00073CD4）（0x00073130）（0x0003A9A8）：7F00（    |F5FF|1000）
（0x00073CE4）（0x00073140）（0x0003A9B8）：7F00（    |    |    ）
（0x00073D04）（0x00073160）（0x0003A9D8）：7F00（    |1000|0B00）
（0x00073D14）（0x00073170）（0x0003A9E8）：7F00（    |    |    ）
（0x00073D74）（0x000731D0）（0x0003AA48）：7F00（    |FCFF|1000）
（0x00073D84）（0x000731E0）（0x0003AA58）：7F00（    |    |    ）
（0x00073DA4）（0x00073200）（0x0003AA78）：7F00（    |0400|1000）
（0x00073DB4）（0x00073210）（0x0003AA88）：7F00（    |    |    ）
（0x00073DD4）（0x00073230）（0x0003AAA8）：7F00（    |0400|2000）
（0x00073DE4）（0x00073240）（0x0003AAB8）：7F00（    |    |    ）
（0x00073E04）（0x00073260）（0x0003AAD8）：7F00（    |FCFF|2000）
（0x00073E14）（0x00073270）（0x0003AAE8）：7F00（    |    |    ）
（0x00073E34）（0x00073290）（0x0003AB08）：7F00（    |FBFF|2000）
（0x00073E44）（0x000732A0）（0x0003AB18）：7F00（    |    |    ）
（0x00073E64）（0x000732C0）（0x0003AB38）：7F00（    |0500|2000）
（0x00073E74）（0x000732D0）（0x0003AB48）：7F00（    |    |    ）
（0x00073E94）（0x000732F0）（0x0003AB68）：7F00（    |FCFF|2000）
（0x00073EA4）（0x00073300）（0x0003AB78）：7F00（    |    |    ）
（0x00073EC4）（0x00073320）（0x0003AB98）：7F00（    |0400|2000）
（0x00073ED4）（0x00073330）（0x0003ABA8）：7F00（    |    |    ）
（0x00073EF4）（0x00073350）（0x0003ABC8）：7F00（    |FCFF|1000）
（0x00073F04）（0x00073360）（0x0003ABD8）：7F00（    |    |    ）
（0x00073F24）（0x00073380）（0x0003ABF8）：7F00（    |0400|1000）
（0x00073F34）（0x00073390）（0x0003AC08）：7F00（    |    |    ）
（0x00073F54）（0x000733B0）（0x0003AC28）：7F00（    |0400|2400）
（0x00073F64）（0x000733C0）（0x0003AC38）：7F00（    |    |    ）
（0x00073F84）（0x000733E0）（0x0003AC58）：7F00（    |FCFF|2400）
（0x00073F94）（0x000733F0）（0x0003AC68）：7F00（    |    |    ）
（0x00073FB4）（0x00073410）（0x0003AC88）：7F00（    |FBFF|2000）
（0x00073FC4）（0x00073420）（0x0003AC98）：7F00（    |    |    ）
（0x00073FE4）（0x00073440）（0x0003ACB8）：7F00（    |0500|2000）
（0x00073FF4）（0x00073450）（0x0003ACC8）：7F00（    |    |    ）
（0x00074014）（0x00073470）（0x0003ACE8）：7F00（    |FBFF|2000）
（0x00074024）（0x00073480）（0x0003ACF8）：7F00（    |    |    ）
（0x00074044）（0x000734A0）（0x0003AD18）：7F00（    |0500|2000）
（0x00074054）（0x000734B0）（0x0003AD28）：7F00（    |    |    ）
（0x0007407C）（0x000734D8）（0x0003AD50）：7F00（    |0500|4000）
（0x0007408C）（0x000734E8）（0x0003AD60）：7F00（    |    |    ）
（0x000740AC）（0x00073508）（0x0003AD80）：7F00（    |FCFF|4C00）
（0x000740BC）（0x00073518）（0x0003AD90）：7F00（    |    |    ）
（0x000740DC）（0x00073538）（0x0003ADB0）：7F00（    |0800|0800）
（0x000740EC）（0x00073548）（0x0003ADC0）：7F00（    |    |    ）
（0x0007410C）（0x00073568）（0x0003ADE0）：7F00（    |FCFF|1000）
（0x0007411C）（0x00073578）（0x0003ADF0）：7F00（    |    |    ）
（0x0007417C）（0x000735D8）（0x0003AE50）：7F00（    |0600|1000）
（0x0007418C）（0x000735E8）（0x0003AE60）：7F00（    |    |    ）
（0x000741AC）（0x00073608）（0x0003AE80）：7F00（    |FBFF|1000）
（0x000741BC）（0x00073618）（0x0003AE90）：7F00（    |    |    ）
（0x000741DC）（0x00073638）（0x0003AEB0）：7F00（    |FCFF|2400）
（0x000741EC）（0x00073648）（0x0003AEC0）：7F00（    |    |    ）
（0x0007420C）（0x00073668）（0x0003AEE0）：7F00（    |FCFF|5800）
（0x00074214）（0x00073670）（0x0003AEE8）：7F00（FCFF|FEFF|0800）
（0x00074224）（0x00073680）（0x0003AEF8）：7F00（    |    |    ）
（0x00074274）（0x000736D0）（0x0003AF48）：7F00（    |0800|1A00）
（0x0007427C）（0x000736D8）（0x0003AF50）：7F00（FCFF|FEFF|0800）
（0x0007428C）（0x000736E8）（0x0003AF60）：7F00（    |    |    ）
（0x000742AC）（0x00073708）（0x0003AF80）：7F00（    |FCFF|3000）
（0x000742BC）（0x00073718）（0x0003AF90）：7F00（    |    |    ）
（0x000742DC）（0x00073738）（0x0003AFB0）：7F00（    |0800|7000）
（0x000742EC）（0x00073748）（0x0003AFC0）：7F00（    |    |    ）
（0x0007430C）（0x00073768）（0x0003AFE0）：7F00（    |F8FF|7000）
（0x0007431C）（0x00073778）（0x0003AFF0）：7F00（    |    |    ）
（0x0007433C）（0x00073798）（0x0003B010）：7F00（    |0300|1000）
（0x0007434C）（0x000737A8）（0x0003B020）：7F00（    |    |    ）
（0x0007436C）（0x000737C8）（0x0003B040）：7F00（    |FDFF|1000）
（0x0007437C）（0x000737D8）（0x0003B050）：7F00（    |    |    ）
（0x0007439C）（0x000737F8）（0x0003B070）：7F00（    |FDFF|1000）
（0x000743AC）（0x00073808）（0x0003B080）：7F00（    |    |    ）
（0x000743CC）（0x00073828）（0x0003B0A0）：7F00（    |0600|0800）
（0x000743DC）（0x00073838）（0x0003B0B0）：7F00（    |    |    ）
（0x000743FC）（0x00073858）（0x0003B0D0）：7F00（    |FDFF|2000）
（0x0007440C）（0x00073868）（0x0003B0E0）：7F00（    |    |    ）
（0x0007442C）（0x00073888）（0x0003B100）：7F00（    |0600|1000）
（0x0007443C）（0x00073898）（0x0003B110）：7F00（    |    |    ）
（0x00074464）（0x000738C0）（0x0003B138）：7F00（    |FCFF|2000）
（0x00074474）（0x000738D0）（0x0003B148）：7F00（    |    |    ）
（0x00074494）（0x000738F0）（0x0003B168）：7F00（    |0400|2400）
（0x000744A4）（0x00073900）（0x0003B178）：7F00（    |    |    ）
（0x000744CC）（0x00073928）（0x0003B1A0）：7F00（    |0500|1000）
（0x000744D4）（0x00073930）（0x0003B1A8）：7F00（FCFF|0200|0800）
（0x000744E4）（0x00073940）（0x0003B1B8）：7F00（    |    |    ）
（0x00074504）（0x00073960）（0x0003B1D8）：7F00（    |FAFF|1000）
（0x00074514）（0x00073970）（0x0003B1E8）：7F00（    |    |    ）
（0x00074534）（0x00073990）（0x0003B208）：7F00（    |0800|2000）
（0x0007453C）（0x00073998）（0x0003B210）：7F00（FCFF|0200|0800）
（0x0007454C）（0x000739A8）（0x0003B220）：7F00（    |    |    ）
（0x0007456C）（0x000739C8）（0x0003B240）：7F00（    |FCFF|4000）
（0x00074574）（0x000739D0）（0x0003B248）：7F00（0400|FEFF|0800）
（0x00074584）（0x000739E0）（0x0003B258）：7F00（    |    |    ）
（0x000745A4）（0x00073A00）（0x0003B278）：7F00（    |FCFF|1C00）
（0x000745B4）（0x00073A10）（0x0003B288）：7F00（    |    |    ）
（0x000745D4）（0x00073A30）（0x0003B2A8）：7F00（    |0800|1000）
（0x000745E4）（0x00073A40）（0x0003B2B8）：7F00（    |    |    ）
（0x00074604）（0x00073A60）（0x0003B2D8）：7F00（    |FEFF|1000）
（0x0007460C）（0x00073A68）（0x0003B2E0）：7F00（FCFF|FEFF|0800）
（0x0007461C）（0x00073A78）（0x0003B2F0）：7F00（    |    |    ）
（0x0007463C）（0x00073A98）（0x0003B310）：7F00（    |0600|0800）
（0x0007464C）（0x00073AA8）（0x0003B320）：7F00（    |    |    ）
（0x0007466C）（0x00073AC8）（0x0003B340）：7F00（    |FCFF|3000）
（0x0007467C）（0x00073AD8）（0x0003B350）：7F00（    |    |    ）
（0x0007469C）（0x00073AF8）（0x0003B370）：7F00（    |0600|2000）
（0x000746AC）（0x00073B08）（0x0003B380）：7F00（    |    |    ）
（0x000746CC）（0x00073B28）（0x0003B3A0）：7F00（    |FEFF|1000）
（0x000746D4）（0x00073B30）（0x0003B3A8）：7F00（FCFF|FEFF|0800）
（0x000746E4）（0x00073B40）（0x0003B3B8）：7F00（    |    |    ）
（0x00074704）（0x00073B60）（0x0003B3D8）：7F00（    |0600|0800）
（0x00074714）（0x00073B70）（0x0003B3E8）：7F00（    |    |    ）
（0x00074734）（0x00073B90）（0x0003B408）：7F00（    |FCFF|1000）
（0x00074744）（0x00073BA0）（0x0003B418）：7F00（    |    |    ）
（0x00074764）（0x00073BC0）（0x0003B438）：7F00（    |0400|1000）
（0x00074774）（0x00073BD0）（0x0003B448）：7F00（    |    |    ）
（0x00074794）（0x00073BF0）（0x0003B468）：7F00（    |0800|3000）
（0x000747A4）（0x00073C00）（0x0003B478）：7F00（    |    |    ）
（0x000747C4）（0x00073C20）（0x0003B498）：7F00（    |F8FF|3000）
（0x000747D4）（0x00073C30）（0x0003B4A8）：7F00（    |    |    ）
（0x0007528C）（0x000746E8）（0x0003BF60）：7F00（0200|    |0500）
（0x000752AC）（0x00074708）（0x0003BF80）：7F00（    |1800|2800）
（0x000752DC）（0x00074738）（0x0003BFB0）：7F00（1F00|2700|FFFF）
（0x0007EC0C）（0x0007E068）（0x000458E0）：7F00（F8FF|FCFF|1000）
（0x0007ED74）（0x0007E1D0）（0x00045A48）：7F00（0800|0400|1000）
（0x0007F8AC）（0x0007ED08）（0x00046580）：7F00（0800|FCFF|0E00）
（0x0007F934）（0x0007ED90）（0x00046608）：7F00（0200|FFFF|2000）
（0x0007FCAC）（0x0007F108）（0x00046980）：7F00（FCFF|0200|2C00）
（0x00080674）（0x0007FAD0）（0x00047348）：7F00（FEFF|FFFF|1800）
（0x000809AC）（0x0007FE08）（0x00047680）：7F00（0400|0200|1000）
（0x0008295C）（0x00081DB8）（0x00049630）：7F00（1A00|1300|0100）
（0x00082BA4）（0x00082000）（0x00049878）：7F00（    |    |    ）
（0x00083954）（0x00082DB0）（0x0004A628）：7F00（FEFF|0100|2000）
（0x00083A0C）（0x00082E68）（0x0004A6E0）：7F00（    |    |    ）
（0x00084274）（0x000836D0）（0x0004AF48）：7F00（    |0200|9600）
（0x000846C4）（0x00083B20）（0x0004B398）：7F00（    |    |    ）
（0x0008477C）（0x00083BD8）（0x0004B450）：7F00（    |    |    ）
（0x00084974）（0x00083DD0）（0x0004B648）：7F00（FEFF|0100|3000）
（0x00084B3C）（0x00083F98）（0x0004B810）：7F00（    |    |    ）
（0x00086E84）（0x000862E0）（0x0004DB58）：7F00（2300|4200|FFFF）
（0x00086EAC）（0x00086308）（0x0004DB80）：7F00（    |    |    ）
