（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0004C61C）（0x0004BA78）（0x000132F0）：7D00（D200|80FF|1000）
（0x0004CB14）（0x0004BF70）（0x000137E8）：7D00（D300|0800|0400）
（0x0004CB24）（0x0004BF80）（0x000137F8）：7D00（D300|0400|0200）
（0x0004CB2C）（0x0004BF88）（0x00013800）：7D00（D300|0400|0200）
（0x0004CB34）（0x0004BF90）（0x00013808）：7D00（D300|0200|0100）
（0x0004CB3C）（0x0004BF98）（0x00013810）：7D00（D300|0200|0100）
（0x0004CB44）（0x0004BFA0）（0x00013818）：7D00（D300|0200|0100）
（0x0004CB4C）（0x0004BFA8）（0x00013820）：7D00（D300|0200|0100）
（0x0004CC8C）（0x0004C0E8）（0x00013960）：7D00（FFFF|0400|FEFF）
（0x00050194）（0x0004F5F0）（0x00016E68）：7D00（FFFF|    |FFFF）
（0x000501A4）（0x0004F600）（0x00016E78）：7D00（FFFF|    |FFFF）
（0x0005024C）（0x0004F6A8）（0x00016F20）：7D00（FFFF|0200|0100）
（0x00050F5C）（0x000503B8）（0x00017C30）：7D00（2402|1000|0800）
（0x00050F9C）（0x000503F8）（0x00017C70）：7D00（2602|0800|    ）
（0x00050FB4）（0x00050410）（0x00017C88）：7D00（2602|0800|    ）
（0x00050FCC）（0x00050428）（0x00017CA0）：7D00（2602|0800|0200）
（0x00050FDC）（0x00050438）（0x00017CB0）：7D00（2602|0800|0400）
（0x00050FEC）（0x00050448）（0x00017CC0）：7D00（2602|0800|0600）
（0x00050FFC）（0x00050458）（0x00017CD0）：7D00（2602|0800|0800）
（0x0005100C）（0x00050468）（0x00017CE0）：7D00（2602|0800|0A00）
（0x00051024）（0x00050480）（0x00017CF8）：7D00（2602|0800|0C00）
（0x00051034）（0x00050490）（0x00017D08）：7D00（2602|0800|0E00）
（0x00051044）（0x000504A0）（0x00017D18）：7D00（2602|0800|1000）
（0x0005104C）（0x000504A8）（0x00017D20）：7D00（2702|1000|F8FF）
（0x0005105C）（0x000504B8）（0x00017D30）：7D00（3002|2000|F0FF）
（0x0005106C）（0x000504C8）（0x00017D40）：7D00（3702|1000|F8FF）
（0x00051754）（0x00050BB0）（0x00018428）：7D00（2402|E8FF|F9FF）
（0x000517C4）（0x00050C20）（0x00018498）：7D00（2802|1000|2800）
（0x00051C64）（0x000510C0）（0x00018938）：7D00（FFFF|0200|0100）
（0x00051C84）（0x000510E0）（0x00018958）：7D00（FFFF|FEFF|FFFF）
（0x00051C9C）（0x000510F8）（0x00018970）：7D00（FFFF|0A00|0700）
（0x00051CAC）（0x00051108）（0x00018980）：7D00（FFFF|0200|0100）
（0x00051CC4）（0x00051120）（0x00018998）：7D00（FFFF|F0FF|F4FF）
（0x00051CCC）（0x00051128）（0x000189A0）：7D00（FFFF|0400|0400）
（0x00051CEC）（0x00051148）（0x000189C0）：7D00（FFFF|    |F8FF）
（0x00051CFC）（0x00051158）（0x000189D0）：7D00（FFFF|0800|0400）
（0x00051D1C）（0x00051178）（0x000189F0）：7D00（FFFF|F8FF|0400）
（0x00051D34）（0x00051190）（0x00018A08）：7D00（FFFF|F8FF|FCFF）
（0x00051D5C）（0x000511B8）（0x00018A30）：7D00（FFFF|0600|0300）
（0x00051D64）（0x000511C0）（0x00018A38）：7D00（FFFF|0200|0100）
（0x00052A5C）（0x00051EB8）（0x00019730）：7D00（3E02|E0FF|F0FF）
（0x00054334）（0x00053790）（0x0001B008）：7D00（FFFF|F0FF|F8FF）
（0x00056914）（0x00055D70）（0x0001D5E8）：7D00（2E03|    |2000）
（0x0005AE7C）（0x0005A2D8）（0x00021B50）：7D00（1C06|2000|1000）
（0x0005CBC4）（0x0005C020）（0x00023898）：7D00（FFFF|E0FF|F0FF）
（0x0005CD24）（0x0005C180）（0x000239F8）：7D00（FFFF|FAFF|F4FF）
（0x0005CE74）（0x0005C2D0）（0x00023B48）：7D00（FFFF|ECFF|0800）
（0x0005CE7C）（0x0005C2D8）（0x00023B50）：7D00（FFFF|F0FF|0800）
（0x0005CE84）（0x0005C2E0）（0x00023B58）：7D00（FFFF|F4FF|0800）
（0x0005CE8C）（0x0005C2E8）（0x00023B60）：7D00（FFFF|F8FF|0A00）
（0x0005CE94）（0x0005C2F0）（0x00023B68）：7D00（FFFF|FCFF|0C00）
（0x0005CE9C）（0x0005C2F8）（0x00023B70）：7D00（FFFF|    |0E00）
（0x0005CEA4）（0x0005C300）（0x00023B78）：7D00（FFFF|    |1000）
（0x0005E41C）（0x0005D878）（0x000250F0）：7D00（8506|E0FF|F0FF）
（0x0005E424）（0x0005D880）（0x000250F8）：7D00（8A06|1000|F8FF）
（0x0005ED9C）（0x0005E1F8）（0x00025A70）：7D00（3B06|1000|1000）
（0x0005F16C）（0x0005E5C8）（0x00025E40）：7D00（8B06|E0FF|    ）
（0x000620F4）（0x00061550）（0x00028DC8）：7D00（FFFF|    |0800）
（0x00062114）（0x00061570）（0x00028DE8）：7D00（FFFF|0100|    ）
（0x0006211C）（0x00061578）（0x00028DF0）：7D00（FFFF|0400|    ）
（0x00062124）（0x00061580）（0x00028DF8）：7D00（FFFF|0600|    ）
（0x0006212C）（0x00061588）（0x00028E00）：7D00（FFFF|0800|    ）
（0x00062134）（0x00061590）（0x00028E08）：7D00（FFFF|0C00|    ）
（0x0006213C）（0x00061598）（0x00028E10）：7D00（FFFF|1000|    ）
（0x00062854）（0x00061CB0）（0x00029528）：7D00（0708|F0FF|0800）
（0x00065FB4）（0x00065410）（0x0002CC88）：7D00（B508|B0FF|2800）
（0x00066B0C）（0x00065F68）（0x0002D7E0）：7D00（EE08|    |FDFF）
（0x00066B1C）（0x00065F78）（0x0002D7F0）：7D00（EE08|    |FCFF）
（0x00066B2C）（0x00065F88）（0x0002D800）：7D00（EE08|    |FCFF）
（0x00066B3C）（0x00065F98）（0x0002D810）：7D00（EE08|    |FFFF）
（0x00066D4C）（0x000661A8）（0x0002DA20）：7D00（FFFF|    |0200）
（0x00066D54）（0x000661B0）（0x0002DA28）：7D00（FFFF|    |0200）
（0x00066D5C）（0x000661B8）（0x0002DA30）：7D00（FFFF|    |0400）
（0x00066D64）（0x000661C0）（0x0002DA38）：7D00（FFFF|    |0400）
（0x00066D6C）（0x000661C8）（0x0002DA40）：7D00（FFFF|    |0200）
（0x00066D74）（0x000661D0）（0x0002DA48）：7D00（FFFF|    |0200）
（0x0006840C）（0x00067868）（0x0002F0E0）：7D00（FFFF|0C00|FBFF）
（0x0006841C）（0x00067878）（0x0002F0F0）：7D00（FFFF|0C00|FBFF）
（0x0006843C）（0x00067898）（0x0002F110）：7D00（FFFF|0A00|FAFF）
（0x00068454）（0x000678B0）（0x0002F128）：7D00（FFFF|0A00|FAFF）
（0x00069974）（0x00068DD0）（0x00030648）：7D00（7607|    |D0FF）
（0x0006997C）（0x00068DD8）（0x00030650）：7D00（FFFF|1000|C8FF）
（0x0006A8BC）（0x00069D18）（0x00031590）：7D00（FFFF|    |B0FF）
（0x0006BC54）（0x0006B0B0）（0x00032928）：7D00（C007|2000|    ）
（0x0006C1DC）（0x0006B638）（0x00032EB0）：7D00（FFFF|    |0200）
（0x0006C1E4）（0x0006B640）（0x00032EB8）：7D00（FFFF|    |0400）
（0x0006C1EC）（0x0006B648）（0x00032EC0）：7D00（FFFF|    |0800）
（0x0006C1F4）（0x0006B650）（0x00032EC8）：7D00（FFFF|    |0C00）
（0x0006C1FC）（0x0006B658）（0x00032ED0）：7D00（FFFF|    |1000）
（0x0006C204）（0x0006B660）（0x00032ED8）：7D00（FFFF|    |1200）
（0x0006C20C）（0x0006B668）（0x00032EE0）：7D00（FFFF|    |1200）
（0x0006C214）（0x0006B670）（0x00032EE8）：7D00（FFFF|    |1200）
（0x0006C5CC）（0x0006BA28）（0x000332A0）：7D00（6E09|1000|0800）
（0x0006C5E4）（0x0006BA40）（0x000332B8）：7D00（6E09|1000|0800）
（0x0006C5FC）（0x0006BA58）（0x000332D0）：7D00（6E09|1000|0800）
（0x0006C88C）（0x0006BCE8）（0x00033560）：7D00（FFFF|    |2000）
（0x0006C8A4）（0x0006BD00）（0x00033578）：7D00（FFFF|    |1000）
（0x0006C8AC）（0x0006BD08）（0x00033580）：7D00（FFFF|    |1000）
（0x0006C8B4）（0x0006BD10）（0x00033588）：7D00（FFFF|    |1000）
（0x0006C8BC）（0x0006BD18）（0x00033590）：7D00（FFFF|    |1000）
（0x0006C8C4）（0x0006BD20）（0x00033598）：7D00（FFFF|    |1000）
（0x0006C8CC）（0x0006BD28）（0x000335A0）：7D00（FFFF|    |1000）
（0x0006C8D4）（0x0006BD30）（0x000335A8）：7D00（FFFF|    |1000）
（0x0006C8DC）（0x0006BD38）（0x000335B0）：7D00（FFFF|    |1000）
（0x0006C8E4）（0x0006BD40）（0x000335B8）：7D00（FFFF|    |1000）
（0x0006C8EC）（0x0006BD48）（0x000335C0）：7D00（FFFF|    |0A00）
（0x0006C8F4）（0x0006BD50）（0x000335C8）：7D00（FFFF|    |0400）
（0x0006C8FC）（0x0006BD58）（0x000335D0）：7D00（FFFF|    |0200）
（0x0006CC6C）（0x0006C0C8）（0x00033940）：7D00（9309|0400|2000）
（0x0006D004）（0x0006C460）（0x00033CD8）：7D00（FFFF|    |FFFF）
（0x0006D3FC）（0x0006C858）（0x000340D0）：7D00（9709|0800|0400）
（0x0006D414）（0x0006C870）（0x000340E8）：7D00（9709|0800|0400）
（0x0006D474）（0x0006C8D0）（0x00034148）：7D00（9809|3000|0800）
（0x00070854）（0x0006FCB0）（0x00037528）：7D00（FFFF|F0FF|0800）
（0x0007085C）（0x0006FCB8）（0x00037530）：7D00（FFFF|F0FF|0800）
（0x00070864）（0x0006FCC0）（0x00037538）：7D00（FFFF|F4FF|0600）
（0x0007086C）（0x0006FCC8）（0x00037540）：7D00（FFFF|F4FF|0600）
（0x00070874）（0x0006FCD0）（0x00037548）：7D00（FFFF|F8FF|0400）
（0x0007087C）（0x0006FCD8）（0x00037550）：7D00（FFFF|F8FF|0400）
（0x00070884）（0x0006FCE0）（0x00037558）：7D00（FFFF|FAFF|0300）
（0x0007088C）（0x0006FCE8）（0x00037560）：7D00（FFFF|FAFF|0300）
（0x00070894）（0x0006FCF0）（0x00037568）：7D00（FFFF|FCFF|0200）
（0x0007089C）（0x0006FCF8）（0x00037570）：7D00（FFFF|FCFF|0200）
（0x000708A4）（0x0006FD00）（0x00037578）：7D00（FFFF|FEFF|0100）
（0x000708AC）（0x0006FD08）（0x00037580）：7D00（FFFF|FEFF|0100）
（0x000729CC）（0x00071E28）（0x000396A0）：7D00（FFFF|0600|    ）
（0x000729D4）（0x00071E30）（0x000396A8）：7D00（FFFF|0800|FFFF）
（0x000729DC）（0x00071E38）（0x000396B0）：7D00（FFFF|0A00|FEFF）
（0x000729E4）（0x00071E40）（0x000396B8）：7D00（FFFF|0C00|FDFF）
（0x000729EC）（0x00071E48）（0x000396C0）：7D00（FFFF|0C00|FCFF）
（0x00074A44）（0x00073EA0）（0x0003B718）：7D00（FFFF|F0FF|0800）
（0x00074A5C）（0x00073EB8）（0x0003B730）：7D00（FFFF|F0FF|0800）
（0x00074A7C）（0x00073ED8）（0x0003B750）：7D00（FFFF|F0FF|0800）
（0x00074A94）（0x00073EF0）（0x0003B768）：7D00（FFFF|F0FF|0800）
（0x00074AAC）（0x00073F08）（0x0003B780）：7D00（FFFF|F0FF|0800）
（0x00074ACC）（0x00073F28）（0x0003B7A0）：7D00（FFFF|F0FF|0800）
（0x00074AE4）（0x00073F40）（0x0003B7B8）：7D00（FFFF|F0FF|0800）
（0x00074AFC）（0x00073F58）（0x0003B7D0）：7D00（FFFF|F0FF|0800）
（0x00074CCC）（0x00074128）（0x0003B9A0）：7D00（FFFF|F8FF|0400）
（0x00074CD4）（0x00074130）（0x0003B9A8）：7D00（FFFF|F8FF|0400）
（0x00074CDC）（0x00074138）（0x0003B9B0）：7D00（FFFF|F8FF|0400）
（0x00074CE4）（0x00074140）（0x0003B9B8）：7D00（FFFF|F8FF|0400）
（0x00074CF4）（0x00074150）（0x0003B9C8）：7D00（FFFF|F0FF|0800）
（0x00074CFC）（0x00074158）（0x0003B9D0）：7D00（FFFF|F0FF|0800）
（0x00074D04）（0x00074160）（0x0003B9D8）：7D00（FFFF|F0FF|0800）
（0x00074D0C）（0x00074168）（0x0003B9E0）：7D00（FFFF|F0FF|0800）
（0x00074D14）（0x00074170）（0x0003B9E8）：7D00（FFFF|F0FF|0800）
（0x00074D1C）（0x00074178）（0x0003B9F0）：7D00（FFFF|F0FF|0800）
（0x00074D24）（0x00074180）（0x0003B9F8）：7D00（FFFF|F0FF|0800）
（0x00074D2C）（0x00074188）（0x0003BA00）：7D00（FFFF|F0FF|0800）
（0x00074D44）（0x000741A0）（0x0003BA18）：7D00（FFFF|0100|0B00）
（0x00074D4C）（0x000741A8）（0x0003BA20）：7D00（FFFF|0100|0C00）
（0x00074D54）（0x000741B0）（0x0003BA28）：7D00（FFFF|0100|0E00）
（0x00074D5C）（0x000741B8）（0x0003BA30）：7D00（FFFF|0100|0F00）
（0x00074D64）（0x000741C0）（0x0003BA38）：7D00（FFFF|0100|1000）
（0x00074D6C）（0x000741C8）（0x0003BA40）：7D00（FFFF|0100|1000）
（0x00074D74）（0x000741D0）（0x0003BA48）：7D00（FFFF|0100|1200）
（0x00074ECC）（0x00074328）（0x0003BBA0）：7D00（C80C|1000|0600）
（0x00074ED4）（0x00074330）（0x0003BBA8）：7D00（C80C|1000|0700）
（0x00074EDC）（0x00074338）（0x0003BBB0）：7D00（C80C|1000|0800）
（0x00074EE4）（0x00074340）（0x0003BBB8）：7D00（C80C|1000|0900）
（0x00074EEC）（0x00074348）（0x0003BBC0）：7D00（C80C|1000|0A00）
（0x00074EF4）（0x00074350）（0x0003BBC8）：7D00（C80C|1000|0B00）
（0x00074EFC）（0x00074358）（0x0003BBD0）：7D00（C80C|1000|0C00）
（0x00074F0C）（0x00074368）（0x0003BBE0）：7D00（FFFF|F4FF|0600）
（0x00074F24）（0x00074380）（0x0003BBF8）：7D00（FFFF|0C00|0600）
（0x0007540C）（0x00074868）（0x0003C0E0）：7D00（C80C|1000|0C00）
（0x0007541C）（0x00074878）（0x0003C0F0）：7D00（FFFF|0A00|0A00）
（0x00075424）（0x00074880）（0x0003C0F8）：7D00（FFFF|0A00|0800）
（0x0007542C）（0x00074888）（0x0003C100）：7D00（FFFF|0A00|0600）
（0x00075434）（0x00074890）（0x0003C108）：7D00（FFFF|0A00|0400）
（0x0007543C）（0x00074898）（0x0003C110）：7D00（FFFF|0A00|0200）
（0x00075444）（0x000748A0）（0x0003C118）：7D00（FFFF|0A00|0100）
（0x0007544C）（0x000748A8）（0x0003C120）：7D00（FFFF|0A00|    ）
（0x000754A4）（0x00074900）（0x0003C178）：7D00（FFFF|    |1900）
（0x00076C8C）（0x000760E8）（0x0003D960）：7D00（FFFF|0800|FCFF）
（0x00076C9C）（0x000760F8）（0x0003D970）：7D00（FFFF|0800|FCFF）
（0x000775CC）（0x00076A28）（0x0003E2A0）：7D00（FFFF|0400|0200）
（0x000775E4）（0x00076A40）（0x0003E2B8）：7D00（FFFF|0400|0200）
（0x000775FC）（0x00076A58）（0x0003E2D0）：7D00（FFFF|0400|0200）
（0x00077614）（0x00076A70）（0x0003E2E8）：7D00（FFFF|0400|0200）
（0x0007762C）（0x00076A88）（0x0003E300）：7D00（FFFF|0400|0200）
（0x00077644）（0x00076AA0）（0x0003E318）：7D00（FFFF|0400|0200）
（0x0007765C）（0x00076AB8）（0x0003E330）：7D00（FFFF|0400|0200）
（0x0007911C）（0x00078578）（0x0003FDF0）：7D00（CB0B|E0FF|1000）
（0x0007EA24）（0x0007DE80）（0x000456F8）：7D00（FFFF|    |0400）
（0x0007EA44）（0x0007DEA0）（0x00045718）：7D00（FFFF|    |FAFF）
（0x0007EA54）（0x0007DEB0）（0x00045728）：7D00（FFFF|    |F8FF）
（0x0007EA64）（0x0007DEC0）（0x00045738）：7D00（FFFF|    |F8FF）
（0x0007EA74）（0x0007DED0）（0x00045748）：7D00（FFFF|    |FCFF）
（0x0007EA84）（0x0007DEE0）（0x00045758）：7D00（FFFF|    |FFFF）
（0x0007EAC4）（0x0007DF20）（0x00045798）：7D00（FFFF|    |0100）
（0x0007EAD4）（0x0007DF30）（0x000457A8）：7D00（FFFF|0200|0200）
（0x0007EAE4）（0x0007DF40）（0x000457B8）：7D00（FFFF|0400|0400）
（0x0007EAF4）（0x0007DF50）（0x000457C8）：7D00（FFFF|0600|0600）
（0x0007EB04）（0x0007DF60）（0x000457D8）：7D00（FFFF|0800|0800）
（0x0007EB14）（0x0007DF70）（0x000457E8）：7D00（FFFF|0A00|0A00）
（0x0007EB24）（0x0007DF80）（0x000457F8）：7D00（FFFF|0C00|0C00）
（0x0007EB34）（0x0007DF90）（0x00045808）：7D00（FFFF|0C00|0C00）
（0x0007EB44）（0x0007DFA0）（0x00045818）：7D00（FFFF|0C00|0C00）
（0x0007EB54）（0x0007DFB0）（0x00045828）：7D00（FFFF|0C00|0C00）
（0x0007EB64）（0x0007DFC0）（0x00045838）：7D00（FFFF|0C00|0C00）
（0x0007EBC4）（0x0007E020）（0x00045898）：7D00（FFFF|3000|0800）
（0x0007FEB4）（0x0007F310）（0x00046B88）：7D00（FFFF|    |0100）
（0x0007FEC4）（0x0007F320）（0x00046B98）：7D00（FFFF|    |FFFF）
（0x00080CAC）（0x00080108）（0x00047980）：7D00（FFFF|0100|    ）
（0x00080CB4）（0x00080110）（0x00047988）：7D00（FFFF|FFFF|    ）
（0x00080CBC）（0x00080118）（0x00047990）：7D00（FFFF|0100|    ）
（0x00080CC4）（0x00080120）（0x00047998）：7D00（FFFF|FFFF|    ）
（0x00080CFC）（0x00080158）（0x000479D0）：7D00（FFFF|0100|    ）
（0x00080D04）（0x00080160）（0x000479D8）：7D00（FFFF|FFFF|    ）
（0x00080D0C）（0x00080168）（0x000479E0）：7D00（FFFF|0100|    ）
（0x00080D14）（0x00080170）（0x000479E8）：7D00（FFFF|FFFF|    ）
（0x00081054）（0x000804B0）（0x00047D28）：7D00（FFFF|0600|0400）
（0x0008106C）（0x000804C8）（0x00047D40）：7D00（FFFF|0200|0100）
（0x0008212C）（0x00081588）（0x00048E00）：7D00（FFFF|    |0400）
（0x00082144）（0x000815A0）（0x00048E18）：7D00（FFFF|    |0200）
（0x00082154）（0x000815B0）（0x00048E28）：7D00（FFFF|    |0100）
（0x00082174）（0x000815D0）（0x00048E48）：7D00（FFFF|    |FEFF）
（0x00082184）（0x000815E0）（0x00048E58）：7D00（FFFF|    |FDFF）
（0x00082194）（0x000815F0）（0x00048E68）：7D00（FFFF|    |FCFF）
（0x000821A4）（0x00081600）（0x00048E78）：7D00（FFFF|    |FBFF）
（0x00082FBC）（0x00082418）（0x00049C90）：7D00（FFFF|0200|FFFF）
