（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003A84C）（0x00039CA8）（0x00001520）：0D00（    |    |    ）
（0x0003A854）（0x00039CB0）（0x00001528）：0D00（    |    |    ）
（0x0003A894）（0x00039CF0）（0x00001568）：0D00（    |    |    ）
（0x0003A89C）（0x00039CF8）（0x00001570）：0D00（    |    |    ）
（0x0003B05C）（0x0003A4B8）（0x00001D30）：0D00（    |    |    ）
（0x0003B064）（0x0003A4C0）（0x00001D38）：0D00（    |    |    ）
（0x0003B06C）（0x0003A4C8）（0x00001D40）：0D00（    |    |    ）
（0x0003B074）（0x0003A4D0）（0x00001D48）：0D00（    |    |    ）
（0x0003B07C）（0x0003A4D8）（0x00001D50）：0D00（    |    |    ）
（0x0003B084）（0x0003A4E0）（0x00001D58）：0D00（    |    |    ）
（0x0003B094）（0x0003A4F0）（0x00001D68）：0D00（    |    |    ）
（0x0003B0A4）（0x0003A500）（0x00001D78）：0D00（    |    |    ）
（0x00045D1C）（0x00045178）（0x0000C9F0）：0D00（    |    |    ）
（0x00045D24）（0x00045180）（0x0000C9F8）：0D00（    |    |    ）
（0x00045D2C）（0x00045188）（0x0000CA00）：0D00（    |    |    ）
（0x00045D34）（0x00045190）（0x0000CA08）：0D00（    |    |    ）
（0x0004CF04）（0x0004C360）（0x00013BD8）：0D00（    |    |    ）
（0x0004CF14）（0x0004C370）（0x00013BE8）：0D00（    |    |    ）
（0x0004CF24）（0x0004C380）（0x00013BF8）：0D00（    |    |    ）
（0x0004CF34）（0x0004C390）（0x00013C08）：0D00（    |    |    ）
（0x0004CF7C）（0x0004C3D8）（0x00013C50）：0D00（    |    |    ）
（0x0004CF8C）（0x0004C3E8）（0x00013C60）：0D00（    |    |    ）
（0x0004F8EC）（0x0004ED48）（0x000165C0）：0D00（    |    |    ）
（0x0004F8FC）（0x0004ED58）（0x000165D0）：0D00（    |    |    ）
（0x0004F90C）（0x0004ED68）（0x000165E0）：0D00（    |    |    ）
（0x0004F91C）（0x0004ED78）（0x000165F0）：0D00（    |    |    ）
（0x0004F92C）（0x0004ED88）（0x00016600）：0D00（    |    |    ）
（0x0004F93C）（0x0004ED98）（0x00016610）：0D00（    |    |    ）
（0x0004F94C）（0x0004EDA8）（0x00016620）：0D00（    |    |    ）
（0x0004F95C）（0x0004EDB8）（0x00016630）：0D00（    |    |    ）
（0x0004F96C）（0x0004EDC8）（0x00016640）：0D00（    |    |    ）
（0x0004F97C）（0x0004EDD8）（0x00016650）：0D00（    |    |    ）
（0x0004F98C）（0x0004EDE8）（0x00016660）：0D00（    |    |    ）
（0x0004F99C）（0x0004EDF8）（0x00016670）：0D00（    |    |    ）
