（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x00044724）（0x00043B80）（0x0000B3F8）：1100（3500|6700|0100）
（0x0004477C）（0x00043BD8）（0x0000B450）：1100（1F00|4300|    ）
（0x00044784）（0x00043BE0）（0x0000B458）：1100（2300|4700|    ）
（0x0004478C）（0x00043BE8）（0x0000B460）：1100（2100|4900|    ）
（0x00044794）（0x00043BF0）（0x0000B468）：1100（2C00|5400|    ）
（0x0004479C）（0x00043BF8）（0x0000B470）：1100（2A00|5600|    ）
（0x000447A4）（0x00043C00）（0x0000B478）：1100（2E00|5A00|    ）
（0x000447AC）（0x00043C08）（0x0000B480）：1100（2C00|5C00|    ）
（0x000447B4）（0x00043C10）（0x0000B488）：1100（2D00|5D00|    ）
（0x000447BC）（0x00043C18）（0x0000B490）：1100（2800|6200|    ）
（0x000447C4）（0x00043C20）（0x0000B498）：1100（2F00|6900|0100）
（0x000447CC）（0x00043C28）（0x0000B4A0）：1100（2E00|6A00|0100）
（0x000447D4）（0x00043C30）（0x0000B4A8）：1100（3000|6C00|0100）
（0x000447DC）（0x00043C38）（0x0000B4B0）：1100（3200|6A00|0100）
（0x0004481C）（0x00043C78）（0x0000B4F0）：1100（2700|6500|0100）
（0x00044824）（0x00043C80）（0x0000B4F8）：1100（3100|5B00|0100）
（0x0004482C）（0x00043C88）（0x0000B500）：1100（1D00|4700|0100）
（0x00044834）（0x00043C90）（0x0000B508）：1100（2200|4200|0100）
（0x0004483C）（0x00043C98）（0x0000B510）：1100（2100|4100|0100）
（0x00044844）（0x00043CA0）（0x0000B518）：1100（2200|4000|0100）
（0x00044854）（0x00043CB0）（0x0000B528）：1100（2200|4000|    ）
（0x00045844）（0x00044CA0）（0x0000C518）：1100（1E00|6A00|0100）
（0x0004585C）（0x00044CB8）（0x0000C530）：1100（2000|6800|0100）
（0x0004587C）（0x00044CD8）（0x0000C550）：1100（2100|6900|    ）
（0x00045884）（0x00044CE0）（0x0000C558）：1100（1F00|6B00|    ）
（0x00047CFC）（0x00047158）（0x0000E9D0）：1100（2B00|2E00|0100）
（0x000498FC）（0x00048D58）（0x000105D0）：1100（3200|3E00|    ）
（0x0004CC14）（0x0004C070）（0x000138E8）：1100（2600|4900|    ）
（0x0004CC34）（0x0004C090）（0x00013908）：1100（2500|4A00|    ）
（0x0004CC5C）（0x0004C0B8）（0x00013930）：1100（2500|4900|0100）
（0x0004F5E4）（0x0004EA40）（0x000162B8）：1100（1200|1E00|0100）
（0x0004F624）（0x0004EA80）（0x000162F8）：1100（1200|1F00|    ）
（0x0004FA14）（0x0004EE70）（0x000166E8）：1100（2500|3500|    ）
（0x0004FA1C）（0x0004EE78）（0x000166F0）：1100（2100|3100|0100）
（0x0004FA24）（0x0004EE80）（0x000166F8）：1100（2100|3200|    ）
（0x0004FA2C）（0x0004EE88）（0x00016700）：1100（2300|3400|    ）
（0x0004FA54）（0x0004EEB0）（0x00016728）：1100（2500|3600|    ）
（0x0004FA5C）（0x0004EEB8）（0x00016730）：1100（2700|3300|0100）
（0x0004FA64）（0x0004EEC0）（0x00016738）：1100（2900|3500|0100）
（0x0004FA74）（0x0004EED0）（0x00016748）：1100（2F00|3000|    ）
（0x0004FA7C）（0x0004EED8）（0x00016750）：1100（2C00|2D00|    ）
（0x0004FA84）（0x0004EEE0）（0x00016758）：1100（2900|2A00|    ）
（0x0004FA94）（0x0004EEF0）（0x00016768）：1100（2900|2900|0100）
（0x0004FAA4）（0x0004EF00）（0x00016778）：1100（2C00|2C00|0100）
（0x0004FAB4）（0x0004EF10）（0x00016788）：1100（2100|3800|    ）
（0x0004FAC4）（0x0004EF20）（0x00016798）：1100（2100|3800|0100）
（0x0004FAEC）（0x0004EF48）（0x000167C0）：1100（1E00|2300|    ）
（0x0004FB0C）（0x0004EF68）（0x000167E0）：1100（1900|1E00|0100）
（0x0004FB14）（0x0004EF70）（0x000167E8）：1100（1700|2000|0100）
（0x0004FB1C）（0x0004EF78）（0x000167F0）：1100（1900|2200|    ）
（0x0004FC9C）（0x0004F0F8）（0x00016970）：1100（1E00|2A00|    ）
（0x0004FCA4）（0x0004F100）（0x00016978）：1100（1F00|2800|0100）
（0x0004FCAC）（0x0004F108）（0x00016980）：1100（2200|2B00|    ）
（0x0004FCB4）（0x0004F110）（0x00016988）：1100（2000|2C00|0100）
（0x0004FCD4）（0x0004F130）（0x000169A8）：1100（2100|2D00|    ）
（0x0004FCDC）（0x0004F138）（0x000169B0）：1100（2200|2C00|    ）
（0x0004FCE4）（0x0004F140）（0x000169B8）：1100（1F00|2900|    ）
（0x0004FCEC）（0x0004F148）（0x000169C0）：1100（1B00|2D00|    ）
（0x0004FCF4）（0x0004F150）（0x000169C8）：1100（1900|2B00|0100）
（0x0004FCFC）（0x0004F158）（0x000169D0）：1100（1600|2E00|0100）
（0x0004FD04）（0x0004F160）（0x000169D8）：1100（1300|2B00|    ）
（0x0004FD0C）（0x0004F168）（0x000169E0）：1100（1000|2E00|    ）
（0x0004FD24）（0x0004F180）（0x000169F8）：1100（1300|3100|0100）
（0x0004FD2C）（0x0004F188）（0x00016A00）：1100（1C00|2800|0100）
（0x0004FD34）（0x0004F190）（0x00016A08）：1100（1C00|2800|    ）
（0x0004FD3C）（0x0004F198）（0x00016A10）：1100（1B00|2700|0100）
（0x0004FECC）（0x0004F328）（0x00016BA0）：1100（1600|1F00|    ）
（0x0004FED4）（0x0004F330）（0x00016BA8）：1100（0E00|2600|0100）
（0x0004FEE4）（0x0004F340）（0x00016BB8）：1100（0F00|2700|    ）
（0x0004FEF4）（0x0004F350）（0x00016BC8）：1100（1500|2000|0100）
（0x0004FEFC）（0x0004F358）（0x00016BD0）：1100（1600|2100|0100）
（0x0004FF04）（0x0004F360）（0x00016BD8）：1100（1900|1E00|0100）
（0x0004FF0C）（0x0004F368）（0x00016BE0）：1100（2400|2900|    ）
（0x0004FF64）（0x0004F3C0）（0x00016C38）：1100（2400|1B00|0100）
（0x0004FF6C）（0x0004F3C8）（0x00016C40）：1100（2D00|2400|    ）
（0x0004FF74）（0x0004F3D0）（0x00016C48）：1100（2D00|2300|0100）
（0x0004FF7C）（0x0004F3D8）（0x00016C50）：1100（3300|2900|    ）
（0x0004FF84）（0x0004F3E0）（0x00016C58）：1100（2300|3800|0100）
（0x0004FF8C）（0x0004F3E8）（0x00016C60）：1100（2200|3700|    ）
（0x0004FFA4）（0x0004F400）（0x00016C78）：1100（2300|3500|0100）
（0x0004FFAC）（0x0004F408）（0x00016C80）：1100（2300|3500|    ）
（0x0004FFC4）（0x0004F420）（0x00016C98）：1100（2D00|2A00|0100）
（0x0004FFCC）（0x0004F428）（0x00016CA0）：1100（2B00|2800|    ）
（0x0004FFD4）（0x0004F430）（0x00016CA8）：1100（2E00|2600|    ）
（0x0004FFDC）（0x0004F438）（0x00016CB0）：1100（1F00|1700|0100）
（0x0004FFE4）（0x0004F440）（0x00016CB8）：1100（1C00|1B00|    ）
（0x00050004）（0x0004F460）（0x00016CD8）：1100（2700|6500|0100）
（0x00050014）（0x0004F470）（0x00016CE8）：1100（2900|6300|0100）
（0x0005001C）（0x0004F478）（0x00016CF0）：1100（2500|5F00|    ）
（0x0005002C）（0x0004F488）（0x00016D00）：1100（2700|5D00|    ）
（0x00050034）（0x0004F490）（0x00016D08）：1100（2500|5E00|0100）
（0x00050044）（0x0004F4A0）（0x00016D18）：1100（1900|5200|    ）
（0x0005004C）（0x0004F4A8）（0x00016D20）：1100（1700|5300|0100）
（0x00050054）（0x0004F4B0）（0x00016D28）：1100（2000|5C00|    ）
（0x0005005C）（0x0004F4B8）（0x00016D30）：1100（2100|5B00|    ）
（0x0005006C）（0x0004F4C8）（0x00016D40）：1100（2900|6300|0100）
（0x00050074）（0x0004F4D0）（0x00016D48）：1100（2A00|6300|    ）
（0x0005008C）（0x0004F4E8）（0x00016D60）：1100（1900|5500|    ）
（0x0005009C）（0x0004F4F8）（0x00016D70）：1100（1D00|5900|0100）
（0x000500A4）（0x0004F500）（0x00016D78）：1100（1600|5200|0100）
（0x000500AC）（0x0004F508）（0x00016D80）：1100（1700|5200|    ）
（0x000500DC）（0x0004F538）（0x00016DB0）：1100（1200|4D00|    ）
（0x000500E4）（0x0004F540）（0x00016DB8）：1100（0C00|5200|0100）
（0x000500F4）（0x0004F550）（0x00016DC8）：1100（0D00|5300|    ）
（0x000500FC）（0x0004F558）（0x00016DD0）：1100（1200|4E00|    ）
（0x0005010C）（0x0004F568）（0x00016DE0）：1100（1A00|5600|    ）
（0x00050114）（0x0004F570）（0x00016DE8）：1100（1C00|5400|    ）
（0x00050124）（0x0004F580）（0x00016DF8）：1100（1B00|5300|    ）
（0x00050284）（0x0004F6E0）（0x00016F58）：1100（1F00|2100|0100）
（0x000502B4）（0x0004F710）（0x00016F88）：1100（2200|2400|    ）
（0x0005364C）（0x00052AA8）（0x0001A320）：1100（2200|2B00|0100）
（0x0005368C）（0x00052AE8）（0x0001A360）：1100（2200|2B00|    ）
（0x00053694）（0x00052AF0）（0x0001A368）：1100（2100|2B00|0100）
（0x00053794）（0x00052BF0）（0x0001A468）：1100（2200|0700|0100）
（0x000537A4）（0x00052C00）（0x0001A478）：1100（2100|0800|0100）
（0x000537B4）（0x00052C10）（0x0001A488）：1100（3600|1D00|0100）
（0x000537BC）（0x00052C18）（0x0001A490）：1100（3800|1C00|    ）
（0x000537C4）（0x00052C20）（0x0001A498）：1100（3800|1C00|0100）
（0x000537CC）（0x00052C28）（0x0001A4A0）：1100（3700|1E00|    ）
（0x000537DC）（0x00052C38）（0x0001A4B0）：1100（2900|1000|0100）
（0x000537E4）（0x00052C40）（0x0001A4B8）：1100（2200|1700|0100）
（0x000537EC）（0x00052C48）（0x0001A4C0）：1100（2200|1700|0100）
（0x000537F4）（0x00052C50）（0x0001A4C8）：1100（2200|1700|    ）
（0x00053804）（0x00052C60）（0x0001A4D8）：1100（1D00|1B00|0100）
（0x0005380C）（0x00052C68）（0x0001A4E0）：1100（1F00|1D00|    ）
（0x00053814）（0x00052C70）（0x0001A4E8）：1100（1C00|1F00|0100）
（0x0005381C）（0x00052C78）（0x0001A4F0）：1100（2100|2400|    ）
（0x00053824）（0x00052C80）（0x0001A4F8）：1100（2600|1F00|    ）
（0x0005382C）（0x00052C88）（0x0001A500）：1100（2100|1A00|    ）
（0x0005383C）（0x00052C98）（0x0001A510）：1100（2800|1200|0100）
（0x00053844）（0x00052CA0）（0x0001A518）：1100（2700|1100|    ）
（0x0005384C）（0x00052CA8）（0x0001A520）：1100（2800|1000|    ）
（0x0005385C）（0x00052CB8）（0x0001A530）：1100（2100|0900|    ）
（0x00053864）（0x00052CC0）（0x0001A538）：1100（2200|0700|0100）
（0x00053934）（0x00052D90）（0x0001A608）：1100（2200|2A00|0100）
（0x00053944）（0x00052DA0）（0x0001A618）：1100（2200|2A00|    ）
（0x0005395C）（0x00052DB8）（0x0001A630）：1100（2300|2A00|    ）
（0x00054EDC）（0x00054338）（0x0001BBB0）：1100（1900|5900|    ）
（0x00054EE4）（0x00054340）（0x0001BBB8）：1100（1900|5900|0100）
（0x00054F2C）（0x00054388）（0x0001BC00）：1100（1A00|4D00|    ）
（0x00055684）（0x00054AE0）（0x0001C358）：1100（2800|2100|    ）
（0x000556A4）（0x00054B00）（0x0001C378）：1100（2600|2300|    ）
（0x000556AC）（0x00054B08）（0x0001C380）：1100（2500|2200|0100）
（0x000556BC）（0x00054B18）（0x0001C390）：1100（2400|2300|0100）
（0x000556C4）（0x00054B20）（0x0001C398）：1100（2300|2200|    ）
（0x000556F4）（0x00054B50）（0x0001C3C8）：1100（2400|2300|0100）
（0x000556FC）（0x00054B58）（0x0001C3D0）：1100（2300|2500|    ）
（0x00055704）（0x00054B60）（0x0001C3D8）：1100（2100|2300|0100）
（0x00055724）（0x00054B80）（0x0001C3F8）：1100（2300|2500|    ）
（0x0005572C）（0x00054B88）（0x0001C400）：1100（2600|2200|    ）
（0x0005574C）（0x00054BA8）（0x0001C420）：1100（2500|2100|    ）
（0x0005575C）（0x00054BB8）（0x0001C430）：1100（2600|2200|0100）
（0x00055764）（0x00054BC0）（0x0001C438）：1100（2200|2600|0100）
（0x0005576C）（0x00054BC8）（0x0001C440）：1100（2300|2700|0100）
（0x00055774）（0x00054BD0）（0x0001C448）：1100（2100|2900|0100）
（0x000557AC）（0x00054C08）（0x0001C480）：1100（2400|2600|0100）
（0x000557B4）（0x00054C10）（0x0001C488）：1100（2300|2500|    ）
（0x000557BC）（0x00054C18）（0x0001C490）：1100（2700|2000|0100）
（0x000557C4）（0x00054C20）（0x0001C498）：1100（2800|2100|    ）
（0x000557D4）（0x00054C30）（0x0001C4A8）：1100（2600|1F00|    ）
（0x00055A44）（0x00054EA0）（0x0001C718）：1100（2E00|2700|    ）
（0x00055A4C）（0x00054EA8）（0x0001C720）：1100（2600|2E00|0100）
（0x00055A54）（0x00054EB0）（0x0001C728）：1100（2200|2A00|0100）
（0x00058C64）（0x000580C0）（0x0001F938）：1100（2600|7100|    ）
（0x00058C6C）（0x000580C8）（0x0001F940）：1100（2C00|6A00|0100）
（0x00058C74）（0x000580D0）（0x0001F948）：1100（2700|6500|    ）
（0x00058C7C）（0x000580D8）（0x0001F950）：1100（2200|6A00|    ）
（0x00058C84）（0x000580E0）（0x0001F958）：1100（1D00|6500|    ）
（0x00058C8C）（0x000580E8）（0x0001F960）：1100（1F00|6300|    ）
（0x00058C94）（0x000580F0）（0x0001F968）：1100（1E00|6200|    ）
（0x00058C9C）（0x000580F8）（0x0001F970）：1100（2800|5800|    ）
（0x00058CA4）（0x00058100）（0x0001F978）：1100（2600|5600|0100）
（0x00058CAC）（0x00058108）（0x0001F980）：1100（2800|5400|0100）
（0x00058CB4）（0x00058110）（0x0001F988）：1100（2200|4E00|    ）
（0x00058CBC）（0x00058118）（0x0001F990）：1100（1F00|5100|    ）
（0x00058CC4）（0x00058120）（0x0001F998）：1100（1C00|4E00|    ）
（0x00058CCC）（0x00058128）（0x0001F9A0）：1100（2200|4800|    ）
（0x00058CD4）（0x00058130）（0x0001F9A8）：1100（2100|4700|    ）
（0x00058CDC）（0x00058138）（0x0001F9B0）：1100（2400|4400|    ）
（0x0005BBDC）（0x0005B038）（0x000228B0）：1100（1D00|2900|    ）
（0x0005BBE4）（0x0005B040）（0x000228B8）：1100（1500|2100|0100）
（0x0005BC34）（0x0005B090）（0x00022908）：1100（1E00|2A00|    ）
（0x0005BC3C）（0x0005B098）（0x00022910）：1100（3200|1500|0100）
（0x0005BC5C）（0x0005B0B8）（0x00022930）：1100（2A00|5700|    ）
（0x0005BC64）（0x0005B0C0）（0x00022938）：1100（1C00|4900|0100）
（0x0005BC8C）（0x0005B0E8）（0x00022960）：1100（1400|4100|    ）
（0x0005BC94）（0x0005B0F0）（0x00022968）：1100（2D00|2800|    ）
（0x0005BCBC）（0x0005B118）（0x00022990）：1100（1400|4100|    ）
（0x0005BCC4）（0x0005B120）（0x00022998）：1100（2A00|5700|    ）
（0x0005BCCC）（0x0005B128）（0x000229A0）：1100（3900|4800|    ）
（0x0005BCE4）（0x0005B140）（0x000229B8）：1100（2900|5600|0100）
（0x0005BCEC）（0x0005B148）（0x000229C0）：1100（1D00|4A00|0100）
（0x0005BCFC）（0x0005B158）（0x000229D0）：1100（1300|4000|0100）
（0x0005BD04）（0x0005B160）（0x000229D8）：1100（2C00|2700|0100）
（0x0005BD2C）（0x0005B188）（0x00022A00）：1100（1300|4000|0100）
（0x0005BD34）（0x0005B190）（0x00022A08）：1100（2900|5600|0100）
（0x0005BD3C）（0x0005B198）（0x00022A10）：1100（3800|4700|0100）
（0x0005BD54）（0x0005B1B0）（0x00022A28）：1100（2A00|5700|0100）
（0x0005BD5C）（0x0005B1B8）（0x00022A30）：1100（1E00|4B00|0100）
（0x0005BD6C）（0x0005B1C8）（0x00022A40）：1100（1400|4100|0100）
（0x0005BD74）（0x0005B1D0）（0x00022A48）：1100（2D00|2800|0100）
（0x0005BD9C）（0x0005B1F8）（0x00022A70）：1100（1400|4100|0100）
（0x0005BDA4）（0x0005B200）（0x00022A78）：1100（2A00|5700|0100）
（0x0005BDAC）（0x0005B208）（0x00022A80）：1100（3900|4800|0100）
（0x0005BDC4）（0x0005B220）（0x00022A98）：1100（1000|4500|    ）
（0x0005BE0C）（0x0005B268）（0x00022AE0）：1100（0700|3C00|0100）
（0x0005BE2C）（0x0005B288）（0x00022B00）：1100（1E00|5300|    ）
（0x0005BEB4）（0x0005B310）（0x00022B88）：1100（3500|3F00|0100）
（0x0005BEE4）（0x0005B340）（0x00022BB8）：1100（3400|3E00|    ）
（0x0005BF24）（0x0005B380）（0x00022BF8）：1100（2100|5500|    ）
（0x0005BF44）（0x0005B3A0）（0x00022C18）：1100（1C00|5000|0100）
（0x0005BF6C）（0x0005B3C8）（0x00022C40）：1100（1B00|4F00|    ）
（0x0005BF9C）（0x0005B3F8）（0x00022C70）：1100（1D00|5100|    ）
（0x0005BFBC）（0x0005B418）（0x00022C90）：1100（0100|5A00|    ）
（0x0005BFDC）（0x0005B438）（0x00022CB0）：1100（0100|5A00|    ）
（0x0005C404）（0x0005B860）（0x000230D8）：1100（1700|1F00|    ）
（0x0005C40C）（0x0005B868）（0x000230E0）：1100（1A00|2200|0100）
（0x0005C424）（0x0005B880）（0x000230F8）：1100（1B00|2100|0100）
（0x0005C604）（0x0005BA60）（0x000232D8）：1100（0F00|1900|    ）
（0x0005DBAC）（0x0005D008）（0x00024880）：1100（1200|1400|0100）
（0x0005DBB4）（0x0005D010）（0x00024888）：1100（1000|1200|    ）
（0x0005E50C）（0x0005D968）（0x000251E0）：1100（2C00|3B00|    ）
（0x0005E52C）（0x0005D988）（0x00025200）：1100（2A00|3C00|0100）
（0x0005F954）（0x0005EDB0）（0x00026628）：1100（0F00|4C00|    ）
（0x0005F95C）（0x0005EDB8）（0x00026630）：1100（0700|4400|0100）
（0x0005F964）（0x0005EDC0）（0x00026638）：1100（0D00|3E00|0100）
（0x0005F96C）（0x0005EDC8）（0x00026640）：1100（1100|4200|    ）
（0x0005F974）（0x0005EDD0）（0x00026648）：1100（1200|4000|0100）
（0x0005F97C）（0x0005EDD8）（0x00026650）：1100（1800|4600|    ）
（0x0005F984）（0x0005EDE0）（0x00026658）：1100（2700|3700|    ）
（0x0005F98C）（0x0005EDE8）（0x00026660）：1100（2000|3000|    ）
（0x0005F994）（0x0005EDF0）（0x00026668）：1100（2300|2C00|0100）
（0x0005F99C）（0x0005EDF8）（0x00026670）：1100（1600|1F00|    ）
（0x0005F9A4）（0x0005EE00）（0x00026678）：1100（1300|2200|    ）
（0x0005F9AC）（0x0005EE08）（0x00026680）：1100（0900|1800|0100）
（0x0005F9B4）（0x0005EE10）（0x00026688）：1100（0800|1900|0100）
（0x0005F9BC）（0x0005EE18）（0x00026690）：1100（0400|1500|    ）
（0x0005FD74）（0x0005F1D0）（0x00026A48）：1100（2000|6400|    ）
（0x0005FD84）（0x0005F1E0）（0x00026A58）：1100（2200|6600|0100）
（0x0006038C）（0x0005F7E8）（0x00027060）：1100（2500|3600|0100）
（0x00060394）（0x0005F7F0）（0x00027068）：1100（2600|3700|0100）
（0x000603A4）（0x0005F800）（0x00027078）：1100（2500|3600|0100）
（0x000603BC）（0x0005F818）（0x00027090）：1100（2500|3700|    ）
（0x000603D4）（0x0005F830）（0x000270A8）：1100（0B00|1100|0100）
（0x000603F4）（0x0005F850）（0x000270C8）：1100（0C00|1100|    ）
（0x0006078C）（0x0005FBE8）（0x00027460）：1100（1700|2000|0100）
（0x00060794）（0x0005FBF0）（0x00027468）：1100（1C00|2500|0100）
（0x0006079C）（0x0005FBF8）（0x00027470）：1100（1900|2800|0100）
（0x000607A4）（0x0005FC00）（0x00027478）：1100（1C00|2B00|    ）
（0x000607AC）（0x0005FC08）（0x00027480）：1100（1800|2E00|0100）
（0x000607F4）（0x0005FC50）（0x000274C8）：1100（1C00|2B00|    ）
（0x000607FC）（0x0005FC58）（0x000274D0）：1100（1D00|2C00|0100）
（0x0006084C）（0x0005FCA8）（0x00027520）：1100（1300|2200|    ）
（0x0006086C）（0x0005FCC8）（0x00027540）：1100（1A00|2900|    ）
（0x00060874）（0x0005FCD0）（0x00027548）：1100（1C00|2600|0100）
（0x00060894）（0x0005FCF0）（0x00027568）：1100（1700|2100|    ）
（0x0006089C）（0x0005FCF8）（0x00027570）：1100（1F00|1900|    ）
（0x0006169C）（0x00060AF8）（0x00028370）：1100（2900|3000|0100）
（0x000616A4）（0x00060B00）（0x00028378）：1100（2500|3500|    ）
（0x000616AC）（0x00060B08）（0x00028380）：1100（2100|3100|    ）
（0x000616B4）（0x00060B10）（0x00028388）：1100（1B00|3700|    ）
（0x000616BC）（0x00060B18）（0x00028390）：1100（1900|3500|    ）
（0x000616C4）（0x00060B20）（0x00028398）：1100（1300|3A00|0100）
（0x000616CC）（0x00060B28）（0x000283A0）：1100（0C00|3300|    ）
（0x000616D4）（0x00060B30）（0x000283A8）：1100（0D00|3200|    ）
（0x000616E4）（0x00060B40）（0x000283B8）：1100（0C00|3300|    ）
（0x000616F4）（0x00060B50）（0x000283C8）：1100（1400|3B00|    ）
（0x000616FC）（0x00060B58）（0x000283D0）：1100（1B00|3400|    ）
（0x00061704）（0x00060B60）（0x000283D8）：1100（1D00|3500|0100）
（0x0006170C）（0x00060B68）（0x000283E0）：1100（2100|3100|0100）
（0x00061744）（0x00060BA0）（0x00028418）：1100（2300|2500|0100）
（0x0006174C）（0x00060BA8）（0x00028420）：1100（1E00|2B00|    ）
（0x0006176C）（0x00060BC8）（0x00028440）：1100（1900|2600|0100）
（0x0006179C）（0x00060BF8）（0x00028470）：1100（2100|2800|0100）
（0x000617A4）（0x00060C00）（0x00028478）：1100（2400|2600|    ）
（0x000617AC）（0x00060C08）（0x00028480）：1100（1F00|2100|0100）
（0x00061BF4）（0x00061050）（0x000288C8）：1100（1E00|1800|0100）
（0x00061C14）（0x00061070）（0x000288E8）：1100（1C00|1B00|    ）
（0x00062974）（0x00061DD0）（0x00029648）：1100（1800|2900|    ）
（0x00066D1C）（0x00066178）（0x0002D9F0）：1100（1C00|2300|    ）
（0x00067664）（0x00066AC0）（0x0002E338）：1100（1600|5B00|0100）
（0x0006766C）（0x00066AC8）（0x0002E340）：1100（1000|5500|0100）
（0x00067674）（0x00066AD0）（0x0002E348）：1100（1600|5000|    ）
（0x0006767C）（0x00066AD8）（0x0002E350）：1100（1500|4F00|    ）
（0x000694EC）（0x00068948）（0x000301C0）：1100（0E00|2F00|0100）
（0x0006950C）（0x00068968）（0x000301E0）：1100（1600|2700|0100）
（0x0006951C）（0x00068978）（0x000301F0）：1100（1600|2700|    ）
（0x000696A4）（0x00068B00）（0x00030378）：1100（0F00|2200|    ）
（0x000696D4）（0x00068B30）（0x000303A8）：1100（0B00|1E00|    ）
（0x0006C90C）（0x0006BD68）（0x000335E0）：1100（2900|4A00|0100）
（0x0006D23C）（0x0006C698）（0x00033F10）：1100（2B00|1900|    ）
（0x0006F44C）（0x0006E8A8）（0x00036120）：1100（1A00|5900|0100）
（0x0006F45C）（0x0006E8B8）（0x00036130）：1100（1900|5800|    ）
（0x0006FB64）（0x0006EFC0）（0x00036838）：1100（2D00|4700|0100）
（0x00070F5C）（0x000703B8）（0x00037C30）：1100（3400|1A00|0100）
（0x00076AE4）（0x00075F40）（0x0003D7B8）：1100（1000|6700|0100）
（0x00076AFC）（0x00075F58）（0x0003D7D0）：1100（1000|6700|    ）
（0x00076B14）（0x00075F70）（0x0003D7E8）：1100（1100|6800|    ）
（0x00076B24）（0x00075F80）（0x0003D7F8）：1100（1100|6B00|0100）
（0x00077584）（0x000769E0）（0x0003E258）：1100（1800|6A00|    ）
（0x000775AC）（0x00076A08）（0x0003E280）：1100（1500|6700|0100）
（0x000775BC）（0x00076A18）（0x0003E290）：1100（1400|6600|0100）
（0x00078874）（0x00077CD0）（0x0003F548）：1100（2C00|2C00|0100）
（0x00078EB4）（0x00078310）（0x0003FB88）：1100（1500|2300|0100）
（0x00078ED4）（0x00078330）（0x0003FBA8）：1100（1700|2200|    ）
（0x00079534）（0x00078990）（0x00040208）：1100（1200|1D00|    ）
（0x00079564）（0x000789C0）（0x00040238）：1100（1300|1E00|0100）
（0x0007957C）（0x000789D8）（0x00040250）：1100（1200|1D00|    ）
（0x000795A4）（0x00078A00）（0x00040278）：1100（1300|1E00|0100）
（0x0007A5C4）（0x00079A20）（0x00041298）：1100（1400|5E00|0100）
（0x0007A5CC）（0x00079A28）（0x000412A0）：1100（1800|5A00|0100）
