（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x00058C1C）（0x00058078）（0x0001F8F0）：7500（0100|0200|0300）
（0x00059924）（0x00058D80）（0x000205F8）：7500（0100|    |    ）
（0x000599C4）（0x00058E20）（0x00020698）：7500（0100|    |    ）
（0x00059B54）（0x00058FB0）（0x00020828）：7500（0100|0200|0300）
（0x0005A924）（0x00059D80）（0x000215F8）：7500（0100|    |    ）
（0x0005AD8C）（0x0005A1E8）（0x00021A60）：7500（0100|    |    ）
（0x0005AE64）（0x0005A2C0）（0x00021B38）：7500（0100|0300|    ）
（0x0005C024）（0x0005B480）（0x00022CF8）：7500（0100|    |    ）
（0x0005C7B4）（0x0005BC10）（0x00023488）：7500（0100|    |    ）
（0x0005C88C）（0x0005BCE8）（0x00023560）：7500（0100|    |    ）
（0x0005CBB4）（0x0005C010）（0x00023888）：7500（0300|0100|    ）
（0x0005CD64）（0x0005C1C0）（0x00023A38）：7500（0100|0300|    ）
（0x0005D25C）（0x0005C6B8）（0x00023F30）：7500（0100|    |    ）
（0x0005DB64）（0x0005CFC0）（0x00024838）：7500（0300|0100|    ）
（0x0005DD2C）（0x0005D188）（0x00024A00）：7500（0100|    |    ）
（0x0005F0B4）（0x0005E510）（0x00025D88）：7500（0100|0300|    ）
（0x00060974）（0x0005FDD0）（0x00027648）：7500（0100|    |    ）
（0x000609EC）（0x0005FE48）（0x000276C0）：7500（0100|    |    ）
（0x00061864）（0x00060CC0）（0x00028538）：7500（0100|0200|0300）
（0x00061B0C）（0x00060F68）（0x000287E0）：7500（0300|    |    ）
（0x00061B24）（0x00060F80）（0x000287F8）：7500（0300|0100|    ）
（0x00061B54）（0x00060FB0）（0x00028828）：7500（0300|0100|    ）
（0x00062494）（0x000618F0）（0x00029168）：7500（0100|    |    ）
（0x00062614）（0x00061A70）（0x000292E8）：7500（0500|0600|0500）
（0x0006265C）（0x00061AB8）（0x00029330）：7500（0100|    |    ）
（0x000629B4）（0x00061E10）（0x00029688）：7500（0100|    |    ）
（0x00063064）（0x000624C0）（0x00029D38）：7500（0100|0300|    ）
（0x0006335C）（0x000627B8）（0x0002A030）：7500（0300|0100|    ）
（0x00063C04）（0x00063060）（0x0002A8D8）：7500（0300|    |    ）
（0x00063F74）（0x000633D0）（0x0002AC48）：7500（0300|0100|    ）
（0x00064A14）（0x00063E70）（0x0002B6E8）：7500（0300|0100|    ）
（0x00065014）（0x00064470）（0x0002BCE8）：7500（0300|    |    ）
（0x00065304）（0x00064760）（0x0002BFD8）：7500（0300|0100|    ）
（0x00065CFC）（0x00065158）（0x0002C9D0）：7500（0100|    |    ）
（0x00066654）（0x00065AB0）（0x0002D328）：7500（0300|0100|    ）
（0x00067A54）（0x00066EB0）（0x0002E728）：7500（0300|    |    ）
（0x0006818C）（0x000675E8）（0x0002EE60）：7500（0300|0100|    ）
（0x000699A4）（0x00068E00）（0x00030678）：7500（0100|0300|    ）
（0x00069F4C）（0x000693A8）（0x00030C20）：7500（0100|    |    ）
（0x0006A86C）（0x00069CC8）（0x00031540）：7500（0300|0100|    ）
（0x0006A88C）（0x00069CE8）（0x00031560）：7500（0300|0100|    ）
（0x0006AE64）（0x0006A2C0）（0x00031B38）：7500（0100|    |    ）
（0x0006AF94）（0x0006A3F0）（0x00031C68）：7500（0100|0300|    ）
（0x0006C024）（0x0006B480）（0x00032CF8）：7500（0100|    |    ）
（0x0006C624）（0x0006BA80）（0x000332F8）：7500（0100|0300|    ）
（0x0006C86C）（0x0006BCC8）（0x00033540）：7500（0100|    |    ）
（0x0006D81C）（0x0006CC78）（0x000344F0）：7500（0100|0300|    ）
（0x0006DCEC）（0x0006D148）（0x000349C0）：7500（0100|0300|    ）
（0x0006E0F4）（0x0006D550）（0x00034DC8）：7500（0100|    |    ）
（0x0006E164）（0x0006D5C0）（0x00034E38）：7500（0100|0300|    ）
（0x0006F17C）（0x0006E5D8）（0x00035E50）：7500（0100|    |    ）
（0x0006F434）（0x0006E890）（0x00036108）：7500（0100|0300|    ）
（0x00070904）（0x0006FD60）（0x000375D8）：7500（0100|    |    ）
（0x00070E14）（0x00070270）（0x00037AE8）：7500（0100|0200|0300）
（0x00070F84）（0x000703E0）（0x00037C58）：7500（0100|    |    ）
（0x00072064）（0x000714C0）（0x00038D38）：7500（0200|0100|0300）
（0x0007230C）（0x00071768）（0x00038FE0）：7500（0200|0100|0300）
（0x000726C4）（0x00071B20）（0x00039398）：7500（0100|    |    ）
（0x00075B24）（0x00074F80）（0x0003C7F8）：7500（0500|0100|    ）
（0x00075C1C）（0x00075078）（0x0003C8F0）：7500（0500|0100|    ）
（0x000761CC）（0x00075628）（0x0003CEA0）：7500（0100|0500|    ）
（0x0007786C）（0x00076CC8）（0x0003E540）：7500（0500|0100|    ）
（0x0007793C）（0x00076D98）（0x0003E610）：7500（0500|0100|    ）
（0x000779E4）（0x00076E40）（0x0003E6B8）：7500（0100|    |    ）
（0x00078FF4）（0x00078450）（0x0003FCC8）：7500（0100|    |    ）
（0x000796EC）（0x00078B48）（0x000403C0）：7500（0200|    |    ）
（0x00079884）（0x00078CE0）（0x00040558）：7500（0200|0100|0500）
（0x0007B004）（0x0007A460）（0x00041CD8）：7500（0500|    |    ）
（0x0007B5C4）（0x0007AA20）（0x00042298）：7500（0500|    |    ）
（0x0007B6B4）（0x0007AB10）（0x00042388）：7500（0500|0100|    ）
（0x0007B77C）（0x0007ABD8）（0x00042450）：7500（0500|0100|    ）
（0x0007BE7C）（0x0007B2D8）（0x00042B50）：7500（0100|    |    ）
（0x0007C544）（0x0007B9A0）（0x00043218）：7500（0500|0100|    ）
（0x0007C90C）（0x0007BD68）（0x000435E0）：7500（0500|0100|    ）
（0x0007C944）（0x0007BDA0）（0x00043618）：7500（0100|    |    ）
（0x0007CFB4）（0x0007C410）（0x00043C88）：7500（0100|0500|    ）
（0x0007E71C）（0x0007DB78）（0x000453F0）：7500（0100|0500|    ）
（0x0007F4F4）（0x0007E950）（0x000461C8）：7500（0300|0100|0200）
（0x000803D4）（0x0007F830）（0x000470A8）：7500（0100|0400|    ）
（0x00080884）（0x0007FCE0）（0x00047558）：7500（0100|    |    ）
（0x000809EC）（0x0007FE48）（0x000476C0）：7500（0400|0100|    ）
（0x00080E94）（0x000802F0）（0x00047B68）：7500（0400|    |    ）
（0x00080F6C）（0x000803C8）（0x00047C40）：7500（0100|    |    ）
（0x000837CC）（0x00082C28）（0x0004A4A0）：7500（0100|    |    ）
（0x000839FC）（0x00082E58）（0x0004A6D0）：7500（0200|0100|0500）
（0x000846B4）（0x00083B10）（0x0004B388）：7500（0100|    |    ）
（0x00084844）（0x00083CA0）（0x0004B518）：7500（0200|0100|0500）
