（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0003B25C）（0x0003A6B8）（0x00001F30）：6E00（F6FF|0A00|    ）
（0x0003B26C）（0x0003A6C8）（0x00001F40）：6E00（FAFF|0600|    ）
（0x0003B284）（0x0003A6E0）（0x00001F58）：6E00（F6FF|0A00|    ）
（0x0003B294）（0x0003A6F0）（0x00001F68）：6E00（FAFF|0600|    ）
（0x0003B2A4）（0x0003A700）（0x00001F78）：6E00（F6FF|0A00|    ）
（0x0003B2B4）（0x0003A710）（0x00001F88）：6E00（FAFF|0600|    ）
（0x0003B2CC）（0x0003A728）（0x00001FA0）：6E00（F6FF|0A00|    ）
（0x0003B2DC）（0x0003A738）（0x00001FB0）：6E00（FAFF|0600|    ）
（0x0003B2EC）（0x0003A748）（0x00001FC0）：6E00（F6FF|0A00|    ）
（0x0003B2FC）（0x0003A758）（0x00001FD0）：6E00（FAFF|0600|    ）
（0x0003B30C）（0x0003A768）（0x00001FE0）：6E00（F0FF|0800|    ）
（0x0003B32C）（0x0003A788）（0x00002000）：6E00（0A00|F6FF|    ）
（0x0003B33C）（0x0003A798）（0x00002010）：6E00（0600|FAFF|    ）
（0x0003B34C）（0x0003A7A8）（0x00002020）：6E00（0A00|F6FF|    ）
（0x0003B35C）（0x0003A7B8）（0x00002030）：6E00（0600|FAFF|    ）
（0x0003B374）（0x0003A7D0）（0x00002048）：6E00（0A00|F6FF|    ）
（0x0003B384）（0x0003A7E0）（0x00002058）：6E00（0600|FAFF|    ）
（0x0003B394）（0x0003A7F0）（0x00002068）：6E00（0A00|F6FF|    ）
（0x0003B3A4）（0x0003A800）（0x00002078）：6E00（0600|FAFF|    ）
（0x0003B3BC）（0x0003A818）（0x00002090）：6E00（0A00|F6FF|    ）
（0x0003B3CC）（0x0003A828）（0x000020A0）：6E00（0600|FAFF|    ）
（0x0003B3DC）（0x0003A838）（0x000020B0）：6E00（0A00|F6FF|    ）
（0x0003B3EC）（0x0003A848）（0x000020C0）：6E00（0600|FAFF|    ）
（0x0003B3FC）（0x0003A858）（0x000020D0）：6E00（1000|F8FF|    ）
（0x00040A84）（0x0003FEE0）（0x00007758）：6E00（0800|0800|    ）
（0x00040AC4）（0x0003FF20）（0x00007798）：6E00（F8FF|F8FF|    ）
（0x000420AC）（0x00041508）（0x00008D80）：6E00（    |0500|    ）
（0x000420C4）（0x00041520）（0x00008D98）：6E00（    |0700|    ）
（0x000420DC）（0x00041538）（0x00008DB0）：6E00（    |0900|    ）
（0x000420F4）（0x00041550）（0x00008DC8）：6E00（    |0B00|    ）
（0x0004219C）（0x000415F8）（0x00008E70）：6E00（    |F0FF|    ）
（0x000421D4）（0x00041630）（0x00008EA8）：6E00（    |F0FF|    ）
（0x0004220C）（0x00041668）（0x00008EE0）：6E00（    |F0FF|    ）
（0x00042244）（0x000416A0）（0x00008F18）：6E00（    |F0FF|    ）
（0x00045254）（0x000446B0）（0x0000BF28）：6E00（FCFF|FEFF|    ）
（0x00045264）（0x000446C0）（0x0000BF38）：6E00（F8FF|FCFF|    ）
（0x00045274）（0x000446D0）（0x0000BF48）：6E00（F8FF|FCFF|    ）
（0x00045284）（0x000446E0）（0x0000BF58）：6E00（F8FF|FCFF|    ）
（0x00045294）（0x000446F0）（0x0000BF68）：6E00（F8FF|FCFF|    ）
（0x000452A4）（0x00044700）（0x0000BF78）：6E00（F4FF|FAFF|    ）
（0x000452F4）（0x00044750）（0x0000BFC8）：6E00（E0FF|    |    ）
（0x000468E4）（0x00045D40）（0x0000D5B8）：6E00（0800|FCFF|    ）
（0x000468F4）（0x00045D50）（0x0000D5C8）：6E00（0800|FCFF|    ）
（0x00046904）（0x00045D60）（0x0000D5D8）：6E00（0800|FCFF|    ）
（0x00046914）（0x00045D70）（0x0000D5E8）：6E00（0800|FCFF|    ）
（0x00048AF4）（0x00047F50）（0x0000F7C8）：6E00（F8FF|0400|    ）
（0x00048B04）（0x00047F60）（0x0000F7D8）：6E00（F8FF|0400|    ）
（0x00048B14）（0x00047F70）（0x0000F7E8）：6E00（F8FF|0400|    ）
（0x00048B24）（0x00047F80）（0x0000F7F8）：6E00（F8FF|0400|    ）
（0x00048B3C）（0x00047F98）（0x0000F810）：6E00（F8FF|0400|    ）
（0x00048B4C）（0x00047FA8）（0x0000F820）：6E00（F8FF|0400|    ）
（0x00048B5C）（0x00047FB8）（0x0000F830）：6E00（F8FF|0400|    ）
（0x00048B6C）（0x00047FC8）（0x0000F840）：6E00（F8FF|0400|    ）
（0x0004A724）（0x00049B80）（0x000113F8）：6E00（1000|F8FF|    ）
（0x0004A734）（0x00049B90）（0x00011408）：6E00（1000|F8FF|    ）
（0x0004A954）（0x00049DB0）（0x00011628）：6E00（0800|FCFF|    ）
（0x0004A964）（0x00049DC0）（0x00011638）：6E00（0800|FCFF|    ）
（0x0004AC94）（0x0004A0F0）（0x00011968）：6E00（F0FF|0800|    ）
（0x0004ACA4）（0x0004A100）（0x00011978）：6E00（F0FF|0800|    ）
（0x0004B7D4）（0x0004AC30）（0x000124A8）：6E00（0800|FCFF|    ）
（0x0004B7E4）（0x0004AC40）（0x000124B8）：6E00（0800|FCFF|    ）
（0x0004B7F4）（0x0004AC50）（0x000124C8）：6E00（0800|FCFF|    ）
（0x0004B804）（0x0004AC60）（0x000124D8）：6E00（0800|FCFF|    ）
（0x0004B814）（0x0004AC70）（0x000124E8）：6E00（0800|FCFF|    ）
（0x0004B824）（0x0004AC80）（0x000124F8）：6E00（0800|FCFF|    ）
（0x0004B834）（0x0004AC90）（0x00012508）：6E00（0800|FCFF|    ）
（0x0004B844）（0x0004ACA0）（0x00012518）：6E00（0800|FCFF|    ）
（0x0004B86C）（0x0004ACC8）（0x00012540）：6E00（0800|FCFF|    ）
（0x0004B87C）（0x0004ACD8）（0x00012550）：6E00（0800|FCFF|    ）
（0x0004B88C）（0x0004ACE8）（0x00012560）：6E00（0800|FCFF|    ）
（0x0004B89C）（0x0004ACF8）（0x00012570）：6E00（0800|FCFF|    ）
（0x0004B8DC）（0x0004AD38）（0x000125B0）：6E00（F8FF|FCFF|    ）
（0x0004B8EC）（0x0004AD48）（0x000125C0）：6E00（F8FF|FCFF|    ）
（0x0004B8FC）（0x0004AD58）（0x000125D0）：6E00（F8FF|FCFF|    ）
（0x0004B90C）（0x0004AD68）（0x000125E0）：6E00（F8FF|FCFF|    ）
（0x0004B91C）（0x0004AD78）（0x000125F0）：6E00（F8FF|FCFF|    ）
（0x0004B92C）（0x0004AD88）（0x00012600）：6E00（F8FF|FCFF|    ）
（0x0004BF94）（0x0004B3F0）（0x00012C68）：6E00（E0FF|1000|    ）
（0x0004BFA4）（0x0004B400）（0x00012C78）：6E00（F4FF|0600|    ）
（0x0004BFB4）（0x0004B410）（0x00012C88）：6E00（FCFF|0200|    ）
（0x0004C5BC）（0x0004BA18）（0x00013290）：6E00（F0FF|F8FF|    ）
（0x0004C5CC）（0x0004BA28）（0x000132A0）：6E00（F0FF|F8FF|    ）
（0x0004C644）（0x0004BAA0）（0x00013318）：6E00（1000|F8FF|    ）
（0x0004C694）（0x0004BAF0）（0x00013368）：6E00（F0FF|0800|    ）
（0x0004C734）（0x0004BB90）（0x00013408）：6E00（F8FF|0400|    ）
（0x0004C744）（0x0004BBA0）（0x00013418）：6E00（0800|FCFF|    ）
（0x0004C79C）（0x0004BBF8）（0x00013470）：6E00（    |FEFF|    ）
（0x0004C7AC）（0x0004BC08）（0x00013480）：6E00（    |0200|    ）
（0x0004CECC）（0x0004C328）（0x00013BA0）：6E00（0800|FCFF|    ）
（0x0004CEDC）（0x0004C338）（0x00013BB0）：6E00（0800|FCFF|    ）
（0x0004D4DC）（0x0004C938）（0x000141B0）：6E00（F8FF|0400|    ）
（0x0004D4EC）（0x0004C948）（0x000141C0）：6E00（F8FF|0400|    ）
（0x0004D4FC）（0x0004C958）（0x000141D0）：6E00（F8FF|0400|    ）
（0x0004D50C）（0x0004C968）（0x000141E0）：6E00（F8FF|0400|    ）
（0x0004D68C）（0x0004CAE8）（0x00014360）：6E00（F8FF|0400|    ）
（0x0004D69C）（0x0004CAF8）（0x00014370）：6E00（F8FF|0400|    ）
（0x0004D6AC）（0x0004CB08）（0x00014380）：6E00（F8FF|0400|    ）
（0x0004D6BC）（0x0004CB18）（0x00014390）：6E00（F8FF|0400|    ）
（0x0004D78C）（0x0004CBE8）（0x00014460）：6E00（0800|0400|    ）
（0x0004D79C）（0x0004CBF8）（0x00014470）：6E00（0800|0400|    ）
（0x0004F54C）（0x0004E9A8）（0x00016220）：6E00（0800|0400|    ）
（0x0004F55C）（0x0004E9B8）（0x00016230）：6E00（0800|0400|    ）
（0x0004F694）（0x0004EAF0）（0x00016368）：6E00（F0FF|F8FF|    ）
（0x0004F6A4）（0x0004EB00）（0x00016378）：6E00（F0FF|F8FF|    ）
（0x000515AC）（0x00050A08）（0x00018280）：6E00（F8FF|FCFF|    ）
（0x000515C4）（0x00050A20）（0x00018298）：6E00（F8FF|FCFF|    ）
（0x000515DC）（0x00050A38）（0x000182B0）：6E00（F8FF|F8FF|    ）
（0x000515EC）（0x00050A48）（0x000182C0）：6E00（F8FF|F8FF|    ）
（0x00051604）（0x00050A60）（0x000182D8）：6E00（F8FF|F8FF|    ）
（0x00051614）（0x00050A70）（0x000182E8）：6E00（F8FF|F8FF|    ）
（0x00051624）（0x00050A80）（0x000182F8）：6E00（F8FF|FCFF|    ）
（0x00051634）（0x00050A90）（0x00018308）：6E00（F8FF|FCFF|    ）
（0x00051644）（0x00050AA0）（0x00018318）：6E00（F8FF|FCFF|    ）
（0x00051654）（0x00050AB0）（0x00018328）：6E00（F8FF|FCFF|    ）
（0x00052F1C）（0x00052378）（0x00019BF0）：6E00（F0FF|0800|    ）
（0x00052F6C）（0x000523C8）（0x00019C40）：6E00（F0FF|0800|    ）
（0x00052F7C）（0x000523D8）（0x00019C50）：6E00（F0FF|0800|    ）
（0x00052F8C）（0x000523E8）（0x00019C60）：6E00（F0FF|0800|    ）
（0x00052FA4）（0x00052400）（0x00019C78）：6E00（F0FF|0800|    ）
（0x00052FBC）（0x00052418）（0x00019C90）：6E00（F0FF|0800|    ）
（0x00052FD4）（0x00052430）（0x00019CA8）：6E00（F0FF|0800|    ）
（0x00052FEC）（0x00052448）（0x00019CC0）：6E00（F0FF|0800|    ）
（0x00053004）（0x00052460）（0x00019CD8）：6E00（F0FF|0800|    ）
（0x000530B4）（0x00052510）（0x00019D88）：6E00（F0FF|0800|    ）
（0x000530C4）（0x00052520）（0x00019D98）：6E00（F0FF|0800|    ）
（0x000530D4）（0x00052530）（0x00019DA8）：6E00（F0FF|0800|    ）
（0x000530E4）（0x00052540）（0x00019DB8）：6E00（F0FF|0800|    ）
（0x000530F4）（0x00052550）（0x00019DC8）：6E00（F0FF|0800|    ）
（0x00053104）（0x00052560）（0x00019DD8）：6E00（F0FF|0800|    ）
（0x00053114）（0x00052570）（0x00019DE8）：6E00（F0FF|0800|    ）
（0x0005345C）（0x000528B8）（0x0001A130）：6E00（F0FF|0800|    ）
（0x00053474）（0x000528D0）（0x0001A148）：6E00（F0FF|0800|    ）
（0x00053484）（0x000528E0）（0x0001A158）：6E00（F0FF|0800|    ）
（0x00053494）（0x000528F0）（0x0001A168）：6E00（F0FF|0800|    ）
（0x000534A4）（0x00052900）（0x0001A178）：6E00（F0FF|0800|    ）
（0x000534B4）（0x00052910）（0x0001A188）：6E00（F0FF|0800|    ）
（0x000534C4）（0x00052920）（0x0001A198）：6E00（F0FF|0800|    ）
（0x000534D4）（0x00052930）（0x0001A1A8）：6E00（F0FF|0800|    ）
（0x0005939C）（0x000587F8）（0x00020070）：6E00（1000|F8FF|    ）
（0x000593AC）（0x00058808）（0x00020080）：6E00（1000|F8FF|    ）
（0x000599B4）（0x00058E10）（0x00020688）：6E00（    |    |0600）
（0x0005A404）（0x00059860）（0x000210D8）：6E00（0A00|F6FF|0100）
（0x0005A414）（0x00059870）（0x000210E8）：6E00（0600|FAFF|0200）
（0x0005A424）（0x00059880）（0x000210F8）：6E00（0A00|F6FF|0300）
（0x0005A434）（0x00059890）（0x00021108）：6E00（0600|FAFF|0400）
（0x0005B944）（0x0005ADA0）（0x00022618）：6E00（F8FF|0800|    ）
（0x0005B954）（0x0005ADB0）（0x00022628）：6E00（F8FF|0800|    ）
（0x0005B964）（0x0005ADC0）（0x00022638）：6E00（F8FF|0800|    ）
（0x0005B974）（0x0005ADD0）（0x00022648）：6E00（F8FF|0800|    ）
（0x0005B9A4）（0x0005AE00）（0x00022678）：6E00（0800|F8FF|    ）
（0x0005B9B4）（0x0005AE10）（0x00022688）：6E00（0800|F8FF|    ）
（0x0005B9C4）（0x0005AE20）（0x00022698）：6E00（0800|F8FF|    ）
（0x0005B9D4）（0x0005AE30）（0x000226A8）：6E00（0800|F8FF|    ）
（0x0005BADC）（0x0005AF38）（0x000227B0）：6E00（0800|FCFF|    ）
（0x0005BAEC）（0x0005AF48）（0x000227C0）：6E00（0800|FCFF|    ）
（0x0005BAFC）（0x0005AF58）（0x000227D0）：6E00（0800|FCFF|    ）
（0x0005BB0C）（0x0005AF68）（0x000227E0）：6E00（0800|FCFF|    ）
（0x0005BB1C）（0x0005AF78）（0x000227F0）：6E00（0800|FCFF|    ）
（0x0005BB54）（0x0005AFB0）（0x00022828）：6E00（0800|FCFF|    ）
（0x0005BB7C）（0x0005AFD8）（0x00022850）：6E00（0800|FCFF|    ）
（0x0005BB8C）（0x0005AFE8）（0x00022860）：6E00（0800|FCFF|    ）
（0x0005C89C）（0x0005BCF8）（0x00023570）：6E00（    |    |0500）
（0x0005C9F4）（0x0005BE50）（0x000236C8）：6E00（    |    |    ）
（0x0005D294）（0x0005C6F0）（0x00023F68）：6E00（F8FF|0400|    ）
（0x0005D2A4）（0x0005C700）（0x00023F78）：6E00（F8FF|0400|    ）
（0x0005E6D4）（0x0005DB30）（0x000253A8）：6E00（1000|0800|    ）
（0x0005E6E4）（0x0005DB40）（0x000253B8）：6E00（    |0800|    ）
（0x0005E6FC）（0x0005DB58）（0x000253D0）：6E00（    |1000|    ）
（0x0005E714）（0x0005DB70）（0x000253E8）：6E00（    |1800|    ）
（0x00065024）（0x00064480）（0x0002BCF8）：6E00（    |    |0100）
（0x000662DC）（0x00065738）（0x0002CFB0）：6E00（FCFF|0200|    ）
（0x000662EC）（0x00065748）（0x0002CFC0）：6E00（FCFF|0200|    ）
（0x00066354）（0x000657B0）（0x0002D028）：6E00（0800|FCFF|    ）
（0x00069F74）（0x000693D0）（0x00030C48）：6E00（F0FF|F8FF|    ）
（0x0006AE24）（0x0006A280）（0x00031AF8）：6E00（1000|F8FF|    ）
（0x0006AFD4）（0x0006A430）（0x00031CA8）：6E00（F0FF|0800|    ）
（0x0006BBCC）（0x0006B028）（0x000328A0）：6E00（1000|0800|    ）
（0x0006BBDC）（0x0006B038）（0x000328B0）：6E00（1000|0800|    ）
（0x0006BC1C）（0x0006B078）（0x000328F0）：6E00（1000|0800|    ）
（0x0006BC2C）（0x0006B088）（0x00032900）：6E00（1000|0800|    ）
（0x0006BC74）（0x0006B0D0）（0x00032948）：6E00（F0FF|0800|    ）
（0x0006BC84）（0x0006B0E0）（0x00032958）：6E00（F0FF|0800|    ）
（0x0006C254）（0x0006B6B0）（0x00032F28）：6E00（0800|0400|    ）
（0x0006C264）（0x0006B6C0）（0x00032F38）：6E00（0800|0400|    ）
（0x0006C274）（0x0006B6D0）（0x00032F48）：6E00（0800|0400|    ）
（0x0006C284）（0x0006B6E0）（0x00032F58）：6E00（0800|0400|    ）
（0x0006D884）（0x0006CCE0）（0x00034558）：6E00（    |    |0600）
（0x0006E75C）（0x0006DBB8）（0x00035430）：6E00（F0FF|0800|    ）
（0x0006E76C）（0x0006DBC8）（0x00035440）：6E00（F0FF|0800|    ）
（0x0006F684）（0x0006EAE0）（0x00036358）：6E00（1000|0800|    ）
（0x0006F694）（0x0006EAF0）（0x00036368）：6E00（1000|0800|    ）
（0x0006F6A4）（0x0006EB00）（0x00036378）：6E00（1000|0800|    ）
（0x0006FF24）（0x0006F380）（0x00036BF8）：6E00（F0FF|0800|    ）
（0x00070914）（0x0006FD70）（0x000375E8）：6E00（F0FF|0800|    ）
（0x00070934）（0x0006FD90）（0x00037608）：6E00（F8FF|0400|    ）
（0x00070944）（0x0006FDA0）（0x00037618）：6E00（F8FF|0400|    ）
（0x00070B64）（0x0006FFC0）（0x00037838）：6E00（    |    |0A00）
（0x00070B7C）（0x0006FFD8）（0x00037850）：6E00（    |1000|0A00）
（0x00070B9C）（0x0006FFF8）（0x00037870）：6E00（    |1000|0A00）
（0x00070BB4）（0x00070010）（0x00037888）：6E00（    |1000|0A00）
（0x00070BCC）（0x00070028）（0x000378A0）：6E00（    |1000|0A00）
（0x00070BE4）（0x00070040）（0x000378B8）：6E00（    |1000|0A00）
（0x00070BFC）（0x00070058）（0x000378D0）：6E00（    |1000|0A00）
（0x00070C14）（0x00070070）（0x000378E8）：6E00（    |1000|0400）
（0x00070C2C）（0x00070088）（0x00037900）：6E00（    |1000|0300）
（0x00070C44）（0x000700A0）（0x00037918）：6E00（    |1000|0200）
（0x00070C5C）（0x000700B8）（0x00037930）：6E00（    |1000|    ）
（0x000730EC）（0x00072548）（0x00039DC0）：6E00（    |1000|    ）
（0x00074F74）（0x000743D0）（0x0003BC48）：6E00（0800|0400|    ）
（0x00074F84）（0x000743E0）（0x0003BC58）：6E00（0800|0400|    ）
（0x0007514C）（0x000745A8）（0x0003BE20）：6E00（    |0800|    ）
（0x0007515C）（0x000745B8）（0x0003BE30）：6E00（    |0800|    ）
（0x0007516C）（0x000745C8）（0x0003BE40）：6E00（    |0800|    ）
（0x00075184）（0x000745E0）（0x0003BE58）：6E00（    |0800|    ）
（0x0007626C）（0x000756C8）（0x0003CF40）：6E00（F0FF|F8FF|    ）
（0x0007627C）（0x000756D8）（0x0003CF50）：6E00（F0FF|F8FF|    ）
（0x0007628C）（0x000756E8）（0x0003CF60）：6E00（F0FF|F8FF|    ）
（0x00076D1C）（0x00076178）（0x0003D9F0）：6E00（1000|F8FF|    ）
（0x00077964）（0x00076DC0）（0x0003E638）：6E00（1000|0800|    ）
（0x0007A17C）（0x000795D8）（0x00040E50）：6E00（F0FF|0800|    ）
（0x0007A1AC）（0x00079608）（0x00040E80）：6E00（F0FF|0800|    ）
（0x0007D08C）（0x0007C4E8）（0x00043D60）：6E00（1000|F8FF|    ）
（0x0007D09C）（0x0007C4F8）（0x00043D70）：6E00（1000|F8FF|    ）
（0x0007E2D4）（0x0007D730）（0x00044FA8）：6E00（1000|F8FF|    ）
（0x0007E2E4）（0x0007D740）（0x00044FB8）：6E00（1000|F8FF|    ）
（0x0007E314）（0x0007D770）（0x00044FE8）：6E00（1000|F8FF|    ）
（0x0007E324）（0x0007D780）（0x00044FF8）：6E00（1000|F8FF|    ）
（0x0007F034）（0x0007E490）（0x00045D08）：6E00（F0FF|0800|    ）
（0x0007F044）（0x0007E4A0）（0x00045D18）：6E00（F0FF|0800|    ）
（0x00080DFC）（0x00080258）（0x00047AD0）：6E00（1000|F8FF|    ）
（0x000810B4）（0x00080510）（0x00047D88）：6E00（    |    |0900）
（0x0008165C）（0x00080AB8）（0x00048330）：6E00（0800|0800|    ）
（0x0008169C）（0x00080AF8）（0x00048370）：6E00（F8FF|F8FF|    ）
（0x00081A4C）（0x00080EA8）（0x00048720）：6E00（1000|0800|    ）
（0x00081A5C）（0x00080EB8）（0x00048730）：6E00（1000|0800|    ）
（0x0008243C）（0x00081898）（0x00049110）：6E00（F8FF|0400|    ）
（0x0008244C）（0x000818A8）（0x00049120）：6E00（F8FF|0400|    ）
（0x000824AC）（0x00081908）（0x00049180）：6E00（F8FF|0400|    ）
（0x000824BC）（0x00081918）（0x00049190）：6E00（F8FF|0400|    ）
（0x000824CC）（0x00081928）（0x000491A0）：6E00（F8FF|0400|    ）
（0x000824DC）（0x00081938）（0x000491B0）：6E00（F8FF|0400|    ）
（0x00084864）（0x00083CC0）（0x0004B538）：6E00（FAFF|0700|    ）
（0x00084BE4）（0x00084040）（0x0004B8B8）：6E00（FAFF|0700|    ）
