（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0008564C）（0x00084AA8）（0x0004C320）：1700（1000|1300|1200）
（0x00085664）（0x00084AC0）（0x0004C338）：1700（1000|1200|2200）
（0x0008566C）（0x00084AC8）（0x0004C340）：1700（1000|1300|2200）
（0x00085684）（0x00084AE0）（0x0004C358）：1700（1000|1300|2700）
（0x0008569C）（0x00084AF8）（0x0004C370）：1700（1000|1300|0600）
（0x000856B4）（0x00084B10）（0x0004C388）：1700（0E00|1100|0200）
（0x000856BC）（0x00084B18）（0x0004C390）：1700（0E00|1400|0300）
（0x000856D4）（0x00084B30）（0x0004C3A8）：1700（0E00|1100|0600）
（0x000856DC）（0x00084B38）（0x0004C3B0）：1700（0E00|1400|FBFF）
（0x000856F4）（0x00084B50）（0x0004C3C8）：1700（0E00|1100|0A00）
（0x000856FC）（0x00084B58）（0x0004C3D0）：1700（0E00|1300|0300）
（0x00085714）（0x00084B70）（0x0004C3E8）：1700（0E00|1100|1000）
（0x0008571C）（0x00084B78）（0x0004C3F0）：1700（0E00|1300|0100）
（0x00085734）（0x00084B90）（0x0004C408）：1700（0E00|1100|0800）
（0x0008573C）（0x00084B98）（0x0004C410）：1700（0E00|1300|0500）
（0x0008575C）（0x00084BB8）（0x0004C430）：1700（0E00|1100|1E00）
（0x00085774）（0x00084BD0）（0x0004C448）：1700（0E00|1100|3000）
（0x0008578C）（0x00084BE8）（0x0004C460）：1700（0E00|1100|1600）
（0x00085794）（0x00084BF0）（0x0004C468）：1700（0E00|1400|0800）
（0x000857AC）（0x00084C08）（0x0004C480）：1700（0E00|1100|1500）
（0x000857B4）（0x00084C10）（0x0004C488）：1700（0E00|1400|0800）
（0x000857D4）（0x00084C30）（0x0004C4A8）：1700（0E00|1100|4600）
（0x000857DC）（0x00084C38）（0x0004C4B0）：1700（0E00|1300|0A00）
（0x000857E4）（0x00084C40）（0x0004C4B8）：1700（0E00|1200|0F00）
（0x000857FC）（0x00084C58）（0x0004C4D0）：1700（0E00|1100|2B00）
（0x00085804）（0x00084C60）（0x0004C4D8）：1700（0E00|1400|1100）
（0x0008580C）（0x00084C68）（0x0004C4E0）：1700（0E00|1300|0800）
（0x0008582C）（0x00084C88）（0x0004C500）：1700（0E00|1100|5A00）
（0x00085834）（0x00084C90）（0x0004C508）：1700（0E00|1400|ECFF）
（0x0008583C）（0x00084C98）（0x0004C510）：1700（0E00|1200|F1FF）
（0x00085844）（0x00084CA0）（0x0004C518）：1700（0E00|1300|1D00）
（0x0008585C）（0x00084CB8）（0x0004C530）：1700（0E00|1100|7000）
（0x00085864）（0x00084CC0）（0x0004C538）：1700（0E00|1300|1800）
（0x0008586C）（0x00084CC8）（0x0004C540）：1700（0E00|1400|1800）
（0x0008588C）（0x00084CE8）（0x0004C560）：1700（0E00|1100|6E00）
（0x00085894）（0x00084CF0）（0x0004C568）：1700（0E00|1400|1E00）
（0x000858AC）（0x00084D08）（0x0004C580）：1700（0E00|1100|8000）
（0x000858B4）（0x00084D10）（0x0004C588）：1700（0E00|1400|2800）
（0x000858BC）（0x00084D18）（0x0004C590）：1700（0E00|1500|2A00）
（0x000858D4）（0x00084D30）（0x0004C5A8）：1700（0E00|1100|9100）
（0x000858DC）（0x00084D38）（0x0004C5B0）：1700（0E00|1200|1E00）
（0x000858E4）（0x00084D40）（0x0004C5B8）：1700（0E00|1400|2800）
（0x000858EC）（0x00084D48）（0x0004C5C0）：1700（0E00|1500|3200）
（0x00085904）（0x00084D60）（0x0004C5D8）：1700（0E00|1100|9100）
（0x0008590C）（0x00084D68）（0x0004C5E0）：1700（0E00|1500|3200）
（0x00085914）（0x00084D70）（0x0004C5E8）：1700（0E00|1400|2800）
（0x0008591C）（0x00084D78）（0x0004C5F0）：1700（0E00|1200|1E00）
（0x00085924）（0x00084D80）（0x0004C5F8）：1700（0E00|1300|0300）
（0x0008593C）（0x00084D98）（0x0004C610）：1700（0E00|1100|C200）
（0x00085944）（0x00084DA0）（0x0004C618）：1700（0E00|1300|1D00）
（0x0008594C）（0x00084DA8）（0x0004C620）：1700（0E00|1400|3E00）
（0x00085954）（0x00084DB0）（0x0004C628）：1700（0E00|1200|2E00）
（0x0008596C）（0x00084DC8）（0x0004C640）：1700（0E00|1100|AA00）
（0x00085974）（0x00084DD0）（0x0004C648）：1700（0E00|1200|6400）
（0x0008597C）（0x00084DD8）（0x0004C650）：1700（0E00|1400|3400）
（0x00085984）（0x00084DE0）（0x0004C658）：1700（0E00|1500|3500）
（0x0008598C）（0x00084DE8）（0x0004C660）：1700（0E00|1300|1100）
（0x000859A4）（0x00084E00）（0x0004C678）：1700（0E00|1100|CC00）
（0x000859AC）（0x00084E08）（0x0004C680）：1700（0E00|1200|4300）
（0x000859B4）（0x00084E10）（0x0004C688）：1700（0E00|1300|1200）
（0x000859BC）（0x00084E18）（0x0004C690）：1700（0E00|1400|3C00）
（0x000859C4）（0x00084E20）（0x0004C698）：1700（0E00|1500|3400）
（0x000859DC）（0x00084E38）（0x0004C6B0）：1700（0E00|1100|E400）
（0x000859E4）（0x00084E40）（0x0004C6B8）：1700（0E00|1200|9600）
（0x000859EC）（0x00084E48）（0x0004C6C0）：1700（0E00|1300|3700）
（0x000859F4）（0x00084E50）（0x0004C6C8）：1700（0E00|1400|5000）
（0x000859FC）（0x00084E58）（0x0004C6D0）：1700（0E00|1500|3500）
（0x00085A14）（0x00084E70）（0x0004C6E8）：1700（0E00|1100|2C01）
（0x00085A1C）（0x00084E78）（0x0004C6F0）：1700（0E00|1300|2800）
（0x00085A24）（0x00084E80）（0x0004C6F8）：1700（0E00|1400|7F00）
（0x00085A44）（0x00084EA0）（0x0004C718）：1700（0E00|1100|4100）
（0x00085A4C）（0x00084EA8）（0x0004C720）：1700（0E00|1200|5C00）
（0x00085A54）（0x00084EB0）（0x0004C728）：1700（0E00|1300|0B00）
（0x00085A6C）（0x00084EC8）（0x0004C740）：1700（0E00|1100|6400）
（0x00085A74）（0x00084ED0）（0x0004C748）：1700（0E00|1200|9400）
（0x00085A7C）（0x00084ED8）（0x0004C750）：1700（0E00|1300|1500）
（0x00085A94）（0x00084EF0）（0x0004C768）：1700（0E00|1100|8A00）
（0x00085A9C）（0x00084EF8）（0x0004C770）：1700（0E00|1200|C800）
（0x00085AA4）（0x00084F00）（0x0004C778）：1700（0E00|1300|2A00）
（0x00085ABC）（0x00084F18）（0x0004C790）：1700（0E00|1100|9600）
（0x00085AC4）（0x00084F20）（0x0004C798）：1700（0E00|1200|F000）
（0x00085ACC）（0x00084F28）（0x0004C7A0）：1700（0E00|1300|3F00）
（0x00085AD4）（0x00084F30）（0x0004C7A8）：1700（0E00|1500|4200）
（0x00085AEC）（0x00084F48）（0x0004C7C0）：1700（1000|1200|0800）
（0x00085AF4）（0x00084F50）（0x0004C7C8）：1700（1000|1500|0900）
（0x00085AFC）（0x00084F58）（0x0004C7D0）：1700（1000|1600|1400）
（0x00085B14）（0x00084F70）（0x0004C7E8）：1700（1000|1200|8000）
（0x00085B1C）（0x00084F78）（0x0004C7F0）：1700（1000|1300|1C00）
（0x00085B24）（0x00084F80）（0x0004C7F8）：1700（1000|1600|1E00）
（0x00085B4C）（0x00084FA8）（0x0004C820）：1700（1000|1200|D000）
（0x00085B54）（0x00084FB0）（0x0004C828）：1700（1000|1300|2300）
（0x00085B5C）（0x00084FB8）（0x0004C830）：1700（1000|1600|2300）
（0x00085BAC）（0x00085008）（0x0004C880）：1700（1000|1700|3200）
（0x00085BCC）（0x00085028）（0x0004C8A0）：1700（1000|1800|3200）
（0x00085BEC）（0x00085048）（0x0004C8C0）：1700（1000|1900|3200）
（0x00085C0C）（0x00085068）（0x0004C8E0）：1700（1000|1A00|3200）
（0x00085C2C）（0x00085088）（0x0004C900）：1700（1000|1B00|3200）
（0x0008620C）（0x00085668）（0x0004CEE0）：1700（1000|1600|6400）
（0x00086714）（0x00085B70）（0x0004D3E8）：1700（1100|1600|1E00）
（0x00086B3C）（0x00085F98）（0x0004D810）：1700（0E00|1100|1900）
（0x00086B44）（0x00085FA0）（0x0004D818）：1700（0E00|1400|1900）
（0x00086B6C）（0x00085FC8）（0x0004D840）：1700（0E00|1100|5B00）
（0x00086B74）（0x00085FD0）（0x0004D848）：1700（0E00|1400|3500）
（0x00086B9C）（0x00085FF8）（0x0004D870）：1700（0E00|1100|9F00）
（0x00086BA4）（0x00086000）（0x0004D878）：1700（0E00|1400|6400）
（0x00086BCC）（0x00086028）（0x0004D8A0）：1700（0E00|1100|6400）
（0x00086BD4）（0x00086030）（0x0004D8A8）：1700（0E00|1400|3400）
（0x00086BF4）（0x00086050）（0x0004D8C8）：1700（0E00|1100|9600）
（0x00086BFC）（0x00086058）（0x0004D8D0）：1700（0E00|1400|4200）
（0x00086C04）（0x00086060）（0x0004D8D8）：1700（0E00|1500|F7FF）
（0x00086C24）（0x00086080）（0x0004D8F8）：1700（0E00|1100|9400）
（0x00086C2C）（0x00086088）（0x0004D900）：1700（0E00|1400|9400）
（0x00086C34）（0x00086090）（0x0004D908）：1700（0E00|1500|9400）
（0x00086C64）（0x000860C0）（0x0004D938）：1700（0E00|1100|D400）
（0x00086C6C）（0x000860C8）（0x0004D940）：1700（0E00|1200|5F00）
（0x00086C74）（0x000860D0）（0x0004D948）：1700（0E00|1300|3100）
（0x00086C7C）（0x000860D8）（0x0004D950）：1700（0E00|1400|4B00）
（0x00086C84）（0x000860E0）（0x0004D958）：1700（0E00|1500|4200）
（0x0008BDA4）（0x0008B200）（0x00052A78）：1700（0E00|1500|3F00）
（0x0008BDBC）（0x0008B218）（0x00052A90）：1700（1000|1300|9600）
（0x0008BE1C）（0x0008B278）（0x00052AF0）：1700（0E00|1100|D100）
（0x0008BE24）（0x0008B280）（0x00052AF8）：1700（0E00|1400|9600）
（0x0008BE2C）（0x0008B288）（0x00052B00）：1700（0E00|1200|3200）
（0x0008BE34）（0x0008B290）（0x00052B08）：1700（0E00|1300|1400）
（0x0008BE3C）（0x0008B298）（0x00052B10）：1700（0E00|1500|6400）
（0x0008BE7C）（0x0008B2D8）（0x00052B50）：1700（0B00|1300|4800）
（0x0008BE84）（0x0008B2E0）（0x00052B58）：1700（0B00|1200|7D00）
（0x0008BE8C）（0x0008B2E8）（0x00052B60）：1700（0B00|1400|2300）
（0x0008BE94）（0x0008B2F0）（0x00052B68）：1700（0B00|1500|2300）
