（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x00041674）（0x00040AD0）（0x00008348）：6C00（FFFF|0800|F8FF）
（0x00041F34）（0x00041390）（0x00008C08）：6C00（0900|0400|0200）
（0x00041F44）（0x000413A0）（0x00008C18）：6C00（0900|0400|0200）
（0x00041F54）（0x000413B0）（0x00008C28）：6C00（0900|0400|0200）
（0x00041F64）（0x000413C0）（0x00008C38）：6C00（0900|0400|0200）
（0x00041FAC）（0x00041408）（0x00008C80）：6C00（0900|FCFF|FEFF）
（0x00041FBC）（0x00041418）（0x00008C90）：6C00（0900|FCFF|FEFF）
（0x00041FCC）（0x00041428）（0x00008CA0）：6C00（0900|FCFF|FEFF）
（0x00041FDC）（0x00041438）（0x00008CB0）：6C00（0900|FCFF|FEFF）
（0x0004201C）（0x00041478）（0x00008CF0）：6C00（0900|0400|0200）
（0x0004202C）（0x00041488）（0x00008D00）：6C00（0900|0400|0200）
（0x0004203C）（0x00041498）（0x00008D10）：6C00（0900|0400|0200）
（0x0004204C）（0x000414A8）（0x00008D20）：6C00（0900|0400|0200）
（0x00042294）（0x000416F0）（0x00008F68）：6C00（0900|FCFF|FEFF）
（0x000422A4）（0x00041700）（0x00008F78）：6C00（0900|FCFF|FEFF）
（0x000422B4）（0x00041710）（0x00008F88）：6C00（0900|FCFF|FEFF）
（0x000422C4）（0x00041720）（0x00008F98）：6C00（0900|FCFF|FEFF）
（0x00042324）（0x00041780）（0x00008FF8）：6C00（0900|0400|0200）
（0x00042384）（0x000417E0）（0x00009058）：6C00（0900|FCFF|FEFF）
（0x000428F4）（0x00041D50）（0x000095C8）：6C00（FFFF|0500|0500）
（0x000428FC）（0x00041D58）（0x000095D0）：6C00（FFFF|0300|0300）
（0x00042C5C）（0x000420B8）（0x00009930）：6C00（1B00|0800|0400）
（0x00042C6C）（0x000420C8）（0x00009940）：6C00（1B00|0800|0400）
（0x00042C7C）（0x000420D8）（0x00009950）：6C00（1B00|0800|0400）
（0x00042C8C）（0x000420E8）（0x00009960）：6C00（1B00|0800|0400）
（0x00042C9C）（0x000420F8）（0x00009970）：6C00（1B00|0800|0400）
（0x00042CAC）（0x00042108）（0x00009980）：6C00（1B00|0800|0400）
（0x000441BC）（0x00043618）（0x0000AE90）：6C00（FFFF|FBFF|FBFF）
（0x000441CC）（0x00043628）（0x0000AEA0）：6C00（FFFF|FDFF|FDFF）
（0x00046E9C）（0x000462F8）（0x0000DB70）：6C00（FFFF|1000|F8FF）
（0x00046EC4）（0x00046320）（0x0000DB98）：6C00（FFFF|F0FF|0800）
（0x00047D94）（0x000471F0）（0x0000EA68）：6C00（FFFF|F8FF|FCFF）
（0x00047DA4）（0x00047200）（0x0000EA78）：6C00（FFFF|F8FF|FCFF）
（0x00048FEC）（0x00048448）（0x0000FCC0）：6C00（0900|0400|0200）
（0x00048FFC）（0x00048458）（0x0000FCD0）：6C00（0900|0400|0200）
（0x0004900C）（0x00048468）（0x0000FCE0）：6C00（0900|0400|0200）
（0x0004901C）（0x00048478）（0x0000FCF0）：6C00（0900|0400|0200）
（0x0004914C）（0x000485A8）（0x0000FE20）：6C00（0900|FCFF|FEFF）
（0x0004915C）（0x000485B8）（0x0000FE30）：6C00（0900|FCFF|FEFF）
（0x0004916C）（0x000485C8）（0x0000FE40）：6C00（0900|FCFF|FEFF）
（0x0004917C）（0x000485D8）（0x0000FE50）：6C00（0900|FCFF|FEFF）
（0x0004A704）（0x00049B60）（0x000113D8）：6C00（FFFF|0800|FCFF）
（0x0004A714）（0x00049B70）（0x000113E8）：6C00（FFFF|0800|FCFF）
（0x0004A784）（0x00049BE0）（0x00011458）：6C00（5701|F0FF|0800）
（0x0004A794）（0x00049BF0）（0x00011468）：6C00（5701|F0FF|0800）
（0x0004A7A4）（0x00049C00）（0x00011478）：6C00（5701|F0FF|0800）
（0x0004A7B4）（0x00049C10）（0x00011488）：6C00（5701|F0FF|0800）
（0x0004A7C4）（0x00049C20）（0x00011498）：6C00（5701|F0FF|0800）
（0x0004A7D4）（0x00049C30）（0x000114A8）：6C00（5701|F0FF|0800）
（0x0004A7E4）（0x00049C40）（0x000114B8）：6C00（5701|F8FF|0400）
（0x0004A7F4）（0x00049C50）（0x000114C8）：6C00（5701|F8FF|0400）
（0x0004A80C）（0x00049C68）（0x000114E0）：6C00（5701|1000|0800）
（0x0004AAE4）（0x00049F40）（0x000117B8）：6C00（5701|0400|0200）
（0x0004AAF4）（0x00049F50）（0x000117C8）：6C00（5701|0400|0200）
（0x0004AB04）（0x00049F60）（0x000117D8）：6C00（5701|0400|0200）
（0x0004AB14）（0x00049F70）（0x000117E8）：6C00（5701|0400|0200）
（0x0004AB24）（0x00049F80）（0x000117F8）：6C00（5701|0400|0200）
（0x0004AB34）（0x00049F90）（0x00011808）：6C00（5701|0400|0200）
（0x0004AB44）（0x00049FA0）（0x00011818）：6C00（5701|0400|0200）
（0x0004AB54）（0x00049FB0）（0x00011828）：6C00（5701|0400|0200）
（0x0004B79C）（0x0004ABF8）（0x00012470）：6C00（FFFF|0C00|FAFF）
（0x0004D29C）（0x0004C6F8）（0x00013F70）：6C00（FFFF|0800|0400）
（0x0004DE1C）（0x0004D278）（0x00014AF0）：6C00（FFFF|0300|FFFF）
（0x0004DE24）（0x0004D280）（0x00014AF8）：6C00（FFFF|0500|FDFF）
（0x0004DE2C）（0x0004D288）（0x00014B00）：6C00（FFFF|0800|FCFF）
（0x0004FB2C）（0x0004EF88）（0x00016800）：6C00（FFFF|0500|0500）
（0x0004FB3C）（0x0004EF98）（0x00016810）：6C00（FFFF|0300|0300）
（0x0004FB4C）（0x0004EFA8）（0x00016820）：6C00（FFFF|0500|0500）
（0x0004FB5C）（0x0004EFB8）（0x00016830）：6C00（FFFF|0300|0300）
（0x0004FB6C）（0x0004EFC8）（0x00016840）：6C00（FFFF|0500|0500）
（0x0004FB7C）（0x0004EFD8）（0x00016850）：6C00（FFFF|0300|0300）
（0x0004FB8C）（0x0004EFE8）（0x00016860）：6C00（FFFF|0500|0500）
（0x0004FB9C）（0x0004EFF8）（0x00016870）：6C00（FFFF|0300|0300）
（0x0004FBAC）（0x0004F008）（0x00016880）：6C00（FFFF|0500|0500）
（0x0004FBBC）（0x0004F018）（0x00016890）：6C00（FFFF|0300|0300）
（0x0004FBCC）（0x0004F028）（0x000168A0）：6C00（FFFF|0500|0500）
（0x0004FBDC）（0x0004F038）（0x000168B0）：6C00（FFFF|0300|0300）
（0x0004FBEC）（0x0004F048）（0x000168C0）：6C00（FFFF|0500|0500）
（0x0004FBFC）（0x0004F058）（0x000168D0）：6C00（FFFF|0300|0300）
（0x0004FC0C）（0x0004F068）（0x000168E0）：6C00（FFFF|0500|0500）
（0x0004FC1C）（0x0004F078）（0x000168F0）：6C00（FFFF|0300|0300）
（0x0004FC2C）（0x0004F088）（0x00016900）：6C00（FFFF|0500|0500）
（0x0004FC3C）（0x0004F098）（0x00016910）：6C00（FFFF|0300|0300）
（0x0004FC4C）（0x0004F0A8）（0x00016920）：6C00（FFFF|0500|0500）
（0x0004FC5C）（0x0004F0B8）（0x00016930）：6C00（FFFF|0300|0300）
（0x0004FC6C）（0x0004F0C8）（0x00016940）：6C00（FFFF|0500|0500）
（0x0004FC7C）（0x0004F0D8）（0x00016950）：6C00（FFFF|0300|0300）
（0x0004FC8C）（0x0004F0E8）（0x00016960）：6C00（FFFF|0500|0500）
（0x0004FC94）（0x0004F0F0）（0x00016968）：6C00（FFFF|0300|0300）
（0x0004FD4C）（0x0004F1A8）（0x00016A20）：6C00（FFFF|FBFF|FBFF）
（0x0004FD5C）（0x0004F1B8）（0x00016A30）：6C00（FFFF|FDFF|FDFF）
（0x0004FD6C）（0x0004F1C8）（0x00016A40）：6C00（FFFF|FBFF|FBFF）
（0x0004FD7C）（0x0004F1D8）（0x00016A50）：6C00（FFFF|FDFF|FDFF）
（0x0004FD8C）（0x0004F1E8）（0x00016A60）：6C00（FFFF|FBFF|FBFF）
（0x0004FD9C）（0x0004F1F8）（0x00016A70）：6C00（FFFF|FDFF|FDFF）
（0x0004FDAC）（0x0004F208）（0x00016A80）：6C00（FFFF|FBFF|FBFF）
（0x0004FDBC）（0x0004F218）（0x00016A90）：6C00（FFFF|FDFF|FDFF）
（0x0004FDCC）（0x0004F228）（0x00016AA0）：6C00（FFFF|FBFF|FBFF）
（0x0004FDDC）（0x0004F238）（0x00016AB0）：6C00（FFFF|FDFF|FDFF）
（0x0004FDEC）（0x0004F248）（0x00016AC0）：6C00（FFFF|FBFF|FBFF）
（0x0004FDFC）（0x0004F258）（0x00016AD0）：6C00（FFFF|FDFF|FDFF）
（0x0004FE0C）（0x0004F268）（0x00016AE0）：6C00（FFFF|FBFF|FBFF）
（0x0004FE1C）（0x0004F278）（0x00016AF0）：6C00（FFFF|FDFF|FDFF）
（0x0004FE2C）（0x0004F288）（0x00016B00）：6C00（FFFF|FBFF|FBFF）
（0x0004FE3C）（0x0004F298）（0x00016B10）：6C00（FFFF|FDFF|FDFF）
（0x0004FE4C）（0x0004F2A8）（0x00016B20）：6C00（FFFF|FBFF|FBFF）
（0x0004FE5C）（0x0004F2B8）（0x00016B30）：6C00（FFFF|FDFF|FDFF）
（0x0004FE6C）（0x0004F2C8）（0x00016B40）：6C00（FFFF|FBFF|FBFF）
（0x0004FE7C）（0x0004F2D8）（0x00016B50）：6C00（FFFF|FDFF|FDFF）
（0x0004FE8C）（0x0004F2E8）（0x00016B60）：6C00（FFFF|FBFF|FBFF）
（0x0004FE9C）（0x0004F2F8）（0x00016B70）：6C00（FFFF|FDFF|FDFF）
（0x0004FEAC）（0x0004F308）（0x00016B80）：6C00（FFFF|FBFF|FBFF）
（0x0004FEBC）（0x0004F318）（0x00016B90）：6C00（FFFF|FDFF|FDFF）
（0x00052FC4）（0x00052420）（0x00019C98）：6C00（FFFF|F0FF|0800）
（0x00052FDC）（0x00052438）（0x00019CB0）：6C00（FFFF|F0FF|0800）
（0x00052FF4）（0x00052450）（0x00019CC8）：6C00（FFFF|E0FF|1000）
（0x0005300C）（0x00052468）（0x00019CE0）：6C00（FFFF|F0FF|0800）
（0x000536B4）（0x00052B10）（0x0001A388）：6C00（FFFF|F4FF|0600）
（0x000536BC）（0x00052B18）（0x0001A390）：6C00（FFFF|F0FF|    ）
（0x000536C4）（0x00052B20）（0x0001A398）：6C00（FFFF|F0FF|    ）
（0x000536CC）（0x00052B28）（0x0001A3A0）：6C00（FFFF|F0FF|0800）
（0x00053724）（0x00052B80）（0x0001A3F8）：6C00（FFFF|F8FF|FCFF）
（0x00056364）（0x000557C0）（0x0001D038）：6C00（FFFF|F8FF|FCFF）
（0x0005636C）（0x000557C8）（0x0001D040）：6C00（FFFF|F5FF|FBFF）
（0x00056374）（0x000557D0）（0x0001D048）：6C00（FFFF|F3FF|F9FF）
（0x0005637C）（0x000557D8）（0x0001D050）：6C00（FFFF|F0FF|F8FF）
（0x00058B04）（0x00057F60）（0x0001F7D8）：6C00（CA03|F8FF|FCFF）
（0x00058B14）（0x00057F70）（0x0001F7E8）：6C00（CA03|F8FF|FCFF）
（0x0005BA84）（0x0005AEE0）（0x00022758）：6C00（FFFF|F8FF|    ）
（0x0005BA94）（0x0005AEF0）（0x00022768）：6C00（FFFF|F8FF|    ）
（0x0005BAA4）（0x0005AF00）（0x00022778）：6C00（FFFF|F8FF|    ）
（0x0005BAB4）（0x0005AF10）（0x00022788）：6C00（FFFF|F8FF|    ）
（0x0005BB34）（0x0005AF90）（0x00022808）：6C00（FFFF|0800|0400）
（0x0005BB3C）（0x0005AF98）（0x00022810）：6C00（2906|0800|0400）
（0x0005BB44）（0x0005AFA0）（0x00022818）：6C00（2A06|F8FF|FCFF）
（0x0005BB5C）（0x0005AFB8）（0x00022830）：6C00（    |0800|0400）
（0x0005BB64）（0x0005AFC0）（0x00022838）：6C00（2906|0800|0400）
（0x0005BB6C）（0x0005AFC8）（0x00022840）：6C00（2A06|F8FF|FCFF）
（0x0005E854）（0x0005DCB0）（0x00025528）：6C00（FFFF|    |F8FF）
（0x0005E85C）（0x0005DCB8）（0x00025530）：6C00（FFFF|FCFF|FEFF）
（0x0005E864）（0x0005DCC0）（0x00025538）：6C00（FFFF|FCFF|FEFF）
（0x0005E86C）（0x0005DCC8）（0x00025540）：6C00（FFFF|FCFF|FEFF）
（0x0005E874）（0x0005DCD0）（0x00025548）：6C00（FFFF|FCFF|FEFF）
（0x000662B4）（0x00065710）（0x0002CF88）：6C00（B608|0400|FEFF）
（0x000662C4）（0x00065720）（0x0002CF98）：6C00（B608|0400|FEFF）
（0x00066364）（0x000657C0）（0x0002D038）：6C00（B608|F8FF|0400）
（0x0006713C）（0x00066598）（0x0002DE10）：6C00（FFFF|F8FF|0400）
（0x0006714C）（0x000665A8）（0x0002DE20）：6C00（FFFF|F8FF|0400）
（0x0006721C）（0x00066678）（0x0002DEF0）：6C00（FFFF|0800|FCFF）
（0x0006722C）（0x00066688）（0x0002DF00）：6C00（FFFF|0800|FCFF）
（0x00067574）（0x000669D0）（0x0002E248）：6C00（FFFF|0800|FCFF）
（0x0006757C）（0x000669D8）（0x0002E250）：6C00（FFFF|0800|FCFF）
（0x00067584）（0x000669E0）（0x0002E258）：6C00（FFFF|0800|FCFF）
（0x0006758C）（0x000669E8）（0x0002E260）：6C00（FFFF|0800|FCFF）
（0x00067594）（0x000669F0）（0x0002E268）：6C00（FFFF|0800|FCFF）
（0x0006759C）（0x000669F8）（0x0002E270）：6C00（FFFF|0800|FCFF）
（0x000675A4）（0x00066A00）（0x0002E278）：6C00（FFFF|0800|FCFF）
（0x000675AC）（0x00066A08）（0x0002E280）：6C00（FFFF|0800|FCFF）
（0x000681B4）（0x00067610）（0x0002EE88）：6C00（FFFF|0800|    ）
（0x000681BC）（0x00067618）（0x0002EE90）：6C00（FFFF|0800|    ）
（0x000681C4）（0x00067620）（0x0002EE98）：6C00（FFFF|0800|    ）
（0x000681CC）（0x00067628）（0x0002EEA0）：6C00（FFFF|0800|    ）
（0x000681D4）（0x00067630）（0x0002EEA8）：6C00（FFFF|0800|FCFF）
（0x000681DC）（0x00067638）（0x0002EEB0）：6C00（FFFF|0800|FCFF）
（0x0006833C）（0x00067798）（0x0002F010）：6C00（FFFF|F6FF|0500）
（0x0006D11C）（0x0006C578）（0x00033DF0）：6C00（FFFF|0400|0200）
（0x0006D124）（0x0006C580）（0x00033DF8）：6C00（FFFF|0200|0100）
（0x0006D18C）（0x0006C5E8）（0x00033E60）：6C00（FFFF|0100|0100）
（0x0006D1A4）（0x0006C600）（0x00033E78）：6C00（FFFF|0100|0100）
（0x0006D1B4）（0x0006C610）（0x00033E88）：6C00（FFFF|0100|0100）
（0x0006D1BC）（0x0006C618）（0x00033E90）：6C00（FFFF|0100|0100）
（0x0006D1CC）（0x0006C628）（0x00033EA0）：6C00（FFFF|0100|0100）
（0x0006D214）（0x0006C670）（0x00033EE8）：6C00（FFFF|FEFF|0100）
（0x0006D21C）（0x0006C678）（0x00033EF0）：6C00（FFFF|FCFF|0100）
（0x0006D224）（0x0006C680）（0x00033EF8）：6C00（FFFF|FAFF|0200）
（0x0006D294）（0x0006C6F0）（0x00033F68）：6C00（FFFF|0600|0300）
（0x0006D29C）（0x0006C6F8）（0x00033F70）：6C00（FFFF|0400|0200）
（0x0006D2A4）（0x0006C700）（0x00033F78）：6C00（FFFF|0100|0100）
（0x0006D2AC）（0x0006C708）（0x00033F80）：6C00（FFFF|0100|0100）
（0x0006D2B4）（0x0006C710）（0x00033F88）：6C00（FFFF|0100|0100）
（0x0006D31C）（0x0006C778）（0x00033FF0）：6C00（FFFF|0200|0100）
（0x0006D324）（0x0006C780）（0x00033FF8）：6C00（FFFF|0400|0200）
（0x0006D32C）（0x0006C788）（0x00034000）：6C00（FFFF|0600|0300）
（0x0006D334）（0x0006C790）（0x00034008）：6C00（FFFF|0800|0400）
（0x0006D3DC）（0x0006C838）（0x000340B0）：6C00（9909|0800|0400）
（0x0006D3EC）（0x0006C848）（0x000340C0）：6C00（9909|FCFF|FEFF）
（0x0006D4AC）（0x0006C908）（0x00034180）：6C00（FFFF|FFFF|0400）
（0x000729B4）（0x00071E10）（0x00039688）：6C00（FFFF|0800|FCFF）
（0x0007300C）（0x00072468）（0x00039CE0）：6C00（FFFF|    |FCFF）
（0x00073024）（0x00072480）（0x00039CF8）：6C00（FFFF|    |F8FF）
（0x0007302C）（0x00072488）（0x00039D00）：6C00（FFFF|    |F6FF）
（0x00073034）（0x00072490）（0x00039D08）：6C00（FFFF|    |F4FF）
（0x0007303C）（0x00072498）（0x00039D10）：6C00（FFFF|    |F4FF）
（0x00073044）（0x000724A0）（0x00039D18）：6C00（FFFF|    |F4FF）
（0x0007304C）（0x000724A8）（0x00039D20）：6C00（FFFF|    |F4FF）
（0x00073054）（0x000724B0）（0x00039D28）：6C00（FFFF|    |F4FF）
（0x0007305C）（0x000724B8）（0x00039D30）：6C00（FFFF|    |F4FF）
（0x00073064）（0x000724C0）（0x00039D38）：6C00（FFFF|    |F4FF）
（0x0007306C）（0x000724C8）（0x00039D40）：6C00（FFFF|    |F4FF）
（0x00073074）（0x000724D0）（0x00039D48）：6C00（FFFF|    |F4FF）
（0x00074DEC）（0x00074248）（0x0003BAC0）：6C00（FFFF|0C00|0600）
（0x00074DF4）（0x00074250）（0x0003BAC8）：6C00（FFFF|0C00|0600）
（0x00074DFC）（0x00074258）（0x0003BAD0）：6C00（FFFF|0C00|0600）
（0x00074E0C）（0x00074268）（0x0003BAE0）：6C00（FFFF|F4FF|0600）
（0x00074E14）（0x00074270）（0x0003BAE8）：6C00（FFFF|F4FF|0600）
（0x00074E1C）（0x00074278）（0x0003BAF0）：6C00（FFFF|F4FF|0600）
（0x00074E2C）（0x00074288）（0x0003BB00）：6C00（FFFF|F4FF|0600）
（0x00074E34）（0x00074290）（0x0003BB08）：6C00（FFFF|F4FF|0600）
（0x00074E3C）（0x00074298）（0x0003BB10）：6C00（FFFF|F4FF|0600）
（0x00074E4C）（0x000742A8）（0x0003BB20）：6C00（FFFF|0C00|0600）
（0x00074E54）（0x000742B0）（0x0003BB28）：6C00（FFFF|0C00|0600）
（0x00074F3C）（0x00074398）（0x0003BC10）：6C00（FFFF|F8FF|0200）
（0x0007532C）（0x00074788）（0x0003C000）：6C00（FFFF|F4FF|0600）
（0x00075334）（0x00074790）（0x0003C008）：6C00（FFFF|F4FF|0600）
（0x0007533C）（0x00074798）（0x0003C010）：6C00（FFFF|F4FF|0600）
（0x0007534C）（0x000747A8）（0x0003C020）：6C00（FFFF|F4FF|0600）
（0x00075354）（0x000747B0）（0x0003C028）：6C00（FFFF|F4FF|0600）
（0x0007535C）（0x000747B8）（0x0003C030）：6C00（FFFF|F4FF|0600）
（0x0007536C）（0x000747C8）（0x0003C040）：6C00（FFFF|F4FF|0600）
（0x00075374）（0x000747D0）（0x0003C048）：6C00（FFFF|F4FF|0600）
（0x0007537C）（0x000747D8）（0x0003C050）：6C00（FFFF|F4FF|0600）
（0x0007538C）（0x000747E8）（0x0003C060）：6C00（FFFF|F6FF|0500）
（0x0007539C）（0x000747F8）（0x0003C070）：6C00（FFFF|0C00|0600）
（0x000753A4）（0x00074800）（0x0003C078）：6C00（FFFF|0C00|0600）
（0x000753AC）（0x00074808）（0x0003C080）：6C00（FFFF|0C00|0600）
（0x000753BC）（0x00074818）（0x0003C090）：6C00（FFFF|0C00|0600）
（0x000753C4）（0x00074820）（0x0003C098）：6C00（FFFF|0C00|0600）
（0x000754BC）（0x00074918）（0x0003C190）：6C00（FFFF|    |0800）
（0x000771EC）（0x00076648）（0x0003DEC0）：6C00（3F0C|0800|0400）
（0x000771FC）（0x00076658）（0x0003DED0）：6C00（3F0C|0800|0400）
（0x0007EA1C）（0x0007DE78）（0x000456F0）：6C00（FFFF|    |0400）
（0x0007EA3C）（0x0007DE98）（0x00045710）：6C00（FFFF|    |FCFF）
（0x0007EA4C）（0x0007DEA8）（0x00045720）：6C00（FFFF|    |F8FF）
（0x0007EA5C）（0x0007DEB8）（0x00045730）：6C00（FFFF|    |F8FF）
（0x0007EA6C）（0x0007DEC8）（0x00045740）：6C00（FFFF|    |FAFF）
（0x0007EA7C）（0x0007DED8）（0x00045750）：6C00（FFFF|    |FEFF）
（0x0007EA8C）（0x0007DEE8）（0x00045760）：6C00（FFFF|    |FFFF）
（0x0007EACC）（0x0007DF28）（0x000457A0）：6C00（FFFF|0100|0100）
（0x0007EADC）（0x0007DF38）（0x000457B0）：6C00（FFFF|0300|0300）
（0x0007EAEC）（0x0007DF48）（0x000457C0）：6C00（FFFF|0500|0500）
（0x0007EAFC）（0x0007DF58）（0x000457D0）：6C00（FFFF|0700|0700）
（0x0007EB0C）（0x0007DF68）（0x000457E0）：6C00（FFFF|0900|0900）
（0x0007EB1C）（0x0007DF78）（0x000457F0）：6C00（FFFF|0B00|0B00）
（0x0007EB2C）（0x0007DF88）（0x00045800）：6C00（FFFF|0C00|0C00）
（0x0007EB3C）（0x0007DF98）（0x00045810）：6C00（FFFF|0C00|0C00）
（0x0007EB4C）（0x0007DFA8）（0x00045820）：6C00（FFFF|0C00|0C00）
（0x0007EB5C）（0x0007DFB8）（0x00045830）：6C00（FFFF|0C00|0C00）
（0x0007EB6C）（0x0007DFC8）（0x00045840）：6C00（FFFF|0C00|0C00）
（0x0008104C）（0x000804A8）（0x00047D20）：6C00（FFFF|0600|0400）
（0x00081064）（0x000804C0）（0x00047D38）：6C00（FFFF|0400|0200）
（0x000810DC）（0x00080538）（0x00047DB0）：6C00（FFFF|    |FFFF）
（0x000810E4）（0x00080540）（0x00047DB8）：6C00（FFFF|    |FFFF）
（0x000810EC）（0x00080548）（0x00047DC0）：6C00（FFFF|    |FEFF）
（0x000810F4）（0x00080550）（0x00047DC8）：6C00（FFFF|    |FEFF）
（0x000810FC）（0x00080558）（0x00047DD0）：6C00（FFFF|    |FDFF）
（0x00081104）（0x00080560）（0x00047DD8）：6C00（FFFF|    |FDFF）
（0x0008110C）（0x00080568）（0x00047DE0）：6C00（FFFF|    |FCFF）
（0x00081114）（0x00080570）（0x00047DE8）：6C00（FFFF|    |FCFF）
（0x0008111C）（0x00080578）（0x00047DF0）：6C00（FFFF|    |FBFF）
（0x00082124）（0x00081580）（0x00048DF8）：6C00（FFFF|    |0400）
（0x0008213C）（0x00081598）（0x00048E10）：6C00（FFFF|    |0300）
（0x0008214C）（0x000815A8）（0x00048E20）：6C00（FFFF|    |0200）
（0x0008216C）（0x000815C8）（0x00048E40）：6C00（FFFF|    |FEFF）
（0x0008217C）（0x000815D8）（0x00048E50）：6C00（FFFF|    |FDFF）
（0x0008218C）（0x000815E8）（0x00048E60）：6C00（FFFF|    |FCFF）
（0x0008219C）（0x000815F8）（0x00048E70）：6C00（FFFF|    |FBFF）
（0x0008459C）（0x000839F8）（0x0004B270）：6C00（FFFF|F8FF|0400）
（0x00084C14）（0x00084070）（0x0004B8E8）：6C00（FFFF|0600|F9FF）
（0x00084EDC）（0x00084338）（0x0004BBB0）：6C00（FFFF|    |0200）
