（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0006B8FC）（0x0006AD58）（0x000325D0）：4A00（1200|    |    ）
（0x0006B91C）（0x0006AD78）（0x000325F0）：4A00（3500|    |    ）
（0x0006BD24）（0x0006B180）（0x000329F8）：4A00（1100|    |    ）
（0x0006BEAC）（0x0006B308）（0x00032B80）：4A00（1200|    |    ）
（0x0006BECC）（0x0006B328）（0x00032BA0）：4A00（1200|    |    ）
（0x0006C15C）（0x0006B5B8）（0x00032E30）：4A00（0700|    |    ）
（0x0006C62C）（0x0006BA88）（0x00033300）：4A00（1B00|    |    ）
（0x0006D804）（0x0006CC60）（0x000344D8）：4A00（0A00|    |    ）
（0x0006D824）（0x0006CC80）（0x000344F8）：4A00（2300|    |    ）
（0x0006D88C）（0x0006CCE8）（0x00034560）：4A00（2000|    |    ）
（0x0006F794）（0x0006EBF0）（0x00036468）：4A00（2300|    |    ）
（0x00070E24）（0x00070280）（0x00037AF8）：4A00（1F00|    |    ）
（0x000722DC）（0x00071738）（0x00038FB0）：4A00（1F00|    |    ）
（0x00074F94）（0x000743F0）（0x0003BC68）：4A00（0E00|    |    ）
（0x00075BCC）（0x00075028）（0x0003C8A0）：4A00（0C00|    |    ）
（0x00075D34）（0x00075190）（0x0003CA08）：4A00（2500|    |    ）
（0x0007700C）（0x00076468）（0x0003DCE0）：4A00（0B00|    |    ）
（0x000779AC）（0x00076E08）（0x0003E680）：4A00（3600|    |    ）
（0x00077DCC）（0x00077228）（0x0003EAA0）：4A00（1600|    |    ）
（0x00077DEC）（0x00077248）（0x0003EAC0）：4A00（0D00|    |    ）
（0x00077E04）（0x00077260）（0x0003EAD8）：4A00（0B00|    |    ）
（0x00079B54）（0x00078FB0）（0x00040828）：4A00（0700|    |    ）
（0x00079B64）（0x00078FC0）（0x00040838）：4A00（1400|    |    ）
（0x00079B9C）（0x00078FF8）（0x00040870）：4A00（1300|    |    ）
（0x0007AC7C）（0x0007A0D8）（0x00041950）：4A00（1400|    |    ）
（0x0007BE3C）（0x0007B298）（0x00042B10）：4A00（1300|    |    ）
（0x0007D374）（0x0007C7D0）（0x00044048）：4A00（0600|    |    ）
（0x0007D494）（0x0007C8F0）（0x00044168）：4A00（3A00|    |    ）
（0x0007E7BC）（0x0007DC18）（0x00045490）：4A00（0900|    |    ）
（0x0007E804）（0x0007DC60）（0x000454D8）：4A00（3800|    |    ）
（0x0007ED94）（0x0007E1F0）（0x00045A68）：4A00（0900|    |    ）
（0x00080BA4）（0x00080000）（0x00047878）：4A00（4000|    |    ）
（0x00080BC4）（0x00080020）（0x00047898）：4A00（0400|    |    ）
（0x000821EC）（0x00081648）（0x00048EC0）：4A00（0800|    |    ）
（0x00084B1C）（0x00083F78）（0x0004B7F0）：4A00（2400|    |    ）
