（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x0007395C）（0x00072DB8）（0x0003A630）：7A00（0500|4000|    ）
（0x0007397C）（0x00072DD8）（0x0003A650）：7A00（0700|3700|    ）
（0x0007398C）（0x00072DE8）（0x0003A660）：7A00（0500|3900|0100）
（0x000739AC）（0x00072E08）（0x0003A680）：7A00（0600|4100|0100）
（0x000739BC）（0x00072E18）（0x0003A690）：7A00（0C00|3000|0100）
（0x000739E4）（0x00072E40）（0x0003A6B8）：7A00（0A00|2700|    ）
（0x000739F4）（0x00072E50）（0x0003A6C8）：7A00（0B00|2900|0100）
（0x00073A1C）（0x00072E78）（0x0003A6F0）：7A00（0B00|3200|    ）
（0x00073A2C）（0x00072E88）（0x0003A700）：7A00（0500|2700|    ）
（0x00073A4C）（0x00072EA8）（0x0003A720）：7A00（0600|1C00|0100）
（0x00073A5C）（0x00072EB8）（0x0003A730）：7A00（0500|1B00|    ）
（0x00073A7C）（0x00072ED8）（0x0003A750）：7A00（0600|2800|0100）
（0x00073A8C）（0x00072EE8）（0x0003A760）：7A00（0C00|1600|0100）
（0x00073AB4）（0x00072F10）（0x0003A788）：7A00（0A00|1100|    ）
（0x00073AC4）（0x00072F20）（0x0003A798）：7A00（0C00|1400|    ）
（0x00073ADC）（0x00072F38）（0x0003A7B0）：7A00（0B00|1800|    ）
（0x00073AEC）（0x00072F48）（0x0003A7C0）：7A00（1800|3200|    ）
（0x00073AF4）（0x00072F50）（0x0003A7C8）：7A00（1700|3300|    ）
（0x00073B04）（0x00072F60）（0x0003A7D8）：7A00（1900|3300|0100）
（0x00073B0C）（0x00072F68）（0x0003A7E0）：7A00（1A00|3200|0100）
（0x00073B1C）（0x00072F78）（0x0003A7F0）：7A00（2600|3000|    ）
（0x00073B44）（0x00072FA0）（0x0003A818）：7A00（2700|2600|0100）
（0x00073B54）（0x00072FB0）（0x0003A828）：7A00（2900|2500|    ）
（0x00073B7C）（0x00072FD8）（0x0003A850）：7A00（2400|3100|0100）
（0x00073B8C）（0x00072FE8）（0x0003A860）：7A00（2900|1A00|    ）
（0x00073BAC）（0x00073008）（0x0003A880）：7A00（2A00|2400|0100）
（0x00073BBC）（0x00073018）（0x0003A890）：7A00（2900|2300|    ）
（0x00073BDC）（0x00073038）（0x0003A8B0）：7A00（2A00|1B00|0100）
（0x00073BEC）（0x00073048）（0x0003A8C0）：7A00（2600|1100|    ）
（0x00073C14）（0x00073070）（0x0003A8E8）：7A00（2300|1B00|0100）
（0x00073C24）（0x00073080）（0x0003A8F8）：7A00（2500|1D00|    ）
（0x00073C4C）（0x000730A8）（0x0003A920）：7A00（2400|1200|0100）
（0x00073C5C）（0x000730B8）（0x0003A930）：7A00（1700|2300|0100）
（0x00073C84）（0x000730E0）（0x0003A958）：7A00（1700|0D00|    ）
（0x00073C94）（0x000730F0）（0x0003A968）：7A00（1800|0B00|0100）
（0x00073CBC）（0x00073118）（0x0003A990）：7A00（1600|2200|    ）
（0x00073CCC）（0x00073128）（0x0003A9A0）：7A00（1200|1300|0100）
（0x00073CEC）（0x00073148）（0x0003A9C0）：7A00（1400|0A00|    ）
（0x00073CFC）（0x00073158）（0x0003A9D0）：7A00（1200|0800|0100）
（0x00073D1C）（0x00073178）（0x0003A9F0）：7A00（1400|1500|    ）
（0x00073D6C）（0x000731C8）（0x0003AA40）：7A00（2900|6000|    ）
（0x00073D8C）（0x000731E8）（0x0003AA60）：7A00（2700|5D00|0100）
（0x00073D9C）（0x000731F8）（0x0003AA70）：7A00（2900|5C00|    ）
（0x00073DBC）（0x00073218）（0x0003AA90）：7A00（2A00|6100|0100）
（0x00073DCC）（0x00073228）（0x0003AAA0）：7A00（1E00|5800|0100）
（0x00073DEC）（0x00073248）（0x0003AAC0）：7A00（1C00|5E00|0100）
（0x00073DFC）（0x00073258）（0x0003AAD0）：7A00（1E00|6000|    ）
（0x00073E1C）（0x00073278）（0x0003AAF0）：7A00（2000|5A00|0100）
（0x00073E2C）（0x00073288）（0x0003AB00）：7A00（1200|5C00|0100）
（0x00073E4C）（0x000732A8）（0x0003AB20）：7A00（1400|5100|    ）
（0x00073E5C）（0x000732B8）（0x0003AB30）：7A00（1200|5200|0100）
（0x00073E7C）（0x000732D8）（0x0003AB50）：7A00（1400|5E00|    ）
（0x00073E8C）（0x000732E8）（0x0003AB60）：7A00（2900|5200|    ）
（0x00073EAC）（0x00073308）（0x0003AB80）：7A00（2A00|4B00|0100）
（0x00073EBC）（0x00073318）（0x0003AB90）：7A00（2900|4A00|    ）
（0x00073EDC）（0x00073338）（0x0003ABB0）：7A00（2600|4F00|0100）
（0x00073EEC）（0x00073348）（0x0003ABC0）：7A00（2F00|4D00|0100）
（0x00073F0C）（0x00073368）（0x0003ABE0）：7A00（3100|4700|0100）
（0x00073F1C）（0x00073378）（0x0003ABF0）：7A00（2F00|4900|0100）
（0x00073F3C）（0x00073398）（0x0003AC10）：7A00（2E00|4F00|    ）
（0x00073F4C）（0x000733A8）（0x0003AC20）：7A00（3800|2100|    ）
（0x00073F6C）（0x000733C8）（0x0003AC40）：7A00（3600|2B00|0100）
（0x00073F7C）（0x000733D8）（0x0003AC50）：7A00（3800|2A00|    ）
（0x00073F9C）（0x000733F8）（0x0003AC70）：7A00（3600|2200|0100）
（0x00073FAC）（0x00073408）（0x0003AC80）：7A00（2F00|2A00|0100）
（0x00073FCC）（0x00073428）（0x0003ACA0）：7A00（2E00|2200|    ）
（0x00073FDC）（0x00073438）（0x0003ACB0）：7A00（2F00|2000|0100）
（0x00073FFC）（0x00073458）（0x0003ACD0）：7A00（3100|2C00|    ）
（0x0007400C）（0x00073468）（0x0003ACE0）：7A00（1F00|2C00|    ）
（0x0007402C）（0x00073488）（0x0003AD00）：7A00（1D00|2300|0100）
（0x0007403C）（0x00073498）（0x0003AD10）：7A00（1F00|2200|    ）
（0x0007405C）（0x000734B8）（0x0003AD30）：7A00（2000|2A00|0100）
（0x00074064）（0x000734C0）（0x0003AD38）：7A00（2100|2B00|    ）
（0x00074074）（0x000734D0）（0x0003AD48）：7A00（1800|2000|0100）
（0x00074094）（0x000734F0）（0x0003AD68）：7A00（1A00|3200|0100）
（0x000740A4）（0x00073500）（0x0003AD78）：7A00（1900|3400|    ）
（0x000740C4）（0x00073520）（0x0003AD98）：7A00（1A00|2200|    ）
（0x000740D4）（0x00073530）（0x0003ADA8）：7A00（1F00|2E00|    ）
（0x000740F4）（0x00073550）（0x0003ADC8）：7A00（2000|3300|0100）
（0x00074104）（0x00073560）（0x0003ADD8）：7A00（1F00|3200|    ）
（0x00074124）（0x00073580）（0x0003ADF8）：7A00（1D00|2F00|0100）
（0x00074134）（0x00073590）（0x0003AE08）：7A00（2E00|3600|0100）
（0x0007413C）（0x00073598）（0x0003AE10）：7A00（2F00|3500|0100）
（0x00074144）（0x000735A0）（0x0003AE18）：7A00（3100|3700|    ）
（0x00074154）（0x000735B0）（0x0003AE28）：7A00（2F00|3500|0100）
（0x0007415C）（0x000735B8）（0x0003AE30）：7A00（2E00|3600|0100）
（0x00074164）（0x000735C0）（0x0003AE38）：7A00（2D00|3500|    ）
（0x00074174）（0x000735D0）（0x0003AE48）：7A00（3700|3600|0100）
（0x00074194）（0x000735F0）（0x0003AE68）：7A00（3600|3D00|0100）
（0x000741A4）（0x00073600）（0x0003AE78）：7A00（3800|3C00|    ）
（0x000741C4）（0x00073620）（0x0003AE98）：7A00（3500|3400|0100）
（0x000741D4）（0x00073630）（0x0003AEA8）：7A00（3700|4500|0100）
（0x000741F4）（0x00073650）（0x0003AEC8）：7A00（3600|3D00|0100）
（0x00074204）（0x00073660）（0x0003AED8）：7A00（3800|4D00|    ）
（0x0007422C）（0x00073688）（0x0003AF00）：7A00（3500|3400|0100）
（0x0007423C）（0x00073698）（0x0003AF10）：7A00（2600|4000|0100）
（0x00074244）（0x000736A0）（0x0003AF18）：7A00（2300|3D00|0100）
（0x00074254）（0x000736B0）（0x0003AF28）：7A00（2600|4000|0100）
（0x0007425C）（0x000736B8）（0x0003AF30）：7A00（2400|4200|0100）
（0x0007426C）（0x000736C8）（0x0003AF40）：7A00（2600|1100|    ）
（0x00074294）（0x000736F0）（0x0003AF68）：7A00（2300|1B00|0100）
（0x000742A4）（0x00073700）（0x0003AF78）：7A00（2500|1D00|0100）
（0x000742C4）（0x00073720）（0x0003AF98）：7A00（2400|1200|0100）
（0x000742D4）（0x00073730）（0x0003AFA8）：7A00（1200|1300|0100）
（0x000742F4）（0x00073750）（0x0003AFC8）：7A00（1100|4D00|    ）
（0x00074304）（0x00073760）（0x0003AFD8）：7A00（1200|4B00|0100）
（0x00074324）（0x00073780）（0x0003AFF8）：7A00（1400|1500|    ）
（0x00074334）（0x00073790）（0x0003B008）：7A00（0C00|4D00|0100）
（0x00074354）（0x000737B0）（0x0003B028）：7A00（0B00|5200|    ）
（0x00074364）（0x000737C0）（0x0003B038）：7A00（0C00|5000|0100）
（0x00074384）（0x000737E0）（0x0003B058）：7A00（0E00|4F00|    ）
（0x00074394）（0x000737F0）（0x0003B068）：7A00（0500|5100|    ）
（0x000743B4）（0x00073810）（0x0003B088）：7A00（0700|4C00|    ）
（0x000743C4）（0x00073820）（0x0003B098）：7A00（0500|4D00|0100）
（0x000743E4）（0x00073840）（0x0003B0B8）：7A00（0600|5200|0100）
（0x000743F4）（0x00073850）（0x0003B0C8）：7A00（1800|4700|0100）
（0x00074414）（0x00073870）（0x0003B0E8）：7A00（1A00|4300|    ）
（0x00074424）（0x00073880）（0x0003B0F8）：7A00（1800|4100|0100）
（0x00074444）（0x000738A0）（0x0003B118）：7A00（1700|4900|    ）
（0x00074454）（0x000738B0）（0x0003B128）：7A00（1E00|4400|    ）
（0x0007445C）（0x000738B8）（0x0003B130）：7A00（1E00|4300|0100）
（0x0007447C）（0x000738D8）（0x0003B150）：7A00（1D00|3C00|0100）
（0x0007448C）（0x000738E8）（0x0003B160）：7A00（1F00|3B00|    ）
（0x000744AC）（0x00073908）（0x0003B180）：7A00（1E00|4400|0100）
（0x000744B4）（0x00073910）（0x0003B188）：7A00（1C00|4200|0100）
（0x000744C4）（0x00073920）（0x0003B198）：7A00（1800|3A00|0100）
（0x000744EC）（0x00073948）（0x0003B1C0）：7A00（1600|3F00|    ）
（0x000744FC）（0x00073958）（0x0003B1D0）：7A00（1800|4000|0100）
（0x0007451C）（0x00073978）（0x0003B1F0）：7A00（1A00|3C00|    ）
