（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x00056244）（0x000556A0）（0x0001CF18）：8200（1D00|2900|0100）
（0x0005624C）（0x000556A8）（0x0001CF20）：8200（2400|2200|0100）
（0x00057B9C）（0x00056FF8）（0x0001E870）：8200（2200|4500|    ）
（0x00057FEC）（0x00057448）（0x0001ECC0）：8200（2F00|3500|    ）
（0x0005800C）（0x00057468）（0x0001ECE0）：8200（3000|3300|0100）
（0x00058014）（0x00057470）（0x0001ECE8）：8200（2F00|3200|    ）
（0x0005801C）（0x00057478）（0x0001ECF0）：8200（2B00|3600|    ）
（0x0005803C）（0x00057498）（0x0001ED10）：8200（2F00|3500|    ）
（0x0005805C）（0x000574B8）（0x0001ED30）：8200（3000|3300|0100）
（0x00058064）（0x000574C0）（0x0001ED38）：8200（2F00|3200|    ）
（0x0005806C）（0x000574C8）（0x0001ED40）：8200（2E00|3300|    ）
（0x000580A4）（0x00057500）（0x0001ED78）：8200（1F00|2400|0100）
（0x00058C44）（0x000580A0）（0x0001F918）：8200（1800|4200|    ）
（0x0005AD14）（0x0005A170）（0x000219E8）：8200（2100|3A00|0100）
（0x0005AD1C）（0x0005A178）（0x000219F0）：8200（2200|3B00|0100）
（0x0005AD2C）（0x0005A188）（0x00021A00）：8200（2300|3800|0100）
（0x0005AD34）（0x0005A190）（0x00021A08）：8200（2500|3A00|    ）
（0x0005AD44）（0x0005A1A0）（0x00021A18）：8200（2300|3A00|    ）
（0x0005AD4C）（0x0005A1A8）（0x00021A20）：8200（2400|3B00|0100）
（0x0005C0B4）（0x0005B510）（0x00022D88）：8200（1800|2700|    ）
（0x0005C0BC）（0x0005B518）（0x00022D90）：8200（1900|2800|    ）
（0x0005C0C4）（0x0005B520）（0x00022D98）：8200（1900|2700|0100）
（0x0005C0CC）（0x0005B528）（0x00022DA0）：8200（2800|3500|0100）
（0x0005C124）（0x0005B580）（0x00022DF8）：8200（1600|1000|0100）
（0x0005C12C）（0x0005B588）（0x00022E00）：8200（0F00|0900|    ）
（0x0005C144）（0x0005B5A0）（0x00022E18）：8200（2000|1A00|    ）
（0x0005CB5C）（0x0005BFB8）（0x00023830）：8200（0B00|2100|    ）
（0x0005CE5C）（0x0005C2B8）（0x00023B30）：8200（2200|1700|0100）
（0x0005D914）（0x0005CD70）（0x000245E8）：8200（2600|1A00|    ）
（0x0005D91C）（0x0005CD78）（0x000245F0）：8200（2000|1400|    ）
（0x0005D924）（0x0005CD80）（0x000245F8）：8200（1E00|1600|    ）
（0x0005D92C）（0x0005CD88）（0x00024600）：8200（1000|0800|    ）
（0x0005D934）（0x0005CD90）（0x00024608）：8200（0D00|0B00|    ）
（0x0005D94C）（0x0005CDA8）（0x00024620）：8200（1800|4E00|    ）
（0x0005DB94）（0x0005CFF0）（0x00024868）：8200（0A00|0E00|    ）
（0x0005DB9C）（0x0005CFF8）（0x00024870）：8200（0B00|0F00|    ）
（0x0005DC3C）（0x0005D098）（0x00024910）：8200（0A00|0E00|    ）
（0x0005DC44）（0x0005D0A0）（0x00024918）：8200（0D00|0C00|    ）
（0x0005F144）（0x0005E5A0）（0x00025E18）：8200（3300|4200|0100）
（0x00062F2C）（0x00062388）（0x00029C00）：8200（1900|2700|0100）
（0x00062F34）（0x00062390）（0x00029C08）：8200（1800|2800|0100）
（0x00062F44）（0x000623A0）（0x00029C18）：8200（1900|2700|0100）
（0x00062F4C）（0x000623A8）（0x00029C20）：8200（2000|2E00|    ）
（0x00063AFC）（0x00062F58）（0x0002A7D0）：8200（1D00|2500|    ）
（0x00063B04）（0x00062F60）（0x0002A7D8）：8200（1C00|2400|    ）
（0x0006669C）（0x00065AF8）（0x0002D370）：8200（0D00|6800|    ）
（0x0006B634）（0x0006AA90）（0x00032308）：8200（1700|1A00|    ）
（0x00072584）（0x000719E0）（0x00039258）：8200（1E00|4B00|    ）
（0x0007296C）（0x00071DC8）（0x00039640）：8200（1C00|3F00|0100）
（0x00072974）（0x00071DD0）（0x00039648）：8200（1600|3900|    ）
（0x000761F4）（0x00075650）（0x0003CEC8）：8200（2D00|5B00|0100）
（0x000761FC）（0x00075658）（0x0003CED0）：8200（2A00|5800|    ）
（0x00076404）（0x00075860）（0x0003D0D8）：8200（1000|5F00|    ）
（0x0007640C）（0x00075868）（0x0003D0E0）：8200（1200|5D00|    ）
（0x000798BC）（0x00078D18）（0x00040590）：8200（1800|2100|    ）
（0x000798C4）（0x00078D20）（0x00040598）：8200（1700|2000|    ）
（0x000798CC）（0x00078D28）（0x000405A0）：8200（1A00|1D00|    ）
（0x000798D4）（0x00078D30）（0x000405A8）：8200（1600|1900|    ）
（0x0007A5AC）（0x00079A08）（0x00041280）：8200（3700|4900|    ）
（0x0007EBCC）（0x0007E028）（0x000458A0）：8200（2300|7000|0100）
（0x0007EBDC）（0x0007E038）（0x000458B0）：8200（2200|6E00|    ）
（0x0007EBEC）（0x0007E048）（0x000458C0）：8200（2200|6F00|0100）
（0x0008333C）（0x00082798）（0x0004A010）：8200（3400|4200|    ）
