（修改版地址）（原装版地址）（第４部分地址）指令（参１|参２|参３）
（0x00054A64）（0x00053EC0）（0x0001B738）：1000（1600|3200|0100）
（0x00054A6C）（0x00053EC8）（0x0001B740）：1000（1500|3100|    ）
（0x00054A8C）（0x00053EE8）（0x0001B760）：1000（1800|3200|    ）
（0x00054A94）（0x00053EF0）（0x0001B768）：1000（1700|3200|0100）
（0x00054A9C）（0x00053EF8）（0x0001B770）：1000（1600|3100|0100）
（0x00054EEC）（0x00054348）（0x0001BBC0）：1000（1900|5900|    ）
（0x00054EF4）（0x00054350）（0x0001BBC8）：1000（1600|5B00|0100）
（0x00054EFC）（0x00054358）（0x0001BBD0）：1000（1200|5700|    ）
（0x00054F04）（0x00054360）（0x0001BBD8）：1000（1400|5500|    ）
（0x00054F0C）（0x00054368）（0x0001BBE0）：1000（1300|5400|    ）
（0x00054F4C）（0x000543A8）（0x0001BC20）：1000（1F00|5200|0100）
（0x00054F54）（0x000543B0）（0x0001BC28）：1000（1A00|5700|0100）
（0x00054F5C）（0x000543B8）（0x0001BC30）：1000（1B00|5700|    ）
（0x00054F6C）（0x000543C8）（0x0001BC40）：1000（1600|5B00|0100）
（0x00054FAC）（0x00054408）（0x0001BC80）：1000（1B00|5A00|    ）
（0x00054FB4）（0x00054410）（0x0001BC88）：1000（1900|5800|0100）
（0x00054FBC）（0x00054418）（0x0001BC90）：1000（1A00|5800|    ）
（0x00054FC4）（0x00054420）（0x0001BC98）：1000（1800|5600|0100）
（0x000551C4）（0x00054620）（0x0001BE98）：1000（2600|3100|    ）
（0x000551CC）（0x00054628）（0x0001BEA0）：1000（2500|3100|0100）
（0x000551D4）（0x00054630）（0x0001BEA8）：1000（2A00|3600|0100）
（0x000551DC）（0x00054638）（0x0001BEB0）：1000（2B00|3600|    ）
（0x000551FC）（0x00054658）（0x0001BED0）：1000（2700|3000|    ）
（0x0005520C）（0x00054668）（0x0001BEE0）：1000（2C00|3500|0100）
（0x00055224）（0x00054680）（0x0001BEF8）：1000（2C00|3500|    ）
（0x00056134）（0x00055590）（0x0001CE08）：1000（1200|3600|    ）
（0x00056184）（0x000555E0）（0x0001CE58）：1000（1C00|1E00|0100）
（0x000561AC）（0x00055608）（0x0001CE80）：1000（2500|2200|0100）
（0x00056254）（0x000556B0）（0x0001CF28）：1000（2500|2300|    ）
（0x00057B8C）（0x00056FE8）（0x0001E860）：1000（2600|4100|    ）
（0x00057BB4）（0x00057010）（0x0001E888）：1000（2600|4100|    ）
（0x0005807C）（0x000574D8）（0x0001ED50）：1000（2A00|3500|    ）
（0x00058084）（0x000574E0）（0x0001ED58）：1000（2C00|3300|    ）
（0x0005809C）（0x000574F8）（0x0001ED70）：1000（2D00|3200|    ）
（0x000580FC）（0x00057558）（0x0001EDD0）：1000（1800|3E00|    ）
（0x00058104）（0x00057560）（0x0001EDD8）：1000（1600|3C00|    ）
（0x0005810C）（0x00057568）（0x0001EDE0）：1000（1B00|3700|    ）
（0x0005B064）（0x0005A4C0）（0x00021D38）：1000（2600|3E00|0100）
（0x0005B074）（0x0005A4D0）（0x00021D48）：1000（2500|3D00|0100）
（0x0005B08C）（0x0005A4E8）（0x00021D60）：1000（2400|3E00|0100）
（0x0005B09C）（0x0005A4F8）（0x00021D70）：1000（2600|4000|    ）
（0x0005B0B4）（0x0005A510）（0x00021D88）：1000（2400|3D00|    ）
（0x0005BBAC）（0x0005B008）（0x00022880）：1000（1D00|4700|    ）
（0x0005BBB4）（0x0005B010）（0x00022888）：1000（1C00|4800|    ）
（0x0005BBBC）（0x0005B018）（0x00022890）：1000（1D00|4900|    ）
（0x0005BBC4）（0x0005B020）（0x00022898）：1000（1E00|4800|    ）
（0x0005BC44）（0x0005B0A0）（0x00022918）：1000（3100|1400|0100）
（0x0005C14C）（0x0005B5A8）（0x00022E20）：1000（2300|1600|0100）
（0x0005CB44）（0x0005BFA0）（0x00023818）：1000（0F00|1D00|    ）
（0x0005D664）（0x0005CAC0）（0x00024338）：1000（2B00|1800|0100）
（0x0005D674）（0x0005CAD0）（0x00024348）：1000（2C00|1900|    ）
（0x0005D68C）（0x0005CAE8）（0x00024360）：1000（2B00|1800|0100）
（0x0005D6AC）（0x0005CB08）（0x00024380）：1000（2800|1C00|    ）
（0x0005DC1C）（0x0005D078）（0x000248F0）：1000（1200|1400|    ）
（0x0005DC24）（0x0005D080）（0x000248F8）：1000（0F00|1600|0100）
（0x0005F14C）（0x0005E5A8）（0x00025E20）：1000（3000|3F00|0100）
（0x00061204）（0x00060660）（0x00027ED8）：1000（2200|4500|    ）
（0x0006120C）（0x00060668）（0x00027EE0）：1000（2400|4200|0100）
（0x00061214）（0x00060670）（0x00027EE8）：1000（2200|4000|    ）
（0x00061244）（0x000606A0）（0x00027F18）：1000（2000|4200|    ）
（0x0006124C）（0x000606A8）（0x00027F20）：1000（2300|4500|0100）
（0x00061254）（0x000606B0）（0x00027F28）：1000（2300|4600|    ）
（0x0006125C）（0x000606B8）（0x00027F30）：1000（2300|4600|0100）
（0x0006177C）（0x00060BD8）（0x00028450）：1000（1C00|2400|    ）
（0x00061784）（0x00060BE0）（0x00028458）：1000（1A00|2200|0100）
（0x00062944）（0x00061DA0）（0x00029618）：1000（1A00|2800|    ）
（0x0006296C）（0x00061DC8）（0x00029640）：1000（1700|2800|0100）
（0x0006298C）（0x00061DE8）（0x00029660）：1000（1B00|2600|    ）
（0x0006668C）（0x00065AE8）（0x0002D360）：1000（0B00|6E00|    ）
（0x000666A4）（0x00065B00）（0x0002D378）：1000（0E00|6900|0100）
（0x000666AC）（0x00065B08）（0x0002D380）：1000（0D00|6A00|0100）
（0x000666BC）（0x00065B18）（0x0002D390）：1000（0F00|6C00|    ）
（0x000666C4）（0x00065B20）（0x0002D398）：1000（0700|7400|    ）
（0x00066D94）（0x000661F0）（0x0002DA68）：1000（1700|2900|    ）
（0x00066D9C）（0x000661F8）（0x0002DA70）：1000（1B00|2D00|    ）
（0x00067034）（0x00066490）（0x0002DD08）：1000（1C00|2300|0100）
（0x0006703C）（0x00066498）（0x0002DD10）：1000（1700|2900|    ）
（0x00067044）（0x000664A0）（0x0002DD18）：1000（1B00|2D00|    ）
（0x0006755C）（0x000669B8）（0x0002E230）：1000（1600|5C00|    ）
（0x00067564）（0x000669C0）（0x0002E238）：1000（1500|5C00|0100）
（0x000675BC）（0x00066A18）（0x0002E290）：1000（1500|5C00|    ）
（0x000675D4）（0x00066A30）（0x0002E2A8）：1000（1600|5D00|    ）
（0x00068354）（0x000677B0）（0x0002F028）：1000（1C00|2300|    ）
（0x0006835C）（0x000677B8）（0x0002F030）：1000（1A00|2400|0100）
（0x0006836C）（0x000677C8）（0x0002F040）：1000（1600|2800|0100）
（0x00068374）（0x000677D0）（0x0002F048）：1000（1A00|2C00|0100）
（0x000694DC）（0x00068938）（0x000301B0）：1000（0E00|2F00|    ）
（0x0006954C）（0x000689A8）（0x00030220）：1000（1600|2700|    ）
（0x00069554）（0x000689B0）（0x00030228）：1000（0D00|1E00|    ）
（0x0006955C）（0x000689B8）（0x00030230）：1000（1100|1A00|    ）
（0x00069564）（0x000689C0）（0x00030238）：1000（0D00|1600|    ）
（0x0006956C）（0x000689C8）（0x00030240）：1000（0F00|1400|    ）
（0x00069574）（0x000689D0）（0x00030248）：1000（0B00|1000|0100）
（0x0006968C）（0x00068AE8）（0x00030360）：1000（0D00|2000|0100）
（0x000696BC）（0x00068B18）（0x00030390）：1000（0B00|1E00|    ）
（0x00069E24）（0x00069280）（0x00030AF8）：1000（1000|1E00|    ）
（0x0006A62C）（0x00069A88）（0x00031300）：1000（2100|2200|    ）
（0x0006A634）（0x00069A90）（0x00031308）：1000（2200|2300|0100）
（0x0006A64C）（0x00069AA8）（0x00031320）：1000（1D00|2800|0100）
（0x0006D0BC）（0x0006C518）（0x00033D90）：1000（2B00|5100|    ）
（0x0006D0C4）（0x0006C520）（0x00033D98）：1000（2C00|5200|    ）
（0x0006D0CC）（0x0006C528）（0x00033DA0）：1000（2E00|5000|    ）
（0x0006D0D4）（0x0006C530）（0x00033DA8）：1000（2C00|4E00|    ）
（0x0006D0DC）（0x0006C538）（0x00033DB0）：1000（2A00|5000|    ）
（0x0006D0E4）（0x0006C540）（0x00033DB8）：1000（2A00|5000|0100）
（0x0006D0EC）（0x0006C548）（0x00033DC0）：1000（2A00|5100|    ）
（0x0006D0F4）（0x0006C550）（0x00033DC8）：1000（2B00|5200|0100）
（0x0006D0FC）（0x0006C558）（0x00033DD0）：1000（2D00|5000|0100）
（0x0006D104）（0x0006C560）（0x00033DD8）：1000（2C00|4F00|0100）
（0x0006D10C）（0x0006C568）（0x00033DE0）：1000（2B00|5000|0100）
（0x0006D24C）（0x0006C6A8）（0x00033F20）：1000（2A00|1800|    ）
（0x0006D7E4）（0x0006CC40）（0x000344B8）：1000（2C00|5500|0100）
（0x0006D7F4）（0x0006CC50）（0x000344C8）：1000（2E00|5600|    ）
（0x0006F484）（0x0006E8E0）（0x00036158）：1000（1900|5900|0100）
（0x00070824）（0x0006FC80）（0x000374F8）：1000（3400|1B00|    ）
（0x0007083C）（0x0006FC98）（0x00037510）：1000（3400|1A00|0100）
（0x00070E7C）（0x000702D8）（0x00037B50）：1000（3300|1700|    ）
（0x00070E94）（0x000702F0）（0x00037B68）：1000（3100|1900|    ）
（0x00070ECC）（0x00070328）（0x00037BA0）：1000（3000|1C00|    ）
（0x00070ED4）（0x00070330）（0x00037BA8）：1000（3200|1E00|0100）
（0x00070EEC）（0x00070348）（0x00037BC0）：1000（3000|1C00|    ）
（0x00070EF4）（0x00070350）（0x00037BC8）：1000（3100|1D00|0100）
（0x00070F0C）（0x00070368）（0x00037BE0）：1000（3000|1C00|    ）
（0x00070F14）（0x00070370）（0x00037BE8）：1000（3000|1C00|0100）
（0x00070F2C）（0x00070388）（0x00037C00）：1000（3000|1A00|    ）
（0x00071F74）（0x000713D0）（0x00038C48）：1000（2F00|1900|0100）
（0x00071F7C）（0x000713D8）（0x00038C50）：1000（3000|1A00|    ）
（0x00071F84）（0x000713E0）（0x00038C58）：1000（2D00|1C00|0100）
（0x00071F9C）（0x000713F8）（0x00038C70）：1000（3000|1900|0100）
（0x00071FA4）（0x00071400）（0x00038C78）：1000（2D00|1C00|0100）
（0x00071FBC）（0x00071418）（0x00038C90）：1000（3000|1300|    ）
（0x00071FD4）（0x00071430）（0x00038CA8）：1000（2F00|1400|    ）
（0x00071FEC）（0x00071448）（0x00038CC0）：1000（3000|1C00|    ）
（0x00071FF4）（0x00071450）（0x00038CC8）：1000（2D00|1E00|0100）
（0x0007200C）（0x00071468）（0x00038CE0）：1000（2D00|1C00|0100）
（0x00072024）（0x00071480）（0x00038CF8）：1000（2D00|1500|0100）
（0x0007203C）（0x00071498）（0x00038D10）：1000（3000|1300|    ）
（0x00072544）（0x000719A0）（0x00039218）：1000（1C00|4000|0100）
（0x0007254C）（0x000719A8）（0x00039220）：1000（1700|4500|0100）
（0x00072554）（0x000719B0）（0x00039228）：1000（1D00|4B00|    ）
（0x00072564）（0x000719C0）（0x00039238）：1000（1800|4500|    ）
（0x00072594）（0x000719F0）（0x00039268）：1000（1A00|4200|    ）
（0x0007259C）（0x000719F8）（0x00039270）：1000（1C00|3F00|0100）
（0x000725A4）（0x00071A00）（0x00039278）：1000（1B00|3E00|    ）
（0x000725AC）（0x00071A08）（0x00039280）：1000（1C00|3F00|    ）
（0x000725B4）（0x00071A10）（0x00039288）：1000（1600|4400|0100）
（0x000725C4）（0x00071A20）（0x00039298）：1000（1B00|4100|    ）
（0x000725CC）（0x00071A28）（0x000392A0）：1000（1A00|4000|0100）
（0x000725D4）（0x00071A30）（0x000392A8）：1000（1800|4200|0100）
（0x000725DC）（0x00071A38）（0x000392B0）：1000（1900|4100|0100）
（0x000725E4）（0x00071A40）（0x000392B8）：1000（1700|4400|    ）
（0x000725EC）（0x00071A48）（0x000392C0）：1000（1E00|4B00|0100）
（0x0007263C）（0x00071A98）（0x00039310）：1000（1700|4500|    ）
（0x0007264C）（0x00071AA8）（0x00039320）：1000（1E00|4B00|    ）
（0x0007265C）（0x00071AB8）（0x00039330）：1000（1900|4200|0100）
（0x00072664）（0x00071AC0）（0x00039338）：1000（1A00|4300|0100）
（0x0007266C）（0x00071AC8）（0x00039340）：1000（1A00|4400|    ）
（0x00072674）（0x00071AD0）（0x00039348）：1000（1900|4400|    ）
（0x0007267C）（0x00071AD8）（0x00039350）：1000（1900|4500|    ）
（0x00072684）（0x00071AE0）（0x00039358）：1000（1800|4400|    ）
（0x0007268C）（0x00071AE8）（0x00039360）：1000（1500|4600|0100）
（0x00072694）（0x00071AF0）（0x00039368）：1000（1500|4700|0100）
（0x0007269C）（0x00071AF8）（0x00039370）：1000（1C00|4E00|0100）
（0x00072954）（0x00071DB0）（0x00039628）：1000（1D00|3F00|    ）
（0x0007295C）（0x00071DB8）（0x00039630）：1000（1E00|3E00|    ）
（0x00072984）（0x00071DE0）（0x00039658）：1000（1D00|4B00|    ）
（0x0007298C）（0x00071DE8）（0x00039660）：1000（1700|4500|0100）
（0x00072994）（0x00071DF0）（0x00039668）：1000（1E00|3F00|    ）
（0x0007299C）（0x00071DF8）（0x00039670）：1000（1D00|3F00|0100）
（0x000729A4）（0x00071E00）（0x00039678）：1000（1400|3600|0100）
（0x000761EC）（0x00075648）（0x0003CEC0）：1000（2800|6100|    ）
（0x000762F4）（0x00075750）（0x0003CFC8）：1000（2100|6000|    ）
（0x0007630C）（0x00075768）（0x0003CFE0）：1000（2000|6000|0100）
（0x00076AC4）（0x00075F20）（0x0003D798）：1000（1000|6C00|    ）
（0x00076ADC）（0x00075F38）（0x0003D7B0）：1000（1300|6400|0100）
（0x00076AF4）（0x00075F50）（0x0003D7C8）：1000（0F00|6600|    ）
（0x00077594）（0x000769F0）（0x0003E268）：1000（1600|6800|    ）
（0x0007766C）（0x00076AC8）（0x0003E340）：1000（1E00|5300|    ）
（0x00077684）（0x00076AE0）（0x0003E358）：1000（2000|5100|    ）
（0x00077DBC）（0x00077218）（0x0003EA90）：1000（1400|6700|0100）
（0x00078EFC）（0x00078358）（0x0003FBD0）：1000（1500|2100|0100）
（0x00078F0C）（0x00078368）（0x0003FBE0）：1000（1100|1D00|0100）
（0x00078F34）（0x00078390）（0x0003FC08）：1000（1500|2100|0100）
（0x00078F3C）（0x00078398）（0x0003FC10）：1000（1200|1E00|0100）
（0x00078F44）（0x000783A0）（0x0003FC18）：1000（1300|1E00|    ）
（0x00078F5C）（0x000783B8）（0x0003FC30）：1000（1200|1D00|0100）
（0x00078F94）（0x000783F0）（0x0003FC68）：1000（1300|1E00|0100）
（0x0007A2F4）（0x00079750）（0x00040FC8）：1000（2E00|1900|0100）
（0x0007A594）（0x000799F0）（0x00041268）：1000（3000|4000|0100）
（0x0007A59C）（0x000799F8）（0x00041270）：1000（3100|4100|    ）
（0x0007A5A4）（0x00079A00）（0x00041278）：1000（3000|4200|    ）
（0x0007A75C）（0x00079BB8）（0x00041430）：1000（2F00|5A00|0100）
（0x0007A7A4）（0x00079C00）（0x00041478）：1000（2D00|5800|    ）
（0x0007A7DC）（0x00079C38）（0x000414B0）：1000（3000|5B00|0100）
（0x0007A82C）（0x00079C88）（0x00041500）：1000（3500|6000|0100）
（0x0007A834）（0x00079C90）（0x00041508）：1000（3200|5D00|    ）
（0x0007A85C）（0x00079CB8）（0x00041530）：1000（3100|5E00|    ）
（0x0007A864）（0x00079CC0）（0x00041538）：1000（3000|5D00|    ）
（0x0007A86C）（0x00079CC8）（0x00041540）：1000（3300|6000|    ）
（0x0007A874）（0x00079CD0）（0x00041548）：1000（3400|5F00|    ）
（0x0007A87C）（0x00079CD8）（0x00041550）：1000（3500|6000|0100）
（0x0007A884）（0x00079CE0）（0x00041558）：1000（3700|5E00|0100）
（0x0007C8F4）（0x0007BD50）（0x000435C8）：1000（2500|2E00|    ）
（0x0007CD04）（0x0007C160）（0x000439D8）：1000（2500|2F00|    ）
（0x0007E33C）（0x0007D798）（0x00045010）：1000（2400|1600|    ）
（0x0007E344）（0x0007D7A0）（0x00045018）：1000（2400|1500|0100）
（0x0007F81C）（0x0007EC78）（0x000464F0）：1000（2600|3200|    ）
（0x0007F824）（0x0007EC80）（0x000464F8）：1000（2500|3100|    ）
（0x0007F83C）（0x0007EC98）（0x00046510）：1000（2700|3300|    ）
（0x0007F844）（0x0007ECA0）（0x00046518）：1000（2800|3400|    ）
（0x0007FCBC）（0x0007F118）（0x00046990）：1000（2500|3400|    ）
（0x0007FCFC）（0x0007F158）（0x000469D0）：1000（2400|3800|    ）
（0x0007FD04）（0x0007F160）（0x000469D8）：1000（2600|3500|0100）
（0x0007FD0C）（0x0007F168）（0x000469E0）：1000（2600|3500|    ）
（0x0007FD14）（0x0007F170）（0x000469E8）：1000（2A00|3100|    ）
（0x0007FD2C）（0x0007F188）（0x00046A00）：1000（2A00|3000|    ）
（0x0007FD44）（0x0007F1A0）（0x00046A18）：1000（2A00|2E00|    ）
（0x0007FD5C）（0x0007F1B8）（0x00046A30）：1000（2A00|2F00|    ）
（0x0007FD74）（0x0007F1D0）（0x00046A48）：1000（2500|3600|0100）
（0x0007FD7C）（0x0007F1D8）（0x00046A50）：1000（2500|3600|    ）
（0x0007FD84）（0x0007F1E0）（0x00046A58）：1000（2A00|3100|    ）
（0x0007FD9C）（0x0007F1F8）（0x00046A70）：1000（2A00|3000|    ）
（0x0007FDB4）（0x0007F210）（0x00046A88）：1000（2100|3A00|    ）
（0x0007FDBC）（0x0007F218）（0x00046A90）：1000（2A00|3100|    ）
（0x0007FDD4）（0x0007F230）（0x00046AA8）：1000（2A00|3000|    ）
（0x0007FDEC）（0x0007F248）（0x00046AC0）：1000（2100|3800|    ）
（0x0007FDF4）（0x0007F250）（0x00046AC8）：1000（2A00|2F00|    ）
（0x0008057C）（0x0007F9D8）（0x00047250）：1000（2400|4600|    ）
（0x000805AC）（0x0007FA08）（0x00047280）：1000（2500|4800|    ）
（0x000805BC）（0x0007FA18）（0x00047290）：1000（2300|4500|    ）
（0x000805CC）（0x0007FA28）（0x000472A0）：1000（2600|4800|0100）
（0x000805DC）（0x0007FA38）（0x000472B0）：1000（2200|4700|    ）
（0x000805EC）（0x0007FA48）（0x000472C0）：1000（2500|4A00|    ）
（0x000821BC）（0x00081618）（0x00048E90）：1000（1F00|2C00|0100）
（0x000821CC）（0x00081628）（0x00048EA0）：1000（2100|2A00|0100）
（0x0008269C）（0x00081AF8）（0x00049370）：1000（2200|6700|    ）
（0x00082B14）（0x00081F70）（0x000497E8）：1000（2200|5A00|    ）
（0x00082B1C）（0x00081F78）（0x000497F0）：1000（2300|5900|    ）
（0x00082EE4）（0x00082340）（0x00049BB8）：1000（1C00|5500|0100）
（0x00082F24）（0x00082380）（0x00049BF8）：1000（1D00|5600|    ）
（0x00082F34）（0x00082390）（0x00049C08）：1000（0D00|6600|    ）
（0x00082F3C）（0x00082398）（0x00049C10）：1000（1200|6B00|0100）
（0x00082F6C）（0x000823C8）（0x00049C40）：1000（1700|7000|    ）
（0x00082F84）（0x000823E0）（0x00049C58）：1000（0B00|6400|    ）
（0x00082FA4）（0x00082400）（0x00049C78）：1000（0500|6A00|    ）
（0x00082FDC）（0x00082438）（0x00049CB0）：1000（2000|6600|0100）
（0x00082FEC）（0x00082448）（0x00049CC0）：1000（2100|6700|0100）
（0x00082FF4）（0x00082450）（0x00049CC8）：1000（2300|6500|0100）
（0x0008301C）（0x00082478）（0x00049CF0）：1000（2200|6400|0100）
（0x0008302C）（0x00082488）（0x00049D00）：1000（2200|6500|    ）
（0x00083094）（0x000824F0）（0x00049D68）：1000（1B00|2800|    ）
（0x000830A4）（0x00082500）（0x00049D78）：1000（1C00|2700|    ）
（0x000830B4）（0x00082510）（0x00049D88）：1000（1900|2A00|    ）
（0x000830C4）（0x00082520）（0x00049D98）：1000（2100|3200|    ）
（0x000830F4）（0x00082550）（0x00049DC8）：1000（1D00|2E00|0100）
（0x00083104）（0x00082560）（0x00049DD8）：1000（1F00|2C00|0100）
（0x00083334）（0x00082790）（0x0004A008）：1000（2C00|3A00|    ）
